NVDA,MU,AAPL,AMD,ASML,MSFT,GOOG,date
0.08681594958400751,-0.07958546370673147,-0.007803149352538008,0.018988572331402498,-0.038962033035735755,-0.008230697562900735,-0.010933851795622007,2020-05-15
0.063068647605097,0.01193402966399959,0.03633309779412319,0.017896630855199547,0.09167978504304597,0.004701525901974479,0.02711225820137031,2020-05-22
-0.01670131236490824,0.06608831330289555,-0.0029791995161844165,-0.024832317878450194,0.03178216436682857,-0.0014168709085342623,0.013116598705626759,2020-05-29
0.005472151876752651,0.12126922194057976,0.04264957338465103,-0.013011166781899397,0.08409472293951614,0.021554999517289675,0.006627299960154431,2020-06-05
0.0014016243867625011,-0.09363376804439383,0.02202096647069407,0.007532985637915823,-0.03961128359582866,0.002884917083559646,-0.017526399291134198,2020-06-12
0.03680397021694559,0.04395173077728831,0.03223142190240891,0.013644851256753743,0.05130156157120647,0.039469252286577605,0.013119138291476817,2020-06-19
-0.011472746892240204,-0.04603589057526414,0.01118063320133822,-0.07615712895034488,0.0030219759713456806,0.00604675104537411,-0.050163394800339045,2020-06-26
0.049945362673220695,0.027634611081988725,0.02963499854461582,0.04471061370638285,0.031678557620717696,0.05057790787015559,0.07706447577213149,2020-07-03
0.0901975552421812,0.017459243973662497,0.05374769157888326,0.06763471351179029,0.060634619780636445,0.03592572157175211,0.05259783203261237,2020-07-10
-0.026504868296088557,-0.024260510382616562,0.004248402527906814,-0.015032214325908289,-0.030971695565912616,-0.05049824818756399,-0.01698728076455913,2020-07-17
-0.0006861262643037547,0.011118164946622766,-0.03854045516887872,0.26090116954014175,-0.041476497125086054,-0.007788171302026137,-0.0024281280484015344,2020-07-24
0.04122324898432406,0.0007994412037246601,0.14733053834137788,0.11570603173981953,-0.03796758553613466,0.01843026619223842,-0.019121827712408557,2020-07-31
0.0550883515817826,-0.026168514249008457,0.047551527724156495,0.09582846622369612,0.034914387085065446,0.03643734399396914,0.007774737629669959,2020-08-07
0.032546114521305736,-0.06461524894831039,0.03415460250436109,-0.041838485400161995,0.013740789635766859,-0.016848715105005185,0.008859218809751823,2020-08-14
0.09680904285186842,-0.06447379089037453,0.08234873727453884,0.03087324000760505,0.002748510471414667,0.0221874340164252,0.04821161821498077,2020-08-21
0.03660276909269822,0.07102658119213379,0.0035178222938778703,0.020761311822585116,0.019751569742164632,0.07459406938558577,0.04048918231515297,2020-08-28
-0.03966260534303789,0.01729040615201849,-0.030827528555284922,-0.04137931957039953,-0.03175481809530212,-0.06404263080349604,-0.03245537605345816,2020-09-04
-0.03628439369263614,-0.008390639506794417,-0.07407415572791043,-0.06913797891287876,-0.022290572351745586,-0.047701492555051406,-0.044197517035738154,2020-09-11
0.0020345872759539585,0.10088962900510912,-0.04607145403240076,-0.01846995153725206,0.019792336816155442,-0.017840452560072384,-0.039935028231179115,2020-09-18
0.05615612436439843,-0.031533287443150426,0.050917588860931895,0.04177228400734134,-0.015996184235897104,0.03707768005188683,-0.010294577865589516,2020-09-25
0.014642194128944963,-0.05270640055601472,0.006590449171691715,0.04791193453928466,0.02640938110350688,-0.00784330632290331,0.00931504029578134,2020-10-02
0.053627664841777944,0.0717506073562455,0.034949535396702425,0.015892363983663005,0.05132435516807532,0.046656109787835076,0.038946425226837,2020-10-09
0.0035424127927767834,0.034475813811319256,0.017525866657583045,0.0008423549471667791,-0.00537306880879751,0.01783978738999692,0.03813953120529212,2020-10-16
-0.01601929862411422,0.02402637148079312,-0.03343953945087508,-0.014548504401968976,-0.021555777409910437,-0.015615118701461705,0.04322298751290554,2020-10-23
-0.07772109931672622,-0.04749292098509006,-0.05372059329862988,-0.08138114011044373,-0.045831769567337255,-0.06363578355224131,-0.012181591431730254,2020-10-30
0.16179961071082527,0.09574912090210419,0.0921804550716172,0.14065607928165935,0.12902788177429936,0.10495359171397833,0.08682243909179643,2020-11-06
-0.08686975596557112,0.050217352875431054,0.0048025495732955115,-0.05181645424499681,0.03286247134095932,-0.032227786778568634,0.008667316861498353,2020-11-13
-0.015736862112139427,0.0598998712804224,-0.016099423461313322,0.03942034965544061,0.009533075528686208,-0.025722521153123123,-0.019600106270375783,2020-11-20
0.013256799174724554,0.0460912552509225,-0.0063918146550578925,0.030127635516850937,0.033475657592417996,0.02300488471869233,0.02927342065009797,2020-11-27
0.02269822572279967,0.14183366147565346,0.04854641669009907,0.078564035810464,0.06080826031328557,-0.0040422004786009325,0.019406741361251978,2020-12-04
-0.04019698996556442,-0.038314459630917064,0.001308949397900605,-0.025414710403876772,-0.025323607152796024,-0.0051316799713649885,-0.025284636958134987,2020-12-11
0.019883561532095362,0.013185931238731463,0.034719243440557435,0.04659025174004716,0.05437111898609048,0.024993180545295868,-0.02848855211158885,2020-12-18
-0.020965242004382767,-0.012314623278800951,0.04192318826684094,-0.04284821402011041,0.012258061495009853,0.01903093671779854,0.004529236571757078,2020-12-25
0.004713750494756974,0.06517441320912631,0.005455931419420246,-0.0010891893778482986,0.00958407377325976,-0.0014815748017132924,0.007493546056010381,2021-01-01
0.01698593490986,0.02979509575142214,-0.004823138412908046,0.03129432750226635,0.043098440680682026,-0.012588521853112211,0.03158311429177019,2021-01-08
-0.0314272123556929,0.04262463634439895,-0.03718330834455885,-0.06735041893909632,0.036875407902003055,-0.03173680495719955,-0.03929804325885944,2021-01-15
0.06633253259049154,0.019326007158591008,0.09383375704597663,0.05192157214137061,0.07952633016512856,0.06254409905806324,0.09495503036910136,2021-01-22
-0.052707576645275034,-0.04873600649012921,-0.051125166005422495,-0.0770557328950563,-0.06197221522047436,0.026598764214903925,-0.03435473757445329,2021-01-29
0.04628654644206831,0.036156682185037425,0.037923245206756384,0.02638956273163684,0.03491435190622383,0.04414571952238844,0.1428634315222712,2021-02-05
0.1008204109998978,0.08520366553435088,-0.010163757751444513,0.0667803756005545,0.08172794052252086,0.011519348868928025,0.0029121993391623135,2021-02-12
-0.002322612150872261,0.03351894578262704,-0.040629564748125846,-0.044683747062088996,-0.0060031721076619915,-0.014143481739156583,-0.0014115306104344194,2021-02-19
-0.08119794358834664,0.006266252216265089,-0.06629693765044387,-0.056597450225398416,-0.04594560626307853,-0.035647561038843034,-0.030592831949895705,2021-02-26
-0.09136307326754323,-0.028405709527461576,0.0013194077700506845,-0.07087924910365229,-0.07062364288694012,-0.003356583520663925,0.03519140614923555,2021-03-05
0.03201348976852203,-0.013044114525585293,-0.0032120762993841367,0.03222117316423523,0.020093152520442636,0.01791869642524535,-0.022110141295849095,2021-03-12
-0.0007971399333049911,0.03121807690440992,-0.008592966356273268,-0.024552812069522867,0.018209850811004014,-0.02290542905662818,-0.009078876525818846,2021-03-19
-0.0005060518593015262,-0.027842203334166093,0.010167685461595743,-0.020870148588880477,0.14294305657064776,0.02661151457940991,-0.003744180616957027,2021-03-26
0.07574443295654576,0.050232991388774684,0.014767738033370614,0.04753898077365082,0.01826839197737873,0.024822526196759842,0.050207517108179944,2021-04-02
0.042590425923639375,0.03127346637040218,0.08130076339837178,0.020594473717586048,-0.004363342113402169,0.055704477177942024,0.06929251617080734,2021-04-09
0.10503473766642224,-0.04868809200796986,0.008722041306603812,-0.00737071767286146,0.017924648429970214,0.01911271151385674,0.005197083498387878,2021-04-16
-0.04067569397476023,-0.051070107723341196,0.0011924249373105322,0.0074254485577751606,0.03905903968727609,0.0015725478287276218,0.007633598504544814,2021-04-23
-0.01675383424080923,0.0004650878392749025,-0.02129245493657561,-0.013774762689975462,-0.033998650667428576,-0.03434823295186218,0.04095360586855623,2021-04-30
-0.013141533639624337,-0.0010458930648127307,-0.007826097713194868,-0.03442789871880947,0.019095426790010306,0.001110492984408351,-0.004742469644987923,2021-05-07
-0.03843105354746024,-0.0730398972738946,-0.021196670032359255,-0.05354652139870497,-0.016414538242987442,-0.017072108812472675,-0.034406251783345776,2021-05-14
0.05256979079608004,0.012797796772419101,-0.01584918509046862,0.034589113255447224,-0.013184022463073042,-0.009727519064003709,0.012494812124449028,2021-05-21
0.08356249455194109,0.04236852063662733,-0.006537709951556336,0.03770900260666865,0.056710051481702495,0.018395433247277992,0.028340079645506888,2021-05-28
0.08210486967470731,-0.004516049141645051,0.01027211908242176,0.018731268302972337,0.011591841043522955,0.004445548594921744,0.016669636451794645,2021-06-04
0.014283918064857293,-0.05276973303266441,0.011597287884154373,-0.003309687011531226,0.020093775611632392,0.028310707849910077,0.025357226421339307,2021-06-11
0.04563715365335175,-0.030123680142068232,0.024421071391930393,0.041077408283997086,-0.03724387182669331,0.005971523592851247,-0.001026320281229065,2021-06-18
0.021044922636154872,0.06601668182688503,0.0203128612943706,0.011458962825967367,0.02256114464683945,0.021547059440420124,0.011368475453397808,2021-06-25
0.07650693103755479,-0.02072394351890927,0.05146093671117358,0.1060499171967455,0.0019379974422293333,0.04765680466529254,0.013575320247800171,2021-07-02
-0.021318532668850976,-0.019793377155580938,0.036796270763984396,-0.04012666889989602,0.005556150259504955,0.0010445390399596022,0.0066460238854872955,2021-07-09
-0.09422578261456915,-0.04737124441152318,0.008821062202144958,-0.055115534126851884,-0.005699038357495301,0.010110246572551551,0.017526756932235266,2021-07-16
0.07692323075506202,0.012398293861718201,0.014823342216135238,0.07288394668430898,0.0883303438068177,0.03177228144787758,0.0452841550901677,2021-07-23
-0.00301669915878211,0.021596243165004747,-0.0181744132983912,0.15236028956097658,0.02486159729326909,-0.016432556354577077,-0.018829561980897025,2021-07-30
0.04446385677581488,0.05697356068432602,0.0034208774012760568,0.03691494565233011,0.02157195230191422,0.01596955239824993,0.01342254275950161,2021-08-06
-0.008739850217975298,-0.13512200153008302,0.020254565377628264,0.003996026146283471,0.00725160715577533,0.011711611594083848,0.00999747638695303,2021-08-13
0.031107350630575903,-0.009729011620589367,-0.0061034080506445765,-0.05336952838541864,-0.0009887826869017236,0.0412931867838755,0.00022377806189100014,2021-08-20
0.08743284561231057,0.05368040856070322,0.0027667392192882723,0.06450071573415883,0.056763818855175785,-0.015245216997356925,0.04416108770869909,2021-08-27
0.009322526902427741,-0.0025677515126337758,0.03835791215062656,-0.013285487761773296,0.03024290359759174,0.0047377481111985364,0.0015530018200899942,2021-09-03
-0.015978520723693213,-0.004199778526518316,-0.034542956185949936,-0.04294033205357739,0.0008857314436740982,-0.01803142830122262,-0.019713297211531144,2021-09-10
-0.02571416595182685,0.010884506529406535,-0.01953434880167937,-0.012547525980192265,0.0011410620438865315,0.014067676723722444,-0.003223631288200024,2021-09-17
0.008264898429113376,-0.0033647842740387457,0.00588810665842554,0.01848292115041117,0.01043207941797153,-0.0017341179073967483,0.008267104260019087,2021-09-24
-0.06064023057648449,-0.03998353357804263,-0.02906355448557152,-0.031663572843913745,-0.14618681468381245,-0.03424057863886021,-0.04326144706256296,2021-10-01
0.004290689589657504,-0.012255047483086368,0.0017524853463313228,0.02547584859050933,-0.015556544084584956,0.01988922514877789,0.026333135977229638,2021-10-08
0.0494935548558153,-0.034797643876019024,0.013576189134074879,0.06719974635494164,0.0809699939190116,0.03174480758888065,0.01155981419263008,2021-10-15
0.03952046413599852,-0.0025116016552260145,0.02658099898920141,0.06867638922241226,0.014656766338022376,0.016271749654480194,-0.02152822915846586,2021-10-22
0.12501107967967395,0.023551935483386188,0.007465045141541227,0.003421829937853671,0.014869271785233895,0.07264854378915553,0.06957991191352852,2021-10-29
0.16368779537111933,0.05528195996605856,0.011353908983313232,0.13399311761749177,0.044670507815498306,0.0133886767732736,0.006545428245807505,2021-11-05
0.02144375606956639,0.06006598165996291,-0.00852726688364891,0.08471470853742358,0.005466542030738042,0.0019640590704279592,0.0027104703937470553,2021-11-12
0.08538991221191083,0.07412681665282794,0.07040470946116528,0.05084863279124008,0.006505126664673844,0.020841271393423177,0.002051535078601008,2021-11-19
-0.04492946657788621,0.004697318689120156,-0.023294989176111613,-0.0038607946038026197,-0.08767220165116818,-0.03914194449689612,-0.047658448435089484,2021-11-26
-0.025592509699937094,-0.021577865635133864,0.03207693820148605,-0.0697629560240135,-0.013426788484475205,-0.020231625914303386,-0.0019992848016916476,2021-12-03
-0.01612750287873277,0.04802746738233998,0.10881116223390852,-0.03791397585824463,0.01337609416601726,0.060462582275914833,0.043183273434417746,2021-12-10
-0.07937608711513511,-0.029693686479338566,-0.046308037041572714,-0.005774110675832778,-0.04089068602304036,-0.054709122053139714,-0.03949556386362363,2021-12-17
0.06614882597427996,0.13759030946290252,0.030033737618490486,0.0609074365854696,0.06873182242221376,0.03363188196864364,0.030388069965255005,2021-12-24
-0.007726205840374423,-0.01239872329977898,0.007318021105947814,-0.015327805546184514,-0.006575608924286325,0.004870450530783277,-0.016738763795355993,2021-12-31
-0.07357786387639065,0.01395617664107407,-0.03041070815656033,-0.0826962779793079,-0.05029289377743995,-0.06624656939280593,-0.053048271304046435,2022-01-07
-0.011193922818123814,0.030809777838169294,0.005227526395943816,0.03696973396070069,-0.015302088503780675,-0.012227743297787641,0.020305679647065977,2022-01-14
-0.13243256911223145,-0.1584838612826549,-0.06159357894338324,-0.1320134912304327,-0.0668879485149535,-0.04568015901705924,-0.06935213966001164,2022-01-21
-0.022845889658646756,-0.03246667410874238,0.04876534194732485,-0.11421597486467316,-0.07162488555959534,0.041313147350704016,0.024578867474074118,2022-01-28
0.06475465336953623,0.023968622164963316,0.013383512481921489,0.17445839018467213,0.012155640242671684,-0.0075259081274048345,0.07297268637569165,2022-02-04
-0.015214262023034775,0.1058272979923438,-0.02175239487425995,-0.08430419334614325,-0.03763741891829053,-0.0356281477617032,-0.062132821455553766,2022-02-11
-0.012818891407742505,0.011586297380474564,-0.007946290666428935,0.00574307761200088,0.03118239322634153,-0.022080622724798715,-0.02730568658576571,2022-02-18
0.021783239706164137,-0.007709205045172696,-0.014644334359503075,0.06351573057399884,0.029776489836584208,0.032577620552198816,0.03105754407218675,2022-02-25
-0.05038277272754599,-0.09089889518999017,-0.010191049169832156,-0.10449359120762991,-0.1091258902081671,-0.025058093587763453,-0.017822735645734,2022-03-04
-0.036449314604741434,-0.11097549645625004,-0.051725180891667,-0.038003898232705446,-0.014251528689615878,-0.033774675880881455,-0.012462127448983118,2022-03-11
0.1969685075857337,0.09049706459601925,0.05978162267073728,0.08792787504501809,0.16046755035110927,0.07269602353287463,0.04848456731721962,2022-03-18
0.046837751364975144,-0.01649683380461575,0.06549585304058536,0.05473293790394984,0.011031729040873017,0.010817614114179808,0.0345022606013663,2022-03-25
-0.03538929675325064,-0.024583773726971625,-0.0023467221998870746,-0.09593044124001793,-0.028558589537047485,0.018901718018242697,-0.005804674352677508,2022-04-01
-0.13450885438839832,-0.05173800640529047,-0.024209868020999892,-0.06645717976853016,-0.08506428713538317,-0.040236748992114046,-0.0475444907937036,2022-04-08
-0.08049650612372539,-0.02786258446159262,-0.028220445580403486,-0.0786138855584777,-0.021377341859517562,-0.057716106129981126,-0.05042509766624759,2022-04-15
-0.08199280604183912,-0.01026666869478221,-0.021174869683054487,-0.05286909840984588,0.016291413884675032,-0.02072692138771204,-0.06003003753484559,2022-04-22
-0.04960277094021681,-0.017576689009170754,-0.025588644997950216,-0.029725468172509872,-0.07215173469003833,0.01273601220921905,-0.03885403101540852,2022-04-29
0.006901565337569027,0.03167614932320806,-0.0008810726448141848,0.11482694200526944,-0.015934264723507008,-0.010053454505936421,0.0060322169468005615,2022-05-06
-0.051887699234292484,0.022316945496129392,-0.0646618009015274,-0.002307463811189181,-0.004863761008620293,-0.04953966730898607,0.007396615153121955,2022-05-13
-0.057155728975018305,-0.04199085681472181,-0.06471356390838456,-0.017031146970191258,-0.028231678624589418,-0.030529065638327246,-0.061815764787213956,2022-05-20
0.12681199933573817,0.06415062099710545,0.08757913588760391,0.09368986241957722,0.09485007537421963,0.08188132251728919,0.03189004287413244,2022-05-27
-0.004837622399342489,-0.0460992229944206,-0.0284681614468848,0.03950714679377043,-0.03382010137673519,-0.011784074190227756,0.0156472527160465,2022-06-03
-0.0930775032634511,-0.1046611358739622,-0.056747871202151856,-0.10799626554426289,-0.07472706515357519,-0.063069648082268,-0.027377767788703156,2022-06-10
-0.06445144551311088,-0.10970929348777247,-0.04061846139149394,-0.13973845225316173,-0.09238225457634253,-0.021107707555789612,-0.03196696098197693,2022-06-17
0.07846333670667005,0.048251085226402646,0.07677087623553924,0.06754937056325727,0.08853931033297391,0.08096116165901068,0.09894265461040486,2022-06-24
-0.15199112332283793,-0.08196441621582373,-0.019271538496346885,-0.15399636403460737,-0.1269844805912529,-0.030332471367925717,-0.07978019637996814,2022-07-01
0.09054612238219462,0.1044882445899149,0.058374660233113884,0.07710058974278788,0.006935876268308272,0.031127239498094594,0.10164454387903343,2022-07-08
-0.004798555295461915,0.0404125723301485,0.02128695611052356,0.022180241588844796,0.05007181342294875,-0.040872773772288595,-0.06159270023048302,2022-07-15
0.09878197911533104,-0.0039005001766611036,0.026103642905034308,0.08617923574368014,0.12326817885936725,0.014178884896522082,-0.039080496256982955,2022-07-22
0.048732511962923164,0.009300009972334156,0.05464366440632884,0.07230423220101634,0.0752068196689728,0.07827608922078433,0.0764118970151837,2022-07-29
0.04547709491542795,0.009699356809976578,0.0188891203392636,0.08298926893813241,0.007404942366722622,0.00772972155250895,0.013545940261564526,2022-08-05
-0.014745284712857742,0.04130633189901345,0.040822536225227246,-0.01446579770165135,-0.002338497164911413,0.031812098530724864,0.03747254550905543,2022-08-12
-0.045967291950103295,-0.06964944792738281,-0.0033702965396235074,-0.04839834170576707,-0.05330227109313057,-0.01765098171305035,-0.03693433033227811,2022-08-19
-0.08902472396490113,-0.04759532202616645,-0.04605870277855195,-0.049713358986759104,-0.06477655616789901,-0.0631139691853938,-0.057737996567210126,2022-08-26
-0.1607010462558106,-0.022557833731658095,-0.04773243893446644,-0.1199824786662701,-0.08383338704638588,-0.04487306547419401,-0.0235400119813709,2022-09-02
0.054537708964391474,0.019705420273588015,0.010012053738365001,0.06493019969065972,0.0723687732426117,0.032804731600010184,0.028524143020062454,2022-09-09
-0.08264413007347271,-0.07990955705279112,-0.04238407686930801,-0.1046225293305365,-0.0673651603258264,-0.07456694076494508,-0.07291105948350729,2022-09-16
-0.05167459227162907,-0.052034137672772096,-0.0017915624699803567,-0.11175013479327889,-0.06658109239496535,-0.02786619294468795,-0.04303774067279531,2022-09-23
-0.030121236075633995,0.0,-0.08130058599463241,-0.06768685309138112,-0.047668179034258795,-0.021099704992723067,-0.030452678658500765,2022-09-30
-0.00518996072723632,0.058316225588016524,0.01367614867379241,-0.0776515457109822,0.04552802140388623,0.0057535647633422116,0.03556946171329578,2022-10-07
-0.07030475570134564,-0.0035909517484133957,-0.012206654218115065,-0.04277891955420787,-0.12695184380395885,-0.024248623413989367,-0.024003217987898173,2022-10-14
0.1103590708674329,0.06316385207129538,0.06424359930734291,0.05148375292844842,0.21918615939924502,0.059328039896733076,0.04424771346210932,2022-10-21
0.10973835205391236,-0.03586073512206833,0.05751332183971325,0.054233230929269904,0.058304343381504475,-0.02581377562735465,-0.048285332389861546,2022-10-28
0.023276035154000008,0.039230058952642866,-0.10999400276633098,0.002902762619706012,-0.03885781895702223,-0.06138964783062739,-0.10229871481468666,2022-11-04
0.1533624761649095,0.1132479551567458,0.08180380755360495,0.16369198174416755,0.22971253749131337,0.1161750375878241,0.11568647498862372,2022-11-11
-0.05622584586406809,-0.06301991138505225,0.01062133584638314,0.016581413606466366,0.029005547858811154,-0.021084494608966997,0.011061651915600379,2022-11-18
0.05587658636052928,-0.0029019724649193,-0.021019315120964333,0.021340216138870938,-0.0022252886360742963,0.025992882240187143,-0.002044971785421512,2022-11-25
0.037512040883899145,-0.06385906625906779,-0.002025586665814094,-0.002129305749460575,0.023435236109683233,0.03042547653284733,0.03309417520353097,2022-12-02
0.007406614672203826,0.003474783391553604,-0.03822454816502241,-0.08522281585697034,-0.013224119469958162,-0.03764412550336993,-0.0769610984595347,2022-12-09
-0.025292638901147968,-0.0510295398771099,-0.05381280332834337,-0.046362339197626556,-0.03911641054693704,-0.002974708402008752,-0.02374570401354903,2022-12-16
-0.08237279531913921,-0.035913193548790634,-0.01970100497512095,-0.013606588735883718,-0.03996039109101002,-0.024357106703251863,-0.011556224086420874,2022-12-23
-0.03893201757634912,-0.0021166672639842954,-0.014636915839758236,0.003874767715550842,-0.009013888822522964,0.004565776352471351,-0.012025333128969473,2022-12-30
0.016764714162531558,0.13585397857046222,-0.0023860048362017716,-0.012505752672143489,0.09050116819734133,-0.06208820141581395,-0.006423960994454747,2023-01-06
0.13729080709170427,0.002818492554879759,0.03965427655189813,0.11006880888521486,0.10714144718037666,0.0635753014508158,0.05263153308814239,2023-01-13
0.05562421249908356,0.02687506570287268,0.02307824711237716,-0.013098595847546246,-0.016432270194831067,0.004138261909138574,0.06982760261936072,2023-01-20
0.14160002542824812,0.09254196230240286,0.0584608550301573,0.07606681681559069,0.028574102404261836,0.033053011953084965,0.014403626509394973,2023-01-27
0.03609126467218049,-0.022859034720962068,0.05872692964918169,0.1417771166535413,0.01832479383772756,0.04106217535181078,0.04478213028874012,2023-02-03
0.00781992228032724,-0.04149965801736355,-0.021096802153017347,-0.05354853266416093,-0.03214326029916692,0.018386029230236023,-0.09846046697027089,2023-02-10
0.005784285682734813,-0.013540660428125184,0.010198122379105667,-0.03657343193616858,-0.006734466867342359,-0.016699606008173773,-0.0028463884715355103,2023-02-17
0.08874127211194405,-0.01406546457997171,-0.038282446617639354,-0.005222976587380579,-0.051462604357381814,-0.03425553371465495,-0.05539680905180455,2023-02-24
0.025938260430399485,-0.024063129800731886,0.02944579302936634,0.04392368377550415,0.0307255792494463,0.024356013732148796,0.05226620218824696,2023-03-03
-0.03855575738347905,-0.03258205402730163,-0.016751654245037995,0.01410698691407175,-0.05674792101221271,-0.026244670004427983,-0.03201436906298383,2023-03-10
0.12018290166043477,0.031494719868203847,0.043771232589952414,0.18350064721114112,0.05402455079315582,0.12405948557782986,0.1258104362967425,2023-03-17
0.04097163582614938,0.07942119385135049,0.03387095053910416,0.0011242908265416407,0.02184022149588749,0.004079725834585712,0.03513550391502407,2023-03-24
0.03726815305606679,-0.0134074357686087,0.0290170445079323,0.0006126104120247611,0.05124099588999442,0.027551197144851214,-0.019422887359392127,2023-03-31
-0.02664070894005688,-0.027538247744404942,-0.0014555602965501402,-0.05652485251277661,-0.03465517422115094,0.011446403364425928,0.04711556486605417,2023-04-07
-0.010319401888974511,0.06950136875468171,0.003340329769245143,-0.0077863221714971065,0.01381788206139567,-0.018724168249507955,0.005142089204222655,2023-04-14
0.013491484928656483,-0.023950213244556706,-0.001150105724062489,-0.03618528277737565,-0.04762840295995474,-0.0013280908446755557,-0.032431938915449376,2023-04-21
0.023230977132572272,0.05283827639749106,0.02823896563424344,0.01062990431032751,0.0037669381746820996,0.07523811680488546,0.02181101510696326,2023-04-28
0.033550759475846625,-0.048632705857765024,0.022925646693999324,0.005258963599243716,0.024122878575643547,0.011032600854066876,-0.01852706257335035,2023-05-05
-0.011855029483995638,-0.005062938514506898,-0.004386231567924503,0.06032954162147397,-0.004321029300369483,-0.005407784052374964,0.11020092370184575,2023-05-12
0.10317569902221413,0.11900864638934405,0.015008392683532712,0.11085447534939163,0.07179796405687311,0.03257891916395517,0.04520024092307473,2023-05-19
0.24571392985009743,0.0844947006040353,0.0015414961515007874,0.20043469236099476,0.06041792305397031,0.045705873754374515,0.017687634486508896,2023-05-26
0.00978263107076871,-0.06438543464317459,0.031465578995870436,-0.0721876584827601,-0.015327412098221083,0.0075399886100524505,-0.0015945009437416946,2023-06-02
-0.01406107239557386,-0.05406965243441475,5.5338248006409074e-05,0.059901557118893,-0.012130017290577833,-0.025670688443335643,-0.018845356049077888,2023-06-09
0.10116073450499674,0.03408228606225672,0.02188314760520149,-0.03874476792214554,0.008409424602577875,0.04755337968845996,0.009685123607126922,2023-06-16
-0.011313545254494017,-0.035175939039602144,0.00951758755396237,-0.08386075567347262,-0.03323251399464866,-0.02135372341269648,-0.008383140024939562,2023-06-23
0.002203228622546183,-0.033241292122338506,0.03905085025931365,0.03545133578898896,0.03848731436755881,0.016476674383727685,-0.016663936914181665,2023-06-30
0.00475140661181328,-0.0371713815324215,-0.01696138067169084,-0.006496404787758037,-0.038647842205200456,-0.0097491112745276,-0.006861183494145218,2023-07-07
0.06978348679882429,0.05655404637372463,5.243353927530947e-05,0.024476489504981158,0.08221144328742591,0.023782525157010292,0.046279332392239914,2023-07-14
-0.025512063041329025,0.02450076926851663,0.006555143355327919,-0.04303954966436985,-0.08044869783962938,-0.004257945883246794,-0.04287991354558962,2023-07-21
0.05509048903475566,0.08453914786875627,0.02026677135980348,0.0181162883417485,0.03607071509543913,-0.015708005737056774,0.10556061093243474,2023-07-28
-0.044278012810316736,-0.018117895948286056,-0.07067346722671275,0.025318702492311607,-0.05403757061594694,-0.03129718740908849,-0.0336065160985094,2023-08-04
-0.08560888755153795,-0.07924478193136975,-0.021759127379765486,-0.07123122104764323,-0.023980801472401447,-0.020654177275035157,0.012680803672540986,2023-08-11
0.05982134231150238,-0.01211754688581046,-0.018561137050558396,-0.01970812264196775,-0.009746477537313614,-0.012024219412122616,-0.01582533502941985,2023-08-18
