#{"t_start": 1763888082.012668, "env_id": "None"}
r,l,t
5.6285515,18,9.660115
7.586922,18,9.666481
6.903955,18,10.070143
6.293719,18,10.076778
7.5200214,18,10.08312
7.1320777,18,10.089698
6.7396927,18,10.096178
7.2865906,18,10.102786
8.239079,18,10.10925
6.031786,18,10.115621
6.9512978,18,10.122115
7.455662,18,10.128489
7.265372,18,10.134829
6.2124515,18,10.141268
8.341796,18,10.147608
7.4206686,18,10.154029
6.6559467,18,10.559029
6.9264393,18,10.565653
6.519251,18,10.572106
6.9842935,18,10.57851
7.171717,18,10.585149
8.46503,18,10.594193
7.116682,18,10.600629
7.0537386,18,10.62209
8.125349,18,10.642172
7.6985283,18,10.649923
6.407243,18,10.656525
8.024226,18,10.662963
6.159345,18,10.669616
7.3299026,18,10.676071
7.8484683,18,11.080485
7.6525173,18,11.087273
8.100451,18,11.093777
7.520896,18,11.100119
7.7097063,18,11.106536
6.6755896,18,11.112886
7.798006,18,11.122322
7.388807,18,11.128813
7.1820655,18,11.135504
6.864623,18,11.141934
7.3580127,18,11.148291
7.448328,18,11.154701
7.198525,18,11.161089
7.8703556,18,11.167424
7.655953,18,11.570904
8.610721,18,11.577438
8.060934,18,11.5839
7.0624824,18,11.59071
7.4567842,18,11.597147
6.876452,18,11.603662
7.7298856,18,11.610034
8.101714,18,11.616395
7.6067796,18,11.622681
7.3272433,18,11.628982
6.776048,18,11.63761
7.4794393,18,11.64447
6.092054,18,11.650793
8.230168,18,11.65749
7.2785735,18,11.663884
6.649874,18,12.069033
8.05812,18,12.075497
7.488941,18,12.08213
7.253277,18,12.088556
8.195492,18,12.094881
7.991361,18,12.101357
7.3221884,18,12.148376
6.281254,18,12.154873
7.295779,18,12.16348
7.990544,18,12.170193
8.3084955,18,12.176665
7.3116035,18,12.182979
7.177598,18,12.18939
7.0684805,18,12.195657
7.576971,18,12.606317
8.421192,18,12.612845
7.208153,18,12.619482
7.41667,18,12.625923
6.9623337,18,12.632382
8.154751,18,12.638872
8.163741,18,12.645307
7.2420874,18,12.651753
7.2748613,18,12.658402
7.578069,18,12.664783
6.909104,18,12.671097
7.33871,18,12.677445
6.954681,18,12.685908
8.089795,18,12.692678
7.1136274,18,13.133649
8.252125,18,13.140515
8.369315,18,13.146953
6.7585964,18,13.15378
8.150387,18,13.160515
8.008684,18,13.169259
7.7428093,18,13.175841
6.957372,18,13.182192
7.9954133,18,13.188588
8.1895075,18,13.194906
7.6798887,18,13.201233
7.0370607,18,13.20759
6.8327727,18,13.214097
8.331709,18,13.220562
7.4322653,18,13.626173
8.863901,18,13.632684
7.741178,18,13.639424
8.807816,18,13.648529
7.449629,18,13.655357
7.776575,18,13.661873
6.8217883,18,13.668316
8.7722645,18,13.674727
7.762985,18,13.681259
8.943927,18,13.687933
7.929062,18,13.694236
8.058523,18,13.700463
7.3278966,18,13.70697
7.722452,18,13.713302
6.861189,18,13.719712
8.682013,18,14.12467
8.185074,18,14.13121
7.301742,18,14.137864
8.496796,18,14.144177
6.792123,18,14.150383
8.06889,18,14.156895
7.6137323,18,14.163392
9.003341,18,14.170064
8.231884,18,14.17851
8.100713,18,14.184923
8.2189245,18,14.191356
6.8119917,18,14.198007
7.4046283,18,14.2045
8.348079,18,14.210924
7.4133058,18,14.616883
8.198831,18,14.623297
8.595324,18,14.629593
8.596415,18,14.636002
8.293426,18,14.642243
7.8972464,18,14.648725
7.451911,18,14.655481
8.076441,18,14.661944
8.178609,18,14.668291
8.204761,18,14.674588
8.815412,18,14.680874
8.142373,18,14.68726
6.9062223,18,14.693579
8.248829,18,14.702335
8.402445,18,15.138142
8.222815,18,15.144669
8.557391,18,15.151183
8.477915,18,15.157884
7.9995975,18,15.164223
8.350694,18,15.170807
7.2474985,18,15.177189
8.628794,18,15.183439
7.9211254,18,15.189811
7.8272796,18,15.196224
8.026426,18,15.202668
7.684805,18,15.209069
8.143508,18,15.215448
7.2599525,18,15.224155
7.510262,18,15.627288
7.3894444,18,15.634014
8.878333,18,15.64297
8.491613,18,15.649359
9.118376,18,15.656316
7.537611,18,15.662812
8.192378,18,15.66929
8.112419,18,15.675573
8.612519,18,15.681827
8.055838,18,15.688362
8.849887,18,15.694765
8.62581,18,15.701198
8.646626,18,15.707621
7.1539154,18,15.71391
8.256061,18,16.11753
7.694031,18,16.124393
8.984979,18,16.130863
8.523577,18,16.137369
6.089106,18,16.186656
9.024324,18,16.193279
7.636105,18,16.199718
8.195883,18,16.206546
9.067079,18,16.21305
8.510678,18,16.219413
7.811751,18,16.225751
8.687601,18,16.232097
8.707824,18,16.238493
8.499693,18,16.244826
8.897353,18,16.251266
7.212232,18,16.657025
8.437538,18,16.663426
7.5723815,18,16.670034
8.227546,18,16.676442
7.8959336,18,16.684594
8.432789,18,16.691852
8.345812,18,16.6982
8.359332,18,16.70484
8.328831,18,16.711294
8.706335,18,16.717725
7.772092,18,16.724104
7.678737,18,16.730373
8.851129,18,16.736773
8.673544,18,16.743014
8.9062195,18,17.182901
7.894246,18,17.189603
8.561935,18,17.196036
9.076581,18,17.204039
8.743418,18,17.21157
8.029793,18,17.218055
8.961902,18,17.224715
7.6684737,18,17.231108
8.330269,18,17.237727
7.574327,18,17.244113
8.01233,18,17.250449
8.309492,18,17.256916
8.212412,18,17.263366
7.637094,18,17.269818
8.561348,18,17.675269
8.68244,18,17.681775
8.597372,18,17.688511
8.439978,18,17.694914
8.97635,18,17.701275
8.358926,18,17.707606
8.158447,18,17.713937
8.70602,18,17.720444
7.4347463,18,17.729216
8.309101,18,17.735929
8.789508,18,17.742324
8.463437,18,17.748648
8.715573,18,17.755019
8.26161,18,17.761401
8.038357,18,18.164766
8.245007,18,18.17149
8.570285,18,18.177869
9.119597,18,18.18426
8.382643,18,18.190926
9.167321,18,18.197376
8.405291,18,18.203818
9.222699,18,18.210046
7.2492533,18,18.216248
9.25259,18,18.222631
8.192824,18,18.228945
8.248565,18,18.235292
9.06939,18,18.243007
8.414586,18,18.250397
8.7133,18,18.257018
9.299269,18,18.65839
8.630707,18,18.667087
8.640542,18,18.674002
8.9690895,18,18.680463
8.326163,18,18.687246
8.89276,18,18.693777
7.544964,18,18.700134
9.150048,18,18.706808
8.249746,18,18.713202
8.470334,18,18.719735
8.482766,18,18.726021
8.090644,18,18.732269
8.093119,18,18.738744
7.8864927,18,18.745079
8.870981,18,19.184758
8.929804,18,19.191296
8.9181,18,19.20028
8.446879,18,19.206987
8.734464,18,19.213436
8.165595,18,19.219975
8.334129,18,19.226378
8.631271,18,19.232646
8.585926,18,19.23922
8.082388,18,19.245651
8.957833,18,19.25214
8.700887,18,19.258448
8.989612,18,19.264781
8.466142,18,19.271122
8.423033,18,19.673966
8.735961,18,19.680844
9.067734,18,19.687574
9.189657,18,19.693988
9.049242,18,19.700313
8.792675,18,19.706838
8.663213,18,19.713212
7.9925165,18,19.721869
9.320566,18,19.728412
8.493058,18,19.734895
8.789492,18,19.74119
8.736803,18,19.74747
8.635321,18,19.753843
8.637353,18,19.760168
7.7193727,18,20.165182
8.862587,18,20.212973
8.919312,18,20.219812
9.017636,18,20.226312
8.601991,18,20.232672
8.67583,18,20.239111
9.223831,18,20.247646
8.941468,18,20.254293
8.4127865,18,20.26072
9.094716,18,20.26707
9.191081,18,20.273471
9.159982,18,20.279814
9.028502,18,20.286143
8.953833,18,20.292378
8.797984,18,20.700476
9.205827,18,20.707252
8.846518,18,20.71372
8.670024,18,20.720422
8.348555,18,20.726813
8.841811,18,20.733123
9.075247,18,20.739519
9.014736,18,20.746176
8.837549,18,20.752716
8.71403,18,20.758994
9.055602,18,20.765321
8.636779,18,20.773937
8.842378,18,20.780431
8.669278,18,20.78695
8.467691,18,20.793227
8.913862,18,21.238071
7.917823,18,21.244517
8.67566,18,21.250958
9.228181,18,21.257329
8.611849,18,21.263625
9.306283,18,21.270056
8.939816,18,21.276533
8.843521,18,21.282876
8.885863,18,21.289261
8.865616,18,21.297937
8.487299,18,21.304517
9.274234,18,21.310966
7.936109,18,21.317278
9.0327425,18,21.323894
8.965202,18,21.729681
8.969004,18,21.736346
8.306551,18,21.742713
8.640914,18,21.749037
9.279746,18,21.75564
8.952,18,21.761923
8.30894,18,21.768277
8.845492,18,21.774571
8.615026,18,21.780853
8.167023,18,21.787259
9.020433,18,21.793512
8.611608,18,21.799705
9.2751045,18,21.806003
8.825245,18,21.812237
8.745582,18,22.223082
7.9739256,18,22.229517
9.015698,18,22.238433
9.159942,18,22.245443
8.899484,18,22.25211
9.259363,18,22.258635
8.307787,18,22.265011
8.956793,18,22.271609
9.059473,18,22.278103
9.4063425,18,22.284587
9.046174,18,22.291252
7.9782915,18,22.297631
9.244412,18,22.304086
9.218642,18,22.310405
9.21793,18,22.718182
9.248311,18,22.724627
8.974035,18,22.731138
9.19742,18,22.737872
9.097566,18,22.744335
8.272253,18,22.750721
9.10974,18,22.75708
9.17175,18,22.763439
9.434053,18,22.772996
8.834588,18,22.779464
8.97321,18,22.786109
9.1742,18,22.792469
9.203013,18,22.798802
9.107016,18,22.805317
9.102071,18,22.811694
9.3267355,18,23.250989
8.235424,18,23.257484
8.960838,18,23.263894
9.232792,18,23.270597
8.947246,18,23.277134
8.985305,18,23.283494
9.12083,18,23.290163
9.1687975,18,23.298896
8.923168,18,23.305583
9.024569,18,23.312001
8.7184305,18,23.318444
8.984233,18,23.324817
9.250363,18,23.331157
8.990309,18,23.337694
9.040083,18,23.741987
9.118867,18,23.748438
9.241825,18,23.755323
9.202592,18,23.761788
9.2283745,18,23.768453
9.045805,18,23.774738
9.10962,18,23.781101
8.977138,18,23.787694
8.953045,18,23.794045
8.947527,18,23.800291
9.317962,18,23.806705
8.825032,18,23.813045
8.973459,18,23.862753
8.865945,18,23.869712
9.166252,18,24.273678
9.049807,18,24.280395
9.112944,18,24.287093
8.96322,18,24.293532
9.284285,18,24.299853
9.150549,18,24.30638
9.267915,18,24.312703
9.2980385,18,24.31911
9.125694,18,24.325428
9.040377,18,24.33174
8.62761,18,24.338075
9.18139,18,24.346828
9.129765,18,24.353448
8.689245,18,24.359768
9.150959,18,24.765835
9.182833,18,24.772696
9.08571,18,24.779122
9.221279,18,24.785556
9.27752,18,24.791864
9.091977,18,24.798194
9.054002,18,24.80492
8.624301,18,24.81121
8.736027,18,24.817472
9.156229,18,24.823715
8.9572,18,24.829923
9.093657,18,24.83651
8.944389,18,24.84295
9.176936,18,24.849313
9.235643,18,25.289154
9.119572,18,25.295764
9.204858,18,25.302545
8.950268,18,25.309222
9.128231,18,25.315668
9.078592,18,25.32232
9.082727,18,25.328659
9.359191,18,25.33501
9.29097,18,25.341361
9.477673,18,25.347679
9.023367,18,25.354143
8.946578,18,25.360528
9.285016,18,25.366862
8.1572075,18,25.373243
8.978485,18,25.379592
9.212078,18,25.786257
9.32719,18,25.792759
8.615427,18,25.799135
8.550998,18,25.805823
9.249422,18,25.814824
9.434336,18,25.821518
8.894774,18,25.827969
8.741026,18,25.834315
9.2097645,18,25.840707
9.260225,18,25.847045
8.857523,18,25.853601
9.209588,18,25.859996
9.147676,18,25.86642
9.057476,18,25.872775
9.097004,18,26.276904
8.979969,18,26.283512
9.064582,18,26.290056
9.216334,18,26.296476
8.847252,18,26.303167
9.277678,18,26.309381
8.798492,18,26.315653
9.177842,18,26.321948
9.318956,18,26.328507
9.033901,18,26.337045
9.470545,18,26.343762
9.471503,18,26.350033
9.314313,18,26.356511
9.307984,18,26.362777
9.098636,18,26.764847
8.8471,18,26.771819
9.32208,18,26.778278
9.268618,18,26.784915
8.425076,18,26.791545
8.78678,18,26.797994
9.068108,18,26.804551
9.458756,18,26.81094
9.256812,18,26.817292
9.342935,18,26.823768
9.248802,18,26.83015
9.4270115,18,26.83683
9.391613,18,26.843258
8.892371,18,26.849522
8.975346,18,27.289991
9.295528,18,27.296409
9.548229,18,27.30309
9.113086,18,27.309559
8.891142,18,27.31595
9.506536,18,27.32233
8.896253,18,27.32875
9.080967,18,27.335164
9.3435,18,27.341561
8.8401375,18,27.347936
9.314504,18,27.354562
9.276397,18,27.360902
9.179662,18,27.367215
9.278488,18,27.37379
9.149949,18,27.380242
9.143797,18,27.789315
9.3212385,18,27.795745
9.39263,18,27.804477
9.030739,18,27.811359
8.960971,18,27.817949
9.444231,18,27.824568
9.443991,18,27.831058
9.178976,18,27.837574
9.342153,18,27.84386
8.750639,18,27.890201
9.078975,18,27.896981
9.219188,18,27.903528
9.230173,18,27.912023
9.405667,18,27.918526
9.431329,18,28.320631
9.328826,18,28.329385
9.275756,18,28.336148
9.281818,18,28.342495
8.719501,18,28.348763
9.4143505,18,28.355255
9.355423,18,28.361672
9.452003,18,28.368099
9.415473,18,28.374809
9.413149,18,28.381068
9.084379,18,28.387418
9.077828,18,28.393793
8.911921,18,28.400102
8.996454,18,28.406745
9.476535,18,28.810567
8.959617,18,28.816947
9.109452,18,28.823321
8.854927,18,28.829611
9.142675,18,28.835901
9.382996,18,28.842141
9.26593,18,28.848392
8.917795,18,28.857386
9.41121,18,28.863741
9.188824,18,28.870285
8.748031,18,28.876952
9.318896,18,28.883279
9.212149,18,28.889818
9.115983,18,28.896131
9.004107,18,29.340589
9.341928,18,29.347041
9.476815,18,29.353728
9.153155,18,29.360168
9.18615,18,29.366521
9.495786,18,29.373271
9.500987,18,29.382299
9.121296,18,29.389081
9.165427,18,29.395569
9.210736,18,29.402031
9.330872,18,29.408409
9.509734,18,29.414834
9.485336,18,29.421252
9.351732,18,29.427688
9.401671,18,29.832127
9.342013,18,29.838724
9.109104,18,29.845181
9.274752,18,29.851832
9.344452,18,29.858683
9.130992,18,29.8652
9.278055,18,29.871661
9.172612,18,29.878057
8.62414,18,29.884513
9.349532,18,29.89097
9.240699,18,29.897346
9.393255,18,29.905981
9.45288,18,29.912568
9.220928,18,29.919111
9.1130085,18,29.925563
9.181012,18,30.332512
8.868179,18,30.33951
9.100652,18,30.345954
9.077288,18,30.352679
9.267872,18,30.359096
9.319896,18,30.365491
9.2960205,18,30.372094
9.448609,18,30.378574
9.293118,18,30.385044
9.225576,18,30.391408
9.561325,18,30.397756
9.155096,18,30.404328
9.147407,18,30.410698
9.49598,18,30.416971
9.136218,18,30.821439
9.073545,18,30.828103
9.227547,18,30.834449
9.501989,18,30.8407
9.385971,18,30.849651
9.259067,18,30.85629
9.407558,18,30.862703
9.557724,18,30.869175
9.535599,18,30.875595
9.180913,18,30.881991
9.199722,18,30.888752
9.3111925,18,30.895254
9.306663,18,30.901768
9.388859,18,30.908059
9.1815,18,31.346527
9.307832,18,31.35306
9.199209,18,31.359476
9.363864,18,31.365845
9.093897,18,31.375169
9.448487,18,31.381653
9.526126,18,31.38828
9.191367,18,31.394732
9.427425,18,31.401284
8.760861,18,31.407708
9.232605,18,31.414049
9.562173,18,31.420404
9.491558,18,31.426699
9.571184,18,31.432985
8.837102,18,31.8356
9.078255,18,31.842458
9.247492,18,31.848904
9.306165,18,31.855472
9.223296,18,31.861868
9.163543,18,31.868411
9.539976,18,31.874876
9.409417,18,31.924627
9.49835,18,31.931414
9.304386,18,31.938289
9.1711,18,31.94462
9.289019,18,31.950878
9.581138,18,31.957106
9.466649,18,31.963492
9.459951,18,31.96985
9.294282,18,32.375093
9.571225,18,32.381544
9.205695,18,32.388103
9.423149,18,32.394443
9.408312,18,32.400852
9.376876,18,32.407634
8.940035,18,32.414051
9.454439,18,32.42186
8.94814,18,32.429144
9.518148,18,32.435659
9.564244,18,32.441949
9.462254,18,32.448212
9.54014,18,32.454626
9.663632,18,32.461094
9.654282,18,32.864236
9.151444,18,32.871067
9.493699,18,32.877644
9.396793,18,32.884251
9.292223,18,32.890802
9.247825,18,32.897246
9.295358,18,32.903746
9.577071,18,32.910437
9.509692,18,32.91676
9.277238,18,32.923302
9.414938,18,32.929824
9.317698,18,32.936551
9.461751,18,32.943308
9.367237,18,32.951518
9.248695,18,33.392815
9.453914,18,33.39925
9.338042,18,33.406286
9.277749,18,33.412754
9.152775,18,33.419231
9.243126,18,33.425703
9.357738,18,33.432262
9.472742,18,33.438791
9.231688,18,33.44524
9.558241,18,33.451674
9.1162195,18,33.458119
8.927561,18,33.464444
9.285579,18,33.470811
9.12878,18,33.479567
9.30851,18,33.882321
9.342656,18,33.889264
9.644966,18,33.898102
8.781343,18,33.904709
9.403525,18,33.91152
8.269216,18,33.91798
9.255881,18,33.924366
8.955222,18,33.930753
8.538106,18,33.93732
9.067945,18,33.943821
9.520433,18,33.950214
8.916444,18,33.956681
8.3935175,18,33.963039
9.375331,18,33.969643
9.656401,18,34.375919
9.602089,18,34.382691
9.017752,18,34.389541
9.436251,18,34.39587
8.370896,18,34.402334
9.653527,18,34.408849
9.350955,18,34.417483
9.148978,18,34.424381
9.646344,18,34.430818
9.318068,18,34.43753
9.475863,18,34.444048
9.444955,18,34.450455
8.987438,18,34.45713
9.40978,18,34.463593
9.513383,18,34.470057
9.374104,18,34.881373
9.222677,18,34.887937
9.515673,18,34.894342
9.343214,18,34.900869
9.574743,18,34.907444
9.709564,18,34.913796
9.4473715,18,34.920542
9.182465,18,34.927084
8.732954,18,34.933387
9.486395,18,34.93981
9.549317,18,34.948503
9.445222,18,34.95512
9.2796135,18,34.96166
9.344502,18,34.968112
9.507381,18,35.409021
9.356637,18,35.415531
9.640899,18,35.422077
9.491256,18,35.428735
9.484319,18,35.435547
9.5282755,18,35.44196
9.583388,18,35.448326
9.525394,18,35.454692
9.22517,18,35.461021
9.5287485,18,35.469997
9.355809,18,35.476564
9.651898,18,35.482867
9.508188,18,35.489148
9.076542,18,35.49542
9.513301,18,35.900099
9.523492,18,35.907028
9.524499,18,35.913468
9.295108,18,35.919883
9.244437,18,35.926511
9.269554,18,35.974131
9.489505,18,35.980868
9.495071,18,35.987452
9.310298,18,35.996274
9.392626,18,36.002942
9.545486,18,36.009353
9.363543,18,36.015836
9.086389,18,36.022401
9.226291,18,36.028865
9.408337,18,36.43201
9.550511,18,36.439103
9.4062605,18,36.445638
9.557598,18,36.452237
9.606576,18,36.458754
9.085678,18,36.465109
8.633611,18,36.471786
9.350985,18,36.478363
9.503335,18,36.484891
9.4397955,18,36.491324
8.887008,18,36.497685
9.644951,18,36.504187
9.541588,18,36.510635
9.233267,18,36.516959
9.529945,18,36.525876
9.234639,18,36.929594
9.575626,18,36.937663
9.66012,18,36.945229
9.295995,18,36.951868
9.550558,18,36.958358
9.502379,18,36.96473
9.526657,18,36.971108
9.440606,18,36.97744
9.535109,18,36.983888
9.4809065,18,36.990676
9.462904,18,36.997086
9.411097,18,37.003661
9.467327,18,37.010141
9.234528,18,37.016575
9.528169,18,37.459928
9.656132,18,37.469057
9.138004,18,37.475937
9.474788,18,37.482339
9.419035,18,37.489097
9.6193695,18,37.495572
9.318873,18,37.502124
9.646148,18,37.508611
9.587231,18,37.514997
9.524687,18,37.521628
9.48618,18,37.527932
9.35968,18,37.534301
9.52224,18,37.540695
9.443094,18,37.547044
9.378361,18,37.952155
9.543014,18,37.958625
8.594895,18,37.964939
9.640525,18,37.971237
9.668746,18,37.977898
9.526173,18,37.984626
9.648214,18,37.993646
9.484395,18,38.000075
9.590064,18,38.006746
9.605242,18,38.013202
9.595011,18,38.019669
9.552341,18,38.026052
9.695096,18,38.032391
9.523446,18,38.038845
9.597895,18,38.441549
9.370669,18,38.448086
9.286659,18,38.455149
9.263647,18,38.46164
9.642906,18,38.468041
9.272009,18,38.474509
9.174858,18,38.481091
9.637333,18,38.48756
9.470372,18,38.493978
9.48841,18,38.500287
9.52383,18,38.506712
9.642299,18,38.515294
9.661087,18,38.521933
9.128493,18,38.528383
9.614995,18,38.927458
9.713781,18,38.936716
9.7445965,18,38.943496
9.588339,18,38.949845
9.664307,18,38.956215
9.444823,18,38.962728
9.4298525,18,38.96935
9.659266,18,38.975728
9.670432,18,38.982064
9.6136465,18,38.988714
9.348295,18,38.995153
9.680817,18,39.001653
9.614226,18,39.008067
9.484427,18,39.014381
9.032115,18,39.020731
8.704317,18,39.465245
9.66268,18,39.472037
9.671061,18,39.478285
9.682071,18,39.484719
9.545553,18,39.491261
9.49167,18,39.49763
9.582586,18,39.504349
9.474831,18,39.510855
9.607304,18,39.517285
9.364669,18,39.523829
9.625656,18,39.530138
9.643784,18,39.536463
9.294267,18,39.542874
9.495904,18,39.549219
9.600281,18,39.953219
9.347305,18,39.959627
9.54079,18,40.009441
9.569704,18,40.016277
9.698231,18,40.023231
9.40869,18,40.029635
9.620495,18,40.036
9.702366,18,40.042276
9.6167145,18,40.048521
9.5873785,18,40.055022
9.602095,18,40.061442
9.711774,18,40.067915
9.547043,18,40.074322
9.442067,18,40.080606
9.344939,18,40.482859
9.712139,18,40.489798
9.323379,18,40.496499
9.41967,18,40.502978
9.565175,18,40.511587
9.499929,18,40.518051
9.783337,18,40.524503
9.466639,18,40.530797
9.408309,18,40.537181
9.624593,18,40.543565
9.653579,18,40.549854
9.66176,18,40.556641
9.686348,18,40.56306
9.446831,18,40.569617
9.684151,18,40.98166
9.372652,18,40.988567
9.688394,18,40.995124
9.7226925,18,41.002149
