#{"t_start": 1763888281.1522071, "env_id": "None"}
r,l,t
23.887686,49,78.926737
23.677027,49,79.711053
23.563631,49,79.729875
23.646336,49,79.750473
23.471855,49,79.768657
22.821167,49,79.7866
22.606932,49,80.631448
23.491716,49,80.649775
23.676485,49,80.667725
23.997932,49,80.688094
23.667042,49,80.706995
23.427353,49,80.725705
24.258646,49,81.529959
24.04101,49,81.548571
24.104528,49,81.566894
23.763681,49,81.584884
23.404938,49,81.602749
23.482105,49,82.388742
24.155727,49,82.407255
23.115427,49,82.42574
24.021461,49,82.443792
24.022007,49,82.461674
23.039906,49,83.258875
21.52162,49,83.277306
23.477167,49,83.295521
23.548159,49,83.316081
24.4005,49,83.335091
23.67878,49,84.121723
24.265314,49,84.142974
23.681805,49,84.161953
23.672655,49,84.180519
23.590118,49,84.239206
24.259218,49,84.260214
23.587584,49,85.101242
23.773537,49,85.11924
23.72317,49,85.137419
23.32148,49,85.155254
22.604631,49,85.173801
23.346321,49,85.993695
23.274508,49,86.012939
23.94222,49,86.033565
23.520998,49,86.051825
23.877926,49,86.069932
23.705933,49,86.874518
24.058418,49,86.893057
23.791351,49,86.911595
23.671837,49,86.930231
23.878704,49,86.948563
23.788462,49,87.719903
23.54474,49,87.738394
23.12635,49,87.756823
24.052202,49,87.776
23.576223,49,87.794754
23.621767,49,87.815247
24.02795,49,88.622988
23.587992,49,88.643178
23.614594,49,88.662177
24.26106,49,88.68014
23.944544,49,88.698074
23.953901,49,89.559768
24.430365,49,89.578668
24.098116,49,89.599264
23.178452,49,89.617238
23.57301,49,89.635428
24.069681,49,90.409409
23.997314,49,90.430572
23.069542,49,90.449323
23.808558,49,90.46804
24.0634,49,90.487038
23.687263,49,91.29594
24.404215,49,91.314715
23.73731,49,91.333728
24.939045,49,91.395311
23.418716,49,91.414584
23.839834,49,92.248595
23.746248,49,92.268087
23.260958,49,92.287394
23.978895,49,92.30592
23.492369,49,92.327482
24.385906,49,92.3468
24.232061,49,93.198704
24.062046,49,93.217128
24.149946,49,93.235815
23.881214,49,93.254297
23.887403,49,93.275565
24.109585,49,94.066775
23.859848,49,94.085299
23.44959,49,94.104031
24.202759,49,94.124761
24.11585,49,94.14363
24.242657,49,94.909946
23.283195,49,94.928305
24.087807,49,94.948956
24.634468,49,94.967234
23.895933,49,94.985992
23.131811,49,95.806727
24.292671,49,95.825678
23.652977,49,95.844376
24.229567,49,95.863159
24.21611,49,95.881033
24.061964,49,95.901919
23.82348,49,96.709001
23.826014,49,96.729904
24.26422,49,96.748084
23.923307,49,96.766103
23.596516,49,96.784398
23.833143,49,97.661953
23.44768,49,97.68323
24.50767,49,97.702054
24.169909,49,97.720777
24.386349,49,97.739628
23.35629,49,98.532143
24.020048,49,98.550738
24.36923,49,98.611986
23.812778,49,98.630642
23.919754,49,98.648803
24.350113,49,99.46749
24.670168,49,99.486857
24.264717,49,99.506212
24.609613,49,99.524795
24.306454,49,99.543199
23.719704,49,100.340761
23.594465,49,100.359274
23.959959,49,100.377575
24.053352,49,100.398465
24.313068,49,100.417408
23.642418,49,100.435588
23.722963,49,101.316664
24.615944,49,101.336095
24.86918,49,101.357615
24.376795,49,101.376733
24.442778,49,101.395479
24.288433,49,102.212059
24.522774,49,102.230139
23.490301,49,102.248591
24.407042,49,102.267121
24.27417,49,102.287345
24.231577,49,103.061266
24.64131,49,103.080217
24.214287,49,103.098543
24.393139,49,103.116751
24.34706,49,103.137491
24.18739,49,103.97278
24.734438,49,103.993698
24.523252,49,104.011977
23.717752,49,104.030961
24.048487,49,104.04976
24.80154,49,104.068438
24.303017,49,104.890803
24.94306,49,104.909407
24.642824,49,104.930535
23.794931,49,104.948994
24.649492,49,104.967335
24.710049,49,105.807466
24.142933,49,105.869539
23.993563,49,105.888563
24.599417,49,105.90741
24.402214,49,105.926189
24.073912,49,106.719745
24.388756,49,106.738246
24.377956,49,106.756498
24.399954,49,106.775174
24.077087,49,106.793806
23.916897,49,107.616565
23.299448,49,107.637061
24.072964,49,107.65779
24.95309,49,107.676867
24.922548,49,107.695449
24.289562,49,108.496632
24.379713,49,108.515975
24.74017,49,108.534854
24.291504,49,108.553233
24.32035,49,108.571913
24.794086,49,108.590722
24.254097,49,109.417572
24.711603,49,109.436273
24.032534,49,109.457348
24.844917,49,109.475822
23.97948,49,109.494443
24.943789,49,110.325847
24.890038,49,110.344518
24.98682,49,110.363006
24.346472,49,110.382075
24.166744,49,110.402336
24.739824,49,111.171849
24.53739,49,111.190414
24.78262,49,111.20908
24.206804,49,111.227422
24.583384,49,111.248084
24.770931,49,112.065606
24.561417,49,112.08665
24.591887,49,112.10528
24.42444,49,112.124206
24.582924,49,112.14306
24.654072,49,112.161412
23.343044,49,113.030767
25.029175,49,113.049772
23.82708,49,113.068289
24.754747,49,113.086728
24.100328,49,113.105059
25.022205,49,113.924401
24.854347,49,113.943222
24.839582,49,113.962135
24.192865,49,113.992103
24.361021,49,114.033281
23.882395,49,114.807395
24.83237,49,114.828252
24.456264,49,114.84625
24.12381,49,114.864107
23.998024,49,114.881984
24.6346,49,115.667152
24.504469,49,115.685773
25.010674,49,115.704128
24.859343,49,115.723248
25.11254,49,115.741758
24.602093,49,116.579833
24.495518,49,116.598484
24.163372,49,116.619687
24.858744,49,116.638191
24.896204,49,116.656136
24.792706,49,116.674396
24.800726,49,117.500278
23.719479,49,117.51836
24.505943,49,117.536262
24.82688,49,117.556816
25.43862,49,117.57526
24.742292,49,118.3965
24.532053,49,118.415127
24.614996,49,118.433397
24.27917,49,118.451803
25.02439,49,118.470781
24.817514,49,119.245729
25.100613,49,119.263737
24.57885,49,119.282826
24.579403,49,119.301757
25.139498,49,119.362668
25.202557,49,120.147481
25.219841,49,120.166396
24.452194,49,120.1874
24.574512,49,120.206118
24.720442,49,120.224559
24.878801,49,120.24269
24.854807,49,121.098322
24.501745,49,121.118967
24.694658,49,121.137553
24.66825,49,121.155877
23.226303,49,121.174351
24.186783,49,121.972872
24.333138,49,121.991739
24.806732,49,122.010166
23.248209,49,122.028477
24.857376,49,122.046704
24.960327,49,122.858779
24.555487,49,122.877326
24.939734,49,122.897917
24.659573,49,122.915913
25.007298,49,122.933739
24.641062,49,123.712575
24.259481,49,123.731596
24.820448,49,123.752576
25.471317,49,123.770791
23.450232,49,123.789117
24.816566,49,124.602368
24.70332,49,124.621241
25.178844,49,124.639658
25.014996,49,124.65744
24.632395,49,124.67525
24.75558,49,124.696188
24.240595,49,125.544108
24.922428,49,125.562827
25.14517,49,125.581238
24.837048,49,125.599758
25.097187,49,125.618191
24.969805,49,126.392296
24.516172,49,126.411327
24.621218,49,126.430028
24.93874,49,126.490741
24.9817,49,126.509381
24.895767,49,127.308987
25.151903,49,127.329604
24.900206,49,127.347925
24.475266,49,127.36608
23.469572,49,127.384739
24.777851,49,128.190233
24.755875,49,128.208591
24.80496,49,128.227525
24.791927,49,128.246056
24.620186,49,128.26407
23.825901,49,128.285163
24.694397,49,129.136229
24.383759,49,129.155076
24.979872,49,129.173461
24.129353,49,129.191541
24.567253,49,129.209698
24.47395,49,130.007981
24.423273,49,130.026572
24.711964,49,130.045462
24.69871,49,130.066549
24.88578,49,130.084692
24.445932,49,130.846014
24.588352,49,130.864847
24.696442,49,130.883757
24.633862,49,130.904566
24.440834,49,130.923082
25.084526,49,131.729764
24.705914,49,131.751093
24.932877,49,131.769941
25.02359,49,131.788585
23.981495,49,131.806866
23.487673,49,131.825584
24.42779,49,132.651273
24.556883,49,132.669444
24.90117,49,132.690038
24.664934,49,132.708307
25.055065,49,132.72687
24.876726,49,133.59026
25.007244,49,133.609025
24.246304,49,133.670169
25.100967,49,133.6894
24.689848,49,133.70822
24.68927,49,134.504219
24.839798,49,134.522831
24.642878,49,134.541648
24.991749,49,134.560399
25.147678,49,134.578475
24.620693,49,135.385279
24.19124,49,135.404108
24.118944,49,135.422902
25.045286,49,135.443893
24.78602,49,135.462533
24.116726,49,136.263118
24.387802,49,136.284172
24.72843,49,136.303019
24.693777,49,136.321165
24.395481,49,136.339663
25.026285,49,136.357631
25.236565,49,137.183566
24.642527,49,137.202645
24.935076,49,137.223733
24.797987,49,137.256483
24.774582,49,137.2902
24.896667,49,138.08965
24.567814,49,138.108754
25.21632,49,138.127361
25.23584,49,138.146208
24.423834,49,138.166475
24.864244,49,138.933855
24.810478,49,138.95253
24.642576,49,138.971462
25.008867,49,138.989925
24.527119,49,139.010793
25.213541,49,139.837836
24.777813,49,139.859084
24.413809,49,139.877583
25.045248,49,139.895573
25.090712,49,139.913492
24.850319,49,139.932303
24.762072,49,140.758237
24.785002,49,140.819371
24.870937,49,140.83849
24.629976,49,140.856629
25.1577,49,140.874814
24.498804,49,141.79315
24.33366,49,141.811653
24.536613,49,141.830672
24.96054,49,141.851183
24.67878,49,141.869944
25.118162,49,142.658944
25.35137,49,142.679356
24.908522,49,142.698087
24.10611,49,142.716382
25.292469,49,142.735065
25.17745,49,143.511827
25.32499,49,143.53298
24.216213,49,143.551754
24.925823,49,143.570563
24.899654,49,143.589085
24.749546,49,144.428077
24.515736,49,144.446788
24.648005,49,144.467888
24.897861,49,144.486268
24.80048,49,144.504599
24.973919,49,144.522739
24.586117,49,145.356858
24.876902,49,145.375569
25.121496,49,145.39438
24.666597,49,145.414987
24.624182,49,145.43359
25.204952,49,146.279193
25.18597,49,146.297491
25.219656,49,146.316116
25.30811,49,146.334583
25.23442,49,146.354781
24.944363,49,147.120197
24.413643,49,147.138516
25.204506,49,147.157225
25.352867,49,147.175718
25.005678,49,147.196351
25.004818,49,147.994502
24.756424,49,148.087117
24.705366,49,148.10564
24.771278,49,148.12387
25.614922,49,148.145013
25.350737,49,148.163467
25.040888,49,148.958724
24.928083,49,148.978759
24.63306,49,148.997946
24.836977,49,149.016592
24.943573,49,149.035038
25.466866,49,149.84516
25.332197,49,149.863647
24.95508,49,149.881945
25.318413,49,149.899902
24.53035,49,149.920226
25.405758,49,150.723618
25.27496,49,150.74205
25.523981,49,150.762637
25.210056,49,150.780806
24.733105,49,150.798763
24.936558,49,151.577135
25.331015,49,151.59843
25.4144,49,151.617308
25.5691,49,151.635776
25.221413,49,151.654028
24.99161,49,152.488592
25.572319,49,152.50685
25.447397,49,152.524884
24.913528,49,152.545511
25.366405,49,152.563698
25.708385,49,152.581834
24.547363,49,153.397067
25.63501,49,153.415549
25.115377,49,153.433577
25.298035,49,153.451484
24.966967,49,153.469396
25.110403,49,154.276799
25.081728,49,154.295315
25.430279,49,154.314101
25.228287,49,154.334914
25.316263,49,154.393679
25.524668,49,155.196414
25.315456,49,155.214701
25.406452,49,155.23275
25.22803,49,155.251301
25.021576,49,155.272164
25.33247,49,156.078495
25.253061,49,156.09692
24.19074,49,156.117276
24.718391,49,156.13574
25.036669,49,156.153897
25.431295,49,156.171884
25.059893,49,157.006495
25.82728,49,157.024576
25.489494,49,157.042501
25.574562,49,157.060412
25.434471,49,157.08398
25.61886,49,157.883371
25.029007,49,157.901454
25.021997,49,157.921828
24.82988,49,157.939907
25.333466,49,157.958021
25.915804,49,158.777988
24.940552,49,158.796412
25.699873,49,158.814607
25.600916,49,158.832728
25.908485,49,158.852948
25.422663,49,159.629294
25.714266,49,159.648342
25.19525,49,159.666903
25.18702,49,159.687505
25.880602,49,159.705654
24.72795,49,160.499003
25.523232,49,160.517258
25.948826,49,160.538442
25.31074,49,160.556611
24.816107,49,160.574781
25.057842,49,160.593138
25.675926,49,161.45945
25.497402,49,161.480799
25.64022,49,161.499434
25.522383,49,161.558105
25.042429,49,161.579064
25.344648,49,162.401017
25.700478,49,162.422193
25.70754,49,162.440489
25.465973,49,162.458759
24.612692,49,162.47715
25.75461,49,163.295332
24.982767,49,163.313416
25.33012,49,163.331432
25.627413,49,163.349419
25.82214,49,163.370436
25.788336,49,164.168166
25.323515,49,164.186376
26.09332,49,164.207109
25.428604,49,164.225738
25.833225,49,164.243975
25.897387,49,164.26193
25.573927,49,165.119838
25.621325,49,165.138583
26.000465,49,165.159303
25.54759,49,165.177605
25.156475,49,165.195862
25.278694,49,166.014711
25.761932,49,166.032795
25.996628,49,166.050781
25.20098,49,166.06876
25.878906,49,166.087644
25.36123,49,166.855703
25.769693,49,166.874603
25.686071,49,166.893193
25.677343,49,166.911709
25.586788,49,166.932372
25.575624,49,167.744269
25.73292,49,167.762697
25.870773,49,167.783435
25.617361,49,167.801596
25.21817,49,167.820369
25.824308,49,168.645209
26.064245,49,168.66355
25.688215,49,168.681493
25.488434,49,168.742605
25.323792,49,168.761631
25.445526,49,168.780166
25.137774,49,169.626622
25.482018,49,169.645641
25.676231,49,169.666205
25.579065,49,169.684784
25.788551,49,169.703264
25.351587,49,170.50745
26.064148,49,170.534336
26.010065,49,170.552691
25.317251,49,170.570907
25.827974,49,170.588946
25.732006,49,171.40671
25.954222,49,171.425359
25.40788,49,171.446264
25.34128,49,171.464472
26.085861,49,171.482873
25.20057,49,172.279326
25.628798,49,172.300139
26.054718,49,172.318265
25.752499,49,172.336276
25.852098,49,172.354244
26.110437,49,172.372439
25.943918,49,173.185845
25.739586,49,173.203976
25.445293,49,173.222768
25.54424,49,173.243387
25.427225,49,173.261892
25.471178,49,174.096575
26.152502,49,174.114654
25.273142,49,174.133025
25.557072,49,174.151706
25.790615,49,174.170279
25.523888,49,174.949734
25.691462,49,174.96842
26.109755,49,174.98676
25.74482,49,175.005292
25.816883,49,175.02595
25.549974,49,175.857758
25.66516,49,175.878838
25.531517,49,175.938401
25.588755,49,175.95671
25.917313,49,175.979993
26.164827,49,175.998507
25.529085,49,176.824742
25.416332,49,176.843385
25.808489,49,176.861709
25.643152,49,176.879811
25.559465,49,176.897987
25.841496,49,177.764463
25.791588,49,177.783055
25.864613,49,177.801402
25.938066,49,177.819887
25.956942,49,177.838588
25.739523,49,178.624694
25.82235,49,178.643416
26.10666,49,178.661807
25.64124,49,178.679889
25.265005,49,178.70032
26.238941,49,179.479424
25.738867,49,179.497722
25.93729,49,179.515883
25.461323,49,179.536541
26.120613,49,179.554981
26.02611,49,180.378463
26.117533,49,180.397266
25.849722,49,180.415836
26.026855,49,180.43461
25.747168,49,180.453239
26.042328,49,180.473838
26.26817,49,181.275811
25.604607,49,181.294084
26.079403,49,181.314609
26.163465,49,181.332907
25.90548,49,181.351588
25.883999,49,182.181393
25.959621,49,182.19981
25.97666,49,182.217808
25.824198,49,182.235791
26.313166,49,182.256155
25.92251,49,183.018865
26.093058,49,183.078183
26.20517,49,183.098714
25.817755,49,183.116826
25.327549,49,183.134714
26.113785,49,183.926813
25.827244,49,183.948123
25.77779,49,183.966492
25.888058,49,183.98471
25.684517,49,184.002962
25.93128,49,184.021438
26.407722,49,184.88295
25.449991,49,184.902106
26.170107,49,184.920956
25.870224,49,184.939107
25.760353,49,184.957126
25.637753,49,185.771885
25.932817,49,185.790735
26.052359,49,185.808746
26.036037,49,185.82674
25.966803,49,185.84781
26.02033,49,186.665731
25.96126,49,186.686859
25.935816,49,186.705213
26.289314,49,186.723431
26.056334,49,186.742008
25.961689,49,187.515971
25.992378,49,187.535191
26.317469,49,187.553229
25.798218,49,187.572015
25.800224,49,187.59058
25.813478,49,188.427651
26.41226,49,188.44647
25.937807,49,188.467373
25.814388,49,188.485426
25.706305,49,188.504065
25.775375,49,188.522349
25.859367,49,189.336775
26.095821,49,189.355136
25.812832,49,189.3739
25.888184,49,189.392146
26.037523,49,189.41261
25.977413,49,190.254646
26.104334,49,190.27367
26.486132,49,190.292292
25.913792,49,190.310825
25.647558,49,190.329316
26.189238,49,191.135458
26.166798,49,191.153885
25.574123,49,191.172048
26.105705,49,191.190159
26.054104,49,191.210918
25.81255,49,192.000016
26.2005,49,192.018697
26.232126,49,192.03971
25.764128,49,192.058063
26.048557,49,192.076161
25.50019,49,192.094139
25.650623,49,192.960819
26.183374,49,192.981471
25.936028,49,192.999819
26.006191,49,193.01805
26.337574,49,193.03684
26.198137,49,193.851381
26.378906,49,193.869696
25.851927,49,193.888136
26.135212,49,193.906114
26.435068,49,193.927135
26.153112,49,194.707385
25.545813,49,194.725564
26.130579,49,194.743582
26.36489,49,194.764545
26.136724,49,194.812094
26.256063,49,195.598519
26.435143,49,195.617471
26.377539,49,195.636044
26.41846,49,195.654497
26.245539,49,195.673039
25.919275,49,196.493555
26.431843,49,196.512146
26.209024,49,196.530896
25.783072,49,196.551457
26.15606,49,196.610027
26.074617,49,196.628857
25.900368,49,197.480438
26.278702,49,197.499638
26.45729,49,197.517909
26.42235,49,197.536817
26.503393,49,197.555466
25.987326,49,198.338564
25.307482,49,198.356617
26.21161,49,198.375045
26.050241,49,198.392973
25.811516,49,198.41128
26.365997,49,199.213124
26.164503,49,199.231344
25.468918,49,199.249357
25.741697,49,199.269678
25.887022,49,199.288351
25.963099,49,200.081129
26.296223,49,200.099409
