price_to_sma_4w,price_to_sma_8w,price_to_sma_12w,price_to_ema_8w,price_to_ema_12w,macd_histogram,return_lag_1w,return_lag_2w,return_lag_3w,rsi_14w,stochastic_14w,roc_4w,volatility_12w,atr_pct_14w,bb_position_20w,volume_ratio_20w,mfi_14w,obv_roc_4w,bench_corr_12w,bench_beta_12w,date,ticker
0.7513684351141424,-0.55207399959668,-0.38335682588004366,-0.03362504880314833,-0.2307439443852551,-0.06491628304536086,-2.7647052192506094,-1.8356804021301865,-0.40042456239437213,-0.4394441912646875,-0.5345359262156516,-0.8139225462969968,2.5623598222817723,1.8913309383205947,1.3810556389688953,0.8714127550045936,0.3304849459994753,-0.08066238564302369,0.8251572478669417,0.5286212546313721,2020-03-27,NVDA
0.5009698699469676,-0.9280652071911055,-0.721478806667926,-0.5055595595735011,-0.5971315751877697,-0.06333217400222306,3.9995698503130632,-2.7496044210895754,-1.8492694898524975,-0.4394441912646875,-0.5345359262156516,-0.9790985823286419,2.5848847715603926,1.8913309383205947,1.3810556389688953,0.8714127550045936,0.3304849459994753,-0.282102065388059,0.7916501250687028,0.5589007706588008,2020-04-03,NVDA
1.5780194058373154,0.14190675075923906,-0.03532745561846016,0.45407728553423693,0.21153237823211576,-0.05566101137130238,-0.760931231525554,3.9562994192262435,-2.7747728169988357,-0.22200578615140748,-0.059925311105224095,0.5439474326287042,2.6864611597866714,1.8313520552053695,1.3810556389688953,0.8714127550045936,0.48800701597873875,0.053168047840419896,0.6805134424506639,0.2173209498507395,2020-04-10,NVDA
2.007519209953183,1.568799075721212,0.9371110073006446,1.61517027442543,1.2571293537055022,-0.04128540525488569,1.2819208633038175,-0.7631216803341568,4.016094024210076,-0.016623949977070993,0.6721824212409971,3.4070536881065436,2.8788363645382913,1.591544784742665,1.3810556389688953,0.8714127550045936,0.5674049989662072,-0.05503184886335225,0.7411807469436589,0.20241996139909996,2020-04-17,NVDA
1.0776122108049166,1.304299250169972,0.6496783484290641,1.0363482101363777,0.8715890813198015,-0.03403735022323589,1.8901592212904503,1.2621019492538634,-0.7631215771274255,-0.09678813603626328,0.6041312309522904,1.0143334316572,2.77870875532671,1.7822264762816054,1.3810556389688953,0.8714127550045936,0.6296170555025318,0.039838782545183735,0.7734007705736587,0.1747782676807029,2020-04-24,NVDA
-0.10921244581960998,0.8696000124530326,0.29393459918353376,0.43298889290242804,0.4109668009695309,-0.03292385045975815,-0.2986926890900563,1.8650916116646572,1.2877613940119783,-0.19217830552949788,0.43437790235634555,1.1319612269394934,2.7729761945688916,1.979492743745734,1.3810556389688953,0.8714127550045936,0.686046375142318,0.00012200541270855057,0.7468585879800861,0.21524936851390872,2020-05-01,NVDA
1.0373158963597904,1.7829915429136514,1.3040727621806487,1.5274092336259317,1.37655513338047,-0.02317984518789609,-0.5550774634994027,-0.3048719514300752,1.8983908634414668,0.2346650637339799,1.1752108560455843,1.385041675886417,2.548539509219831,1.6485334121557893,1.3810556389688953,0.8714127550045936,0.9371740566170186,0.012585417499394503,0.955586128831545,0.1400856927911206,2020-05-08,NVDA
1.9659750188597453,2.110857415676083,2.11985709468183,2.1699769526486756,2.0219278067266733,-0.009455134324464912,1.7708949900223472,-0.5590442944570779,-0.2990658788785309,0.32096281838937046,1.2574556333351459,1.1535564320989005,2.659637925740346,1.4332632289821785,1.3810556389688953,0.8714127550045936,1.0432576131303684,-0.20665689194893436,0.8288284485968341,0.13697424075011877,2020-05-15,NVDA
2.062305155318516,2.3273504947050028,2.5375914193266476,2.3653739869652064,2.304521690201727,0.00402816897519272,1.4402399694181849,1.7468565519948152,-0.5564585551405217,0.19821409004472718,1.2164674336198835,1.8926759479457935,2.4629369650681037,1.0606226823718947,1.4107564911507942,1.4580351161092138,1.1079307949199169,-0.16256851984574786,0.8431544016869318,0.380940857673361,2020-05-22,NVDA
0.5703860860886354,1.428514038357557,2.0052163613534604,1.4882926421623974,1.6254524159628962,0.0067953238692233745,1.0107756144756534,1.4190548659773086,1.7786577796842629,0.08757505422191648,1.0440512722444222,1.9684105313475617,2.4663929442301216,1.234128137488807,1.0096722601253674,0.7605838969036522,0.5569412026378614,-0.067321011587961,0.8193568928041537,0.36807285706718523,2020-05-29,NVDA
0.040351265335098294,0.9952604191394068,1.6740381505991135,1.1353207123148232,1.342422874140268,0.005540411319238571,-0.43182986597163353,0.9932965049599691,1.4467028854482873,0.42688731729325063,1.0792080917981932,0.9832933889551585,2.1169948132276506,0.9480634007331186,0.8409386774260984,-0.8696213534775845,1.1123785628894018,-0.12040509562439028,0.6483760182912431,0.36025873038117645,2020-06-05,NVDA
-0.1782029316520499,0.6817632863831083,1.2081702166498645,0.8216508241517482,1.0697858420339885,0.0012215398564677934,-0.030827469346130676,-0.4368602423492624,1.0155502168374089,0.49117626777675083,0.8813491619938184,0.20192078512946074,1.2439761253083637,0.9823255153083427,0.6904331347757373,-0.26968833481491,1.1236709920328092,1.1124981767119413,0.15540295282897074,0.4088481537000991,2020-06-12,NVDA
0.40518012837394113,0.7623667929073964,1.262960763211708,1.0215891226546978,1.2341222965226506,-0.000168685275521753,-0.10445921502577658,-0.03931823173432962,-0.4327264456827115,0.9954998383026753,1.104013215398847,-0.024408416309019736,0.06148591685218655,0.7065626250207706,0.7514619860873574,-0.8725485248178653,1.511446995525447,0.06164080198778436,-0.20329077555782238,-0.46370525010301766,2020-06-19,NVDA
0.01953088537867703,0.2201182472766674,0.7843268674440953,0.575667167104659,0.8410782310394402,-0.0062637000476146835,0.535791056872787,-0.11231458404768187,-0.0301476252644744,1.6300056185680714,0.9141456859543254,0.023099443189471474,-0.05406972920292743,0.47986895578303185,0.5561604783395104,-0.8392463537091667,1.9320782584457197,0.4078775585621624,-0.22971546159333284,-0.5925825768485974,2020-06-26,NVDA
0.6160428814692784,0.5229794038068482,0.9860136407735385,0.9907679592258881,1.184378188056923,-0.006516566192640255,-0.33727294822724846,0.5224107505867024,-0.10406883264501471,1.5126038472063041,1.153856702431925,0.42037784132856776,-0.12771669187892754,0.13269350902543642,0.6916964469416663,-1.6608348858004187,1.9112340002662371,0.10109561216424073,-0.21641030903858488,-0.23751399547254004,2020-07-03,NVDA
1.5579226363369854,1.3188307616947725,1.6197502424077102,1.798261955989176,1.9075549541193149,0.0031277442458937307,0.7734469302107435,-0.3431192883949164,0.5386983961855246,1.8615216230045772,1.1286350927668276,1.252057428178562,-0.26421932876154125,-0.0681651931956381,0.9585996591901698,-0.9134185853406213,1.9079249107083203,0.04899386486707406,-0.5364569269255731,-0.30375720622736857,2020-07-10,NVDA
0.502228768994846,0.7407616957960158,0.9956164283109701,0.9542803241054731,1.2080767006656454,0.0007422450510084282,1.5013973169190993,0.7580158105969856,-0.3377978050355352,1.5246105213432024,0.8093094094877976,0.6285637621111191,-0.18584634958945223,0.037527397107809946,0.6573702927301031,-0.817436822263189,1.4811967295582709,0.002047019403347457,-0.3985950862767087,-0.22466964684030988,2020-07-17,NVDA
-0.029434923585667124,0.502964774655893,0.6755010655319248,0.6605161865235213,0.9408904743068413,-0.00495405944277876,-0.609126458563405,1.4796844659347752,0.7772885441721257,1.3716024635939255,0.7755647843932988,0.733175267850764,-0.27840923391617134,-0.01480749649117854,0.5323679919139738,-1.0019654239304474,1.0938101322159237,0.003903977485976208,-0.4276027703350525,-0.3991810257631645,2020-07-24,NVDA
0.2862431815270317,0.7471739992494014,0.8428801783780163,0.9516306124321144,1.1769150099764092,-0.005820725731845396,-0.1422092189726923,-0.6126268823674604,1.5081006551973286,1.5310356432478716,1.106939677787007,0.6526615104155002,-0.5657713401020223,-0.13869326619621847,0.6202546275970715,-1.2768855099040022,1.088508438283623,0.006267828282162913,-0.9476114541227852,-0.8299350250809222,2020-07-31,NVDA
1.0266925515015823,1.0852959312534556,1.1766461351048711,1.3449359592259527,1.5255190670558967,-0.0010852201561155363,0.6157105096850659,-0.14973883037654806,-0.6107200280413382,1.7926747040897144,1.035970085667097,0.34312965719625427,-0.7322041106448717,-0.2014149205469038,0.8189032109624929,-1.155784587856774,1.1023214738057812,0.0033397954523199844,0.29015996637249986,-0.2834742898156221,2020-08-07,NVDA
1.0320514259684646,1.1385018194319634,1.2949071020620992,1.368480989203929,1.5693701858985774,0.0033518341791254932,0.8664632658947508,0.6016405512701879,-0.1419672397059729,1.744853034369747,1.1367700173689743,0.9073749931836681,-0.8267940088625039,-0.25036871763955704,0.8493388637444295,-0.4757078840253976,1.1479855457863408,0.0401694587677113,0.1680124200509215,-0.4650492668836628,2020-08-14,NVDA
1.809613494179328,1.8508265842304874,2.009821971370456,2.173166554005035,2.3121202670306116,0.019330434392670803,0.45878728442572053,0.8502294766973096,0.6189320289827007,1.8000213562770253,1.1779028329996644,1.8699494670366206,-0.6373280427947878,-0.3945317206139837,1.1824219904638005,1.8523211532760957,1.23292662349354,0.12338791214835276,0.34974271135461743,-0.19658139463765922,2020-08-21,NVDA
1.435047452170367,1.7921282898318538,2.035331358991892,2.0382674457778722,2.2582984378579685,0.03110939200079591,1.6209639009222243,0.4460714698713045,0.8706705464105456,1.7917813811331127,1.2655555260968878,1.8218969548112516,-0.6774395566729051,-0.4662796206734239,1.1551144748239897,-0.4905270913992659,1.19375420170463,0.10041200431349775,0.5324784030982936,-0.2021271320393882,2020-08-28,NVDA
0.019193382916554494,0.9035619245276187,1.2250698096778934,0.9552766313052458,1.3298244436196767,0.023604246677244218,0.5321522255074824,1.5982192692350972,0.4613919058992697,1.4409284068979942,0.09626611991466782,0.8537396626973996,-0.4477114762859353,-0.017965446425441216,0.7602329853181797,2.5867882717189628,1.83468696234008,0.03548426368240101,0.7252866016696862,0.021037801469059262,2020-09-04,NVDA
-0.9221270198769908,0.14554065426464263,0.5770287087838248,0.21372770191629153,0.6426674326491847,0.005249180717833655,-0.8470833111096621,0.5188033199343542,1.6281372803010172,1.0561022519179668,-0.16573877532085476,0.19962127668851967,-0.2536542737802233,0.2867304696147006,0.4636945543907674,0.6149055363852157,1.262432274257783,-0.0012487227080168204,0.8854083060815559,-0.019795534105930407,2020-09-11,NVDA
-0.7000323286301626,-0.09263016368703493,0.36106168755170776,0.1316728192388989,0.5080457231734761,-0.011236149069850189,-0.785990772307091,-0.848530324334131,0.5350452598175809,1.058856671280097,-0.1656438391010682,-0.5917578631417634,-0.29150343517275656,0.384393753795886,0.40846720719547547,1.8993315347005002,1.349067108381172,0.0028737954813909143,0.8656244547712236,-0.06484072366581706,2020-09-18,NVDA
0.47440208542158896,0.3040822049562131,0.6905753322387609,0.7164740063359746,0.9686591319861264,-0.015001704821539306,-0.09300256873311548,-0.7879649738187164,-0.8496123384480838,1.1341992621915316,0.19246301792761158,-0.43393077188862866,-0.27496281669790706,0.27728503207505995,0.637846323620472,0.9341244441935729,1.4153564290138965,0.009331592577655697,0.9448031056072831,0.18830524964316028,2020-09-25,NVDA
0.59069100672328,0.24969378651931992,0.6498852753885404,0.6704600075104501,0.9139269664655241,-0.01877090755034563,0.8857657979177589,-0.10095680105083343,-0.7882796321738534,1.2476522581220777,0.30164263490296594,0.048135455096909675,-0.5033798696561179,0.32880300997162243,0.612097718452739,0.48365407081071177,1.4651868974879043,0.05109783614535368,0.803465828285061,0.06289973819732332,2020-10-02,NVDA
1.0199020780524526,0.6459096792020936,0.9498446260690789,1.1093626396660954,1.2886498250131593,-0.013992005411075497,0.13500347349860786,0.8693654406091466,-0.09256714789384893,1.2897950194384649,0.6169772387745158,0.8884676715112795,-0.5827819912276626,0.2215860284568248,0.788170416436357,-0.12462735211782011,1.5134519898117835,0.10566372594849213,0.787514671550288,-0.14542551137234572,2020-10-09,NVDA
0.46345239823459256,0.5481304332444605,0.7208902889005023,0.8298019833736329,1.0547591260190308,-0.014901364586461787,0.8400449553847131,0.12508169952651685,0.8900489607000865,1.1342788800987043,0.6417652653291829,0.9032828690616664,-0.594438264443032,0.12996641447945168,0.6774496192299906,-1.1386526988315384,1.515753345952291,0.06228195837109642,0.6816257302427573,-0.13491809596451118,2020-10-16,NVDA
-0.12112062415894752,0.2833193649190009,0.33995820100402024,0.3758870044973656,0.6486531222427995,-0.023866075952954702,-0.06573904392411953,0.824039138770182,0.1363352334941636,1.1791850391835104,0.4909324833754288,0.2293260706760372,-0.5230439752306746,0.12871950663669482,0.4789281018140363,-1.5063558207177015,1.5547921039787025,0.03204849607638249,0.7973915923299115,0.09863100154829396,2020-10-23,NVDA
-1.4638018635242078,-0.7029093770825118,-0.5546897835874235,-0.7367908952313417,-0.35502922149742283,-0.05131081769533682,-0.4195003036964645,-0.07392854246628347,0.8441483800293154,0.4649478280374354,-0.3720411498955956,-0.6070819853245952,-0.16367599570985564,0.4728905444476067,-0.08635126561620776,-0.8715071614247664,1.5160011693412896,0.012192410116530486,0.9840932385299639,0.24517593473187094,2020-10-30,NVDA
1.1731868527688158,0.9017928961737722,0.777063361610308,1.2046688916327313,1.258792498199904,-0.03770115885434932,-1.5353621688718797,-0.42463707605868717,-0.06519644450052436,0.8334009735111229,1.1271638561033317,0.250366745462003,0.6542937937084938,0.31516746547467844,0.8113862624725932,-0.8711383206166993,1.5321546119284606,0.009573634467155315,1.2098350043644621,0.44795411386908063,2020-11-06,NVDA
-0.4568395922057139,-0.3919438779950163,-0.20629510162179354,-0.25787288621438925,0.014018603508235786,-0.053858623703348665,2.7963047278139497,-1.5308697898363173,-0.42034841333482437,0.13517863157009105,0.03869516121717949,-0.5793209118586652,0.7606094386363901,0.81299320931732,0.11085210172506865,0.04553826090574134,1.1464843917640748,-0.0016858905445491857,0.9886296145380353,0.4658844767142105,2020-11-13,NVDA
-0.5815694249587219,-0.6067890225344886,-0.35844960693877564,-0.4463194331452602,-0.20089320280201683,-0.070240959493728,-1.7008124266327131,2.763417680547131,-1.5405969634988337,-0.04114740545987984,-0.565183276474349,-0.57691381872468,0.7377525135378109,0.8037902198548689,-0.06341456631444516,-0.2827900167847035,0.7949196567054044,-0.004949327807798458,0.9989344495000482,0.5597989004131487,2020-11-20,NVDA
-0.5880115376110554,-0.4709476235462855,-0.26920972771616125,-0.24732917449435576,-0.08193669166076153,-0.07946944775912275,-0.4143885554565823,-1.6948923210742703,2.8080986163459944,-0.3286775922487448,-0.37137225676583396,0.24992054323200585,0.6775853512127554,0.6246724341628833,-0.017064573390801148,-1.645685591549386,0.46551909507734707,0.0032221446151835054,0.9183014425872029,0.48607170013930084,2020-11-27,NVDA
0.21220851162316018,-0.17413537205885515,-0.13418646815772778,0.021090780342209094,0.11625475255295596,-0.08152578414393731,0.109941008560066,-0.41956943883222464,-1.706697640621354,-0.38524658504334386,-0.035119418265310565,-0.8526433164075711,0.6162521864520331,0.5634896736955953,0.125039953187242,-1.4277365414154837,0.4256789677920317,0.002389103132900358,1.0001649496188396,0.7547573346536678,2020-12-04,NVDA
-0.4864275087509321,-0.5828652934401751,-0.5839286801887231,-0.5314129796708179,-0.37406586610457043,-0.09308955089073855,0.28069562143839405,0.10023550711849737,-0.41521656974983795,-0.3946061715502195,-0.6268090344546706,-0.43830925149803274,0.6972229015165938,0.29706178146236994,-0.3393792356036078,-1.3431762431348606,-0.05130243225154367,0.005126951568471742,1.0849252080567977,0.9036206311668797,2020-12-11,NVDA
-0.17413879437571303,-0.3092592010748056,-0.41906757777601494,-0.23652805236356134,-0.16267110436008586,-0.0964195400816333,-0.8567488719266437,0.2695166203902974,0.11117424279526182,-0.11671499819936175,-0.4492268144528172,-0.12995288440918992,0.618289208408401,0.07099398009477977,-0.18250298843278562,-1.4094038016553976,0.39553539146918676,0.017737135608674404,1.1558194890026487,0.8397350010421661,2020-12-18,NVDA
-0.48781287397875994,-0.6174130740576766,-0.6181185559886946,-0.4929807587557245,-0.4019946421863852,-0.10333749678450835,0.2297906470691186,-0.8581124777407908,0.2826001275580617,-0.2424498063517315,-0.7864176314084717,-0.4281387486038059,0.6331312157558776,-0.040855768612784546,-0.5617633733070544,-2.10978243427031,-0.04177497993030891,0.01033688271712741,1.1689420458349968,0.8500567014605911,2020-12-25,NVDA
-0.21192450474835767,-0.39072316304213817,-0.5315720139690463,-0.38504329710276797,-0.34008512499525073,-0.10630884923225808,-0.5089434925995592,0.21905092235118406,-0.8593158965941843,-0.46733798530629406,-1.0392968645838443,-0.5781569952551867,0.532036289212755,-0.15274079101398524,-0.5921730436485633,-2.0236977480440936,-0.5194176742270326,0.008656309704643676,1.14831947716741,0.8463787079443411,2021-01-01,NVDA
0.019571006442095716,-0.18252286171142468,-0.3367598593891202,-0.1549800299471529,-0.1628406377804932,-0.10381682446497527,-0.04455340104064785,-0.5133084292764453,0.23149503515099007,-0.4543538227680998,-0.7261294445567564,-0.07885156548121638,0.5437211959367393,-0.18409875402848924,-0.32305364832229727,0.254449590270313,-0.6222482246264923,0.02138857462556753,1.1497939547768883,0.852420523049778,2021-01-08,NVDA
-0.44870444178125857,-0.5452399323459224,-0.6001715831463081,-0.5575162268918775,-0.5106826537263496,-0.10869299333909553,0.17738793815888892,-0.05292571769780518,-0.5101432220094501,-0.9156674263493246,-1.3153880517444834,-0.52560829160857,0.5669969019350455,-0.09836558972466382,-0.88965078906858,-0.7276084290187246,-0.7584652269761674,0.01098571476004132,1.1536151692674534,0.81987642700643,2021-01-15,NVDA
0.5483380534274221,0.195060350441613,-0.04518477828785091,0.28216574963482366,0.18220873482791894,-0.09634226129967273,-0.6981462717484497,0.16710041423166008,-0.0439275164502135,-0.5771366496092614,-0.11074474095692738,0.22635747529099623,0.47621598990588787,-0.15350626018227187,0.22993743821492335,-1.3958854488751364,-0.847829342521478,0.017518902452608568,1.22183416487922,1.2565312883812654,2021-01-22,NVDA
-0.494176206926415,-0.41074380906717006,-0.48063684960999786,-0.49104681881540635,-0.45363157584431013,-0.10037664395654455,1.0697990129324153,-0.700878513320176,0.17888632029709278,-0.7511555725732247,-1.131443856478275,-0.2985927982642224,-0.5289084279389605,0.03808567387361812,-0.8771789376827813,-0.9236994918494214,-0.8448804153477008,0.010131012414248948,0.8444379433218736,0.6131097688926775,2021-01-29,NVDA
0.27518376547753864,0.08115840142453974,-0.05449989289499273,0.10413682062977796,0.033446384594779686,-0.09195311938578421,-1.0829928469274315,1.051810570445071,-0.7000897966199431,-0.1478419656426885,-0.34637244403838807,-0.04907997611206528,-0.7933850480409487,-0.14588926444645753,0.0011600439132818975,-1.1759300688816923,-0.44084186179218104,0.006469156266811388,1.2150848035292834,0.07440264632310388,2021-02-05,NVDA
1.4514946371977295,1.134802549214537,0.8285579390398062,1.2172002811205491,1.0119473946080357,-0.06303463323857099,0.7072790547436096,-1.082404116564397,1.07480564854494,-0.3783129771347589,0.8538498575137443,1.167451193289611,-0.34079716804622373,-0.4546936281731136,1.6438560652765544,0.9097400377634675,-0.36989395640340395,0.018068790226895823,0.16056151020754406,0.136513108214853,2021-02-12,NVDA
0.9491686602768762,0.8620402681559646,0.6910377460061997,0.8368018156852716,0.7646045082397325,-0.04656338632411971,1.693509817133202,0.6924189202225655,-1.0864492836986286,0.2540487912747734,0.7253004505375842,0.515475980903326,-0.3315502311048792,-0.6585517864993394,1.210725425856061,-0.8523140262960075,0.21077304062149788,0.010876419224880871,0.18207612491061934,0.09432423965798813,2021-02-19,NVDA
-0.9660530546735956,-0.2995874516389816,-0.19432202561910614,-0.447132595262541,-0.3031573670685393,-0.058738752953905474,-0.17180348089700648,1.670139162071419,0.7108605490297011,-0.27816984735107897,-0.7432747333506818,0.23052789485859912,0.007594896310096254,-0.24471104041026678,-0.24115643698165717,2.146413186592092,0.11776352047207655,0.00704634450674041,0.5259524892997065,0.24973225683952713,2021-02-26,NVDA
-2.3332380582698464,-1.3345069144748507,-1.0682284857692144,-1.5127754446146149,-1.2502282960030067,-0.08891948063545942,-1.5982349556331135,-0.1790777133534599,1.700968389591495,-0.830077376620108,-1.3955354750183564,-0.9784343867047456,0.27987493109819767,0.3361322426594615,-1.6067897819238584,1.242232868065919,-0.04022707795116388,-0.0027688575899088757,0.3882791548717857,0.43309773645076527,2021-03-05,NVDA
-1.0809661707026643,-0.9760204629936469,-0.7554836849220752,-0.8890728315109045,-0.8080183504355654,-0.10066748134182459,-1.7820765993766405,-1.5932000259455228,-0.17167784282679488,-0.7915440273626666,-0.962791366987328,-1.4772507621525304,0.30543813841518563,0.3942065141359139,-1.1010067355399042,0.8941463420065335,-0.5047308371970715,-0.00186313284105398,0.4317845616639002,0.5229311588774306,2021-03-12,NVDA
-0.35212533783948974,-0.8933174544073871,-0.7546217187293814,-0.762196351157517,-0.7419631566621239,-0.10708415214940006,0.44916374314831636,-1.7754552376439454,-1.60371691625658,-0.6041285646917927,-0.9718874696072446,-1.4658113313819787,0.28901574852517004,0.39509717237442443,-1.146622547310604,-0.44747014253534556,-0.13172336855905184,-0.0030831556153409012,0.4337874240127328,0.4949481123240428,2021-03-19,NVDA
-0.03215558526531323,-0.8835015197269399,-0.7470985441346263,-0.6584943378698267,-0.6825350384185802,-0.10963104944788973,-0.1442161662808514,0.4365309734033297,-1.7882812797238083,-0.7112676335498389,-0.9776563091721983,-0.8077491920493962,0.28833143432889413,0.5256258764784826,-1.0945969641551985,-0.2252136797701885,-0.5089154136566177,-0.0009995493669995694,0.43175452684886667,0.502284350124259,2021-03-26,NVDA
0.9091872254509377,-0.02700177484409363,-0.07262166882422082,0.30755144698947673,0.12110127723762708,-0.09282502939971421,-0.13894924056517094,-0.15172845905407667,0.451730532480293,-0.24373418081355658,-0.11463112338506104,0.6913283400951516,0.47896835621100997,0.4352338551648645,0.06464034566533515,-0.8218849328398478,-0.24767175553687337,0.009984798698246136,0.489281270585665,0.6880540184741706,2021-04-02,NVDA
1.171145576648069,0.5729885275368303,0.25525295420469446,0.6935648979388275,0.49510447607398417,-0.07121002394022481,1.2400146357659316,-0.14650698343101068,-0.14398207674126076,-0.08256766403314443,0.40740050079394624,0.7902300369208526,0.4652464661073491,0.362981859480621,0.6348550495020671,-0.6414481081469091,0.021915606338246473,0.006944922197771668,0.4495889871006241,0.5846044994534612,2021-04-09,NVDA
2.120761460300153,1.8179093808209552,1.1898439451579366,1.7399999076642467,1.4658847500876202,-0.03192268061619193,0.6404411648916526,1.2205573448003981,-0.13869444564555605,0.24005966143435942,1.0466988080339732,1.8228206839753374,0.662147823712853,0.23468008484888744,1.6158838436341456,2.9305737250619295,0.1436034779956955,0.022149679289652044,0.13210291561484047,0.7564775443078269,2021-04-16,NVDA
