,AMD,ASML,GOOG,MSFT,MU,NVDA,QQQ
2018-09-14,0.17817375983312542,0.019057642729428503,0.006588688269129423,0.04658297191342622,-0.012562132786774295,0.016670829652992908,0.015776787669551314
2018-09-21,-0.053354376536656305,0.021890488233704524,-0.005507624183863828,0.00781982441579603,0.009883313005290169,-0.04809403656764038,-0.001522731715907229
2018-09-28,-0.004199685333824159,-0.00217827135896176,0.023208956342474125,0.0009622396606045594,0.010892762695221563,0.06456227031845384,0.013056348322412481
2018-10-05,-0.12171594435592303,-0.022754559672216748,-0.030732232711314676,-0.019779938567849105,-0.037162243921014616,-0.04052270042774015,-0.030827242984580182
2018-10-12,-0.03762784070754963,-0.05313068440056252,-0.04170087680450569,-0.023095404126031203,-0.02580049176094692,-0.09037900023139518,-0.032896924416666966
2018-10-19,-0.1073028500070969,0.008456268574881711,-0.012345227218125554,-0.008339822577926254,-0.04873126778862523,-0.0730601791499787,-0.007485814591569696
2018-10-26,-0.2941839032938457,-0.05586721850644287,-0.023055223595811563,-0.015768824646494404,-0.1333548346912804,-0.14473350989354725,-0.03745144087753389
2018-11-02,0.1375646797444892,0.05147677800286539,-0.012849798198195022,-0.007507582333961295,0.13013590547991494,0.08053529563038647,0.01618892541569379
2018-11-09,0.03878339381367723,0.002909926035134145,0.007872172027582431,0.03161622955838191,-0.03046948590085122,-0.04399306340146218,0.012555297515001037
2018-11-16,-0.017750566059544153,-0.03779936976164635,-0.004380345570913021,-0.0074400719900913894,0.008402319127030032,-0.22378773588666367,-0.023716592160270788
2018-11-23,-0.06395789314730259,-0.032048334147462096,-0.03607437875990395,-0.04940431076916889,-0.08021193585058696,-0.1257514583182993,-0.050759138416057885
2018-11-30,0.09446547373810282,0.04591725286644432,0.06663435911842522,0.07313049637416338,0.05764669844092822,0.1206512917111849,0.061861225313769225
2018-12-07,-0.09034600718539336,-0.0714764286355813,-0.054306860732840835,-0.056294318100372824,-0.08804901441573847,-0.10181101775755444,-0.048323606935786696
2018-12-14,0.022358682849881753,0.009358707333525762,0.005311150409139657,0.011477663101768945,-0.03194069781481664,-0.007890010918490202,-0.0018607149642370458
2018-12-21,-0.16163249839032962,-0.08134239828362409,-0.06191009949502783,-0.0764106700716222,-0.12041796140821363,-0.1224626370529222,-0.08759840978082563
2018-12-28,0.051234190746414505,0.043757468660022995,0.05708133220263168,0.021750943118786833,0.040399550737643064,0.031003301733194995,0.038795962723153506
2019-01-04,0.06411757424924201,-0.006598529930564475,0.03191289469381376,0.015223815881893348,0.035167916843174794,0.018826521337720586,0.021087548921763274
2019-01-11,0.06470300388077681,0.05031258584089647,-0.01270761475539757,0.008499131941262637,0.09642127884961853,0.08875374962259427,0.02814772651452124
2019-01-18,0.024367676880460123,0.004188285299763207,0.0381126710834908,0.046656988621071954,-0.006966280916791449,0.05299519799144153,0.027982479842278613
2019-01-25,0.054345916418023464,0.08231896722840071,-0.006641590644915219,-0.005026149358462659,0.08570516200658064,0.020310851908686957,-0.0006053088078934193
2019-02-01,0.1112256305326243,0.0098572618315587,0.017949928080345737,-0.04182538437506309,0.01629375094335834,-0.10124082704864538,0.013830712323664687
2019-02-08,-0.06141547053499391,0.01479960844119719,-0.014226293024228485,0.02772997297230321,-0.026094916625378554,0.02349039316604044,0.0066070564000487095
2019-02-15,0.026965086559964147,0.018060743737927532,0.016833840762944564,0.023845399481981618,0.08469742620719524,0.060048664063034954,0.019853681765463854
2019-02-22,0.028311644993883254,0.002816337243817181,-0.002949656376277073,0.02935529829348847,0.013718255278382085,0.01168931042496139,0.005509903105932465
2019-03-01,-0.02831164499388316,0.001189360919934801,0.027202970128496262,0.013959920906260305,-0.023530718179261608,-0.016331672178700896,0.008638542211127356
2019-03-08,-0.07313391696593241,-0.0344586777197391,0.0011650366948490925,-0.018113872342695733,-0.07307223121186014,-0.03784382141555414,-0.01863676782077444
2019-03-15,0.0565272172687759,0.07521384981328211,0.03622560648339114,0.047708133163581835,0.022766040509752287,0.11978715384657108,0.041090919689680976
2019-03-22,0.1242029089843647,-0.026594271954161176,0.01760750176314147,0.009787293783776737,0.05126781803441715,0.04429063046624872,0.0029946941549043073
2019-03-29,-0.03276455577646693,0.0015966666147827302,-0.027065599135052586,0.007574597951981954,-0.006992272755939372,0.011538902894289122,0.006141515623587276
2019-04-05,0.12714344468265135,0.06853557453075597,0.028433333475631317,0.0163987611837223,0.04702606801018565,0.06150210214519128,0.02745030584429584
2019-04-12,-0.03977294102609814,0.0070754885386859106,0.008841274113447798,0.008802457436127325,-0.030706911391096964,-0.004934898555402025,0.006315559114486055
2019-04-19,-0.006122838295984716,0.015120377399414098,0.015076229442951016,0.01981092541307669,0.03255192005432083,-0.01971841920001996,0.008359966701128962
2019-04-26,0.0071994140160890055,0.017883404907519745,0.028552258418262193,0.05149992038632074,-0.03041194575407167,-0.04506903472144368,0.01724738705061397
2019-05-03,0.012121366302098566,0.007117304723386472,-0.07065163912120803,-0.00765137704527336,0.028797771967675797,0.027251704955902553,0.0024098555145729466
2019-05-10,-0.009256037471366427,-0.048804308880317046,-0.01798594018689046,-0.013826428675604675,-0.10682348100581478,-0.08070768808962568,-0.0324932827390801
2019-05-17,-0.01658887994890077,0.012301841052788441,-0.0016935673958208093,0.011061553157359898,-0.07683757008724489,-0.07558559261443265,-0.010651315770475098
2019-05-24,-0.03930796949018945,-0.058328434416932355,-0.025116995136118352,-0.014392130108007302,-0.05882387223891458,-0.07547987240310665,-0.027022249042914163
2019-05-31,0.036029869565488724,-0.0092630580135101,-0.02667900985788029,-0.020487196961824893,-0.04174133449798561,-0.0679504716352557,-0.023914562327831956
2019-06-07,0.16755910769758126,0.04456503234019462,-0.034653905466167347,0.06054824737353066,0.04144737639254358,0.07149952986924098,0.03995013362845663
2019-06-14,-0.06534103981417094,-0.023673299010740414,0.017951753697571238,0.007959262907492097,-0.039915436805399815,-0.005928084654061643,0.00879901235596599
2019-06-21,-0.042387785344863295,0.05200387078528275,0.03310328342160104,0.033556565528968775,0.01790343602634201,0.04805250175716359,0.03195229873945801
2019-06-28,0.042717119404916785,0.02759808396867444,-0.03720263165899469,-0.022220330361899382,0.14893875210686103,0.07896763175184006,-0.007543488035970666
2019-07-05,0.036532239140298524,0.008714824092433317,0.04582037726346089,0.02287729130130366,0.021280083785156594,-0.02465790354030203,0.02281787941147635
2019-07-12,0.05286346198924626,-0.007513111593081281,0.011693635428922778,0.013335551024030775,0.121440413046415,0.04502956100537862,0.01289735890689433
2019-07-19,-0.021303325134267238,0.07154496732766302,-0.013011099295067798,-0.016551155600238208,0.022437981612386755,0.004939405170749217,-0.013106732588955826
2019-07-26,0.04540091773687148,0.031820010130942857,0.10116535259579221,0.033964933757245346,0.04236758041208719,0.038606828905342526,0.02215964146620303
2019-08-02,-0.14459428842221844,-0.04854988852468429,-0.04617092245333486,-0.031917283054020106,-0.07451302868859194,-0.0826018845789208,-0.041507127053368946
2019-08-09,0.14957885148353703,-0.017986226564568997,-0.00502098081302953,0.0058995875132567205,-0.059831052229425384,-0.04446328135959318,-0.004600522194355987
2019-08-16,-0.09215629006757692,-0.01464436480648011,-0.008801198033424643,-0.00821523906476537,0.0477344567464874,0.03429925686291209,-0.0054307437365984385
2019-08-23,-0.05403156532114522,-0.0111020674061102,-0.02259537907142939,-0.02033344902605891,-0.013640246455205287,0.01788874203312087,-0.01855544075636325
2019-08-30,0.06265369930922102,0.05593562778916056,0.031472290427353916,0.032961536603798657,0.05237498380270677,0.0317238072935571,0.029227468230445367
2019-09-06,-0.028707060582643204,0.06919948458591875,0.014066091622900978,0.008954476363902744,0.0785635000370846,0.06438540207171782,0.021738442996738903
2019-09-13,0.004244939210714418,0.04279189378011278,0.028335050065006737,-0.012879027960614789,0.0307654772518914,0.01824873398431805,0.00494637573993446
2019-09-20,-0.02107425044111039,-0.012935122312546787,-0.007799318497448521,0.015320181290835842,-0.026893179001166966,-0.052179238819872444,-0.009078317223998997
2019-09-27,-0.04526891532046273,-0.008498624909287055,-0.003942842168386089,-0.012339301640599699,-0.12900820087081755,-0.0053997181381863196,-0.017941809255853283
2019-10-04,0.010046885751315687,0.009515064460572592,-0.013220773961514349,0.0028275327690310457,0.030539905757581698,0.05774332690629183,0.009471956467201406
2019-10-11,0.025188525968569752,0.05518754577961673,0.005320880847213698,0.011231314375836823,0.012270353626414363,0.02185154068978909,0.012108160376257891
2019-10-18,0.04018983982216116,-0.02169512029698071,0.02441457708366972,-0.016384740037805663,-0.036811332317594966,0.023906350358766496,0.0030303206346408654
2019-10-25,0.05466184174727354,0.03692473814862716,0.015645811603055032,0.023873950762353355,0.09975499299386138,0.07116396289470762,0.02039678097935258
2019-11-01,0.0645194241440132,0.02473040632577062,0.006782694568699381,0.021023748938186294,0.007260709620259358,-0.009579310853160097,0.016374927123604294
2019-11-08,0.039342008747980814,-0.00797442182249426,0.02911489986792007,0.015465564708858254,-0.024904751249885403,0.02529543406278867,0.011797302661903358
2019-11-15,0.06067325890367027,0.02832805830864335,0.01776142010496399,0.02710284556106762,0.01095903725831552,-0.017429025142792164,0.008314037825418816
2019-11-22,0.015184956055269073,-0.03233903210251553,-0.030060581745538547,0.0008599306041594589,-0.0393295800737301,0.03228597869585041,-0.005336926102384293
2019-11-29,0.0,0.016392266118739875,0.00739916480788209,0.01189495030945463,0.03512888067638329,0.028099483237727065,0.016072095337763447
2019-12-06,0.012185972742524998,0.03439557187707563,0.02695980776849784,0.002441153885925013,0.008801309088783715,-0.021310873102689722,-0.00048789869810629273
2019-12-13,0.037637530049443035,0.03439077178510243,0.005363663945176606,0.018153943250706964,0.06599801277052132,0.05421367174296723,0.010626533362703257
2019-12-20,0.07036899740723707,0.012682484390862595,0.001304843843395175,0.018465815554170276,0.07268390179105531,0.06640900922226527,0.021580968433478547
2019-12-27,0.04495384892353445,0.01043638104377062,0.0017027901784325017,0.009798467963638622,-0.01888421959264837,-0.010498894117907864,0.011100323385912707
2020-01-03,0.05107668897501582,0.0043054252063326375,0.006466327937647802,-0.0021411765898246946,0.009211692005167563,-0.0033829467728094514,0.0026649289860732725
2020-01-10,-0.008887116879979154,-0.005958472967853139,0.04951589580631081,0.017002599713806837,0.038494067919418395,0.03435022577211561,0.019648556183623326
2020-01-17,0.055715764258793446,0.01294854160632176,0.034819861991568335,0.035078298963428726,0.017318678433450592,0.020098013967722903,0.02240896607849254
2020-01-24,-0.011453558029445645,-0.014131182635478473,-0.009283884443246019,-0.012404583636180081,0.0017328944204410967,0.004802370765760325,-0.0030489098932963555
2020-01-31,-0.06885098714907223,-0.0526409368479755,-0.02239355432221873,0.03096276194005394,-0.08430784322039632,-0.05772692073175394,-0.01643444241237873
2020-02-07,0.05646076181160826,0.08306966961362866,0.030893399162864092,0.07718726680504673,0.06895508255189059,0.06214866812954853,0.04520390772350256
2020-02-14,0.1063453853139019,0.03647713662263868,0.02767548576817928,0.00790810409545791,0.02808318395881772,0.14135581809471542,0.023457463838341675
2020-02-21,-0.03739274551452999,-0.03310572979487083,-0.023708143230304325,-0.034425455506861054,-0.02615111478450203,0.014661126407827912,-0.018800037228099233
2020-02-28,-0.15828834450386783,-0.10061492573544047,-0.1033195422495817,-0.09743469212925349,-0.08092054920140111,-0.0845386815883691,-0.11234763244716203
2020-03-06,0.06614509274095526,0.040372139701960644,-0.03102898222214117,-0.002719253866406048,-0.020956316404895686,-0.01503451208426924,0.010729473432769138
2020-03-13,-0.10150339671893958,-0.11446068819866972,-0.06251084536359132,-0.017104259229315036,-0.1800314325673883,-0.0995137576561608,-0.07836971078790558
2020-03-20,-0.10283272779633447,-0.17314039916940718,-0.12880498561419526,-0.1453021728856437,-0.1743977252781434,-0.157471070854743,-0.11935718443928124
2020-03-27,0.1620896767232321,0.15614529806093982,0.03517496666639029,0.08610071297314667,0.18573130713946823,0.20565982636478053,0.08419736534880305
2020-04-03,-0.08955181624824587,-0.032221191932624314,-0.011618374329809373,0.027214981857396004,-0.0533776079001655,-0.03552253191990318,-0.01047008771269033
2020-04-10,0.12746703974166212,0.12366582034847705,0.0984367952627536,0.07094558623660983,0.112539913701179,0.07516461511670601,0.0911022124330141
2020-04-17,0.15692243099064504,0.06584515876240472,0.057577902432749795,0.07835507894475575,-0.009365127073553258,0.1058855704610038,0.06937800694707308
2020-04-24,-0.007448131141940812,-0.007919689466714864,-0.0030749704921852242,-0.022937488591424908,-0.03427892482436407,-0.009383272823898278,-0.006757971042838289
2020-05-01,-0.1189406848826718,-0.04477880429034624,0.031772933644786484,0.00011464351949286769,0.020175640271634383,-0.02379686983850102,-0.005157398327564223
2020-05-08,0.06425024071009876,0.08691570172641902,0.05003656704908232,0.05629871529315266,0.06840082666697031,0.09993526933021576,0.055407310747159585
2020-05-15,0.01881053958634213,-0.039741197860948325,-0.010993843132325435,-0.008264582811786917,-0.08293112048996748,0.0832523354606957,-0.007096366338009593
2020-05-22,0.017738371573046554,0.08771762181196463,0.026751011081348124,0.0046902470502620695,0.011863814440710855,0.061159676395174424,0.02821827125540643
2020-05-29,-0.025145841108312708,0.03128757260650086,0.013031429944006839,-0.0014177888126655676,0.06399580917638037,-0.016842351850540914,0.01598243126308768
2020-06-05,-0.013096553474764475,0.08074509785556944,0.00660543595416244,0.021326233228334355,0.11446104166266056,0.00545755586855147,0.026763959003436654
2020-06-12,0.007504754390017399,-0.04041723130134874,-0.01768191382096582,0.0028803383496991634,-0.09831191286761899,0.0014003212103071343,-0.016023082251044252
2020-06-19,0.01355259850985635,0.05002869364205872,0.013034043740479328,0.03871066695224542,0.04301326026250917,0.036142565947494217,0.03482811928319119
2020-06-26,-0.07921327477766343,0.0030178327144718786,-0.05146529803986524,0.006028216812940939,-0.04712891442330186,-0.011538547589010508,-0.014858693451885348
2020-07-03,0.04373992238316677,0.031187023804507743,0.07423914949295979,0.04934079574149534,0.027259427536830156,0.0487380177752848,0.04862744577048695
2020-07-10,0.06544565348588612,0.05886721265950132,0.051261234304613316,0.03529513725744904,0.01730866089903667,0.0863588236127975,0.04565268347131539
2020-07-17,-0.015146343244264332,-0.031460910543887007,-0.017133219716808545,-0.05181798634833749,-0.024559486572907,-0.0268625487973157,-0.017386826436781532
2020-07-24,0.23182667924054381,-0.04236147159692031,-0.002431080731942124,-0.007818420991095976,0.011056420088362712,-0.0006861740979219997,-0.01499147554157617
2020-07-31,0.10948741684045768,-0.03870724668695432,-0.019307117997452657,0.018262641368081003,0.0007995123533560578,0.04039612905577809,0.039249735408629784
2020-08-07,0.09151066735703943,0.034319003626636244,0.007744773699525777,0.035788817875315945,-0.02651715902209327,0.05362459443550515,0.021144556994876915
2020-08-14,-0.04273891960622282,0.013647027954679739,0.008820206175790973,-0.01699219566980651,-0.06679742158945767,0.032027787882999675,0.0025386296116517507
2020-08-21,0.030406248889803814,0.00274461470966444,0.04708539408257821,0.021944801149964048,-0.0666461234155738,0.09240507938417779,0.03505633766186015
2020-08-28,0.020548733029850306,0.019559222087843237,0.039691067385497186,0.07194292124393081,0.06861778734510629,0.035948501650983046,0.03712093490075302
2020-09-04,-0.04225981891368076,-0.03226993305393736,-0.032993732199668266,-0.06618551209872567,0.017142710704473662,-0.04047030637260834,-0.031072729169652983
2020-09-11,-0.07164421775069381,-0.022542550949749142,-0.04520409608092439,-0.048876207712713976,-0.008426207242475536,-0.036959036394196704,-0.04740710682614902
2020-09-18,-0.01864265089700904,0.019598785533255333,-0.04075432208680591,-0.018001588471789357,0.09611852955753013,0.002032284553674894,-0.01332584546933843
2020-09-25,0.04092338202741581,-0.016125203565356776,-0.010347828302699782,0.03640667889006442,-0.03204116933495803,0.05463609787591634,0.01742155270507852
2020-10-02,0.04679955043980665,0.026066407908755113,0.00927192286152685,-0.007874304622245249,-0.05414637509026595,0.014536032245077563,0.010075576488444524
2020-10-09,0.01576740258318856,0.05005047701438847,0.03820694421691137,0.04560057937413337,0.06929348838846831,0.052239267555868274,0.040718486324869546
2020-10-16,0.0008420003653467997,-0.005387250736835526,0.0374304016213976,0.017682381071720182,0.03389514645639216,0.003535806435842865,0.009752702238215824
2020-10-23,-0.014655371664506268,-0.021791775362184327,0.042314853902478064,-0.015738321172449925,0.02374220218381649,-0.016149068315413125,-0.013153322197708059
2020-10-30,-0.08488397617823892,-0.04691507197810486,-0.0122563015016702,-0.06575092525816743,-0.048657736285143464,-0.08090747693789767,-0.05545346899750527
2020-11-06,0.13160360500691043,0.12135689914777643,0.08325824529452228,0.09980350776938383,0.09143789699834433,0.14997034414055524,0.08952913269925715
2020-11-13,-0.0532071818022069,0.03233413188120969,0.008630057760980431,-0.03275832054684923,0.048997563815675244,-0.09087682548009188,-0.012569432618895864
2020-11-20,0.03866320167209444,0.009487900514195105,-0.01979491036132475,-0.026059203534703597,0.05817437133030703,-0.015861783006378485,-0.0018922464699801017
2020-11-27,0.02968271254187123,0.0329275452565051,0.028853224656763522,0.02274440934742836,0.04506054030061589,0.013169478453317592,0.029286321755570912
2020-12-04,0.07563055996666596,0.059031035102076676,0.019220831969675917,-0.004050687838756959,0.1326356583264044,0.0224444555342151,0.021538424399789834
2020-12-11,-0.025743242472685824,-0.02564959175683828,-0.025609613498536223,-0.005144595313592407,-0.03906786519671817,-0.04102714292410024,-0.012085222212104457
2020-12-18,0.045537500695171776,0.05294437955524795,-0.028902398958356498,0.024685520133699002,0.013099642753983941,0.01968846541926979,0.026835920558303243
2020-12-25,-0.043793294066198835,0.01218340156077226,0.004519098798562869,0.018852404112059646,-0.012391076562693127,-0.021188280705581715,0.00019684625974993579
2021-01-01,-0.0010897829756648103,0.009538615958925406,0.007465432870188713,-0.0014825306935394751,0.06313834608938775,0.00470289600841371,0.013412681117895373
2021-01-08,0.03081464198757943,0.042195607673551405,0.031094714121899215,-0.012668715878259027,0.029359953263013307,0.016843213738455844,0.016720685220412812
2021-01-15,-0.06972573168385666,0.03621186124378726,-0.040091145269715765,-0.03225111377074749,0.041741323750447784,-0.0319316439314051,-0.022730921557181864
2021-01-22,0.05061856034002378,0.076521999467982,0.0907133827571342,0.06066619180514987,0.019141821583199426,0.06422508188890778,0.042562207669608915
2021-01-29,-0.08018642863721036,-0.06397553461328469,-0.034958735374515895,0.026251095310516698,-0.049963949115193404,-0.054147157561663634,-0.03394172828423024
2021-02-05,0.026047365455853504,0.034318994483939214,0.1335368219634935,0.04319879277531722,0.035518566273577974,0.045247125860329876,0.0520306285210014
2021-02-12,0.0646451175814882,0.07855953843161075,0.0029081133445364605,0.011453702933336012,0.08176767197994278,0.09605572999442588,0.015244115192518245
2021-02-19,-0.04571283841228408,-0.006021289888398088,-0.0014126007734502535,-0.014244388255866183,0.032969342832093504,-0.0023253776656880372,-0.016270755583813228
2021-02-26,-0.0582622053853615,-0.04703438095894689,-0.031070561282019876,-0.03629844817581024,0.0062468716825665425,-0.08468450595285468,-0.05234010045798614
2021-03-05,-0.07351656917856662,-0.07324155853376892,0.034586415958595844,-0.0033623660084047702,-0.02881704118822999,-0.09580976187123558,-0.017533689924005454
2021-03-12,0.03171295917879787,0.01989373639886679,-0.022358232553806978,0.017760050155535785,-0.013130291170119473,0.0315118895557281,0.021726959729467376
2021-03-19,-0.024859258846348466,0.018045799999740417,-0.009120415190640331,-0.023171835917771576,0.03074114233698228,-0.0007976065977449088,-0.007381545381883668
2021-03-26,-0.021091008463532533,0.1336064602927924,-0.0037511321324135943,0.026263656056534208,-0.028237406996585068,-0.0005060310702967708,0.010354054934386058
2021-04-02,0.046443585270833684,0.01810407584406739,0.04898770450877799,0.024519452425122563,0.04901212494615461,0.0730127048025997,0.026759200213046574
2021-04-09,0.020385274894279496,-0.004373165300364284,0.06699729715359792,0.054208294961175546,0.030794495693695283,0.041708416079167414,0.03790792171184659
2021-04-16,-0.00739801563211774,0.017766002584455085,0.005183691783024797,0.01893241878392798,-0.049913373266533466,0.09987678389809679,0.014430427463286545
2021-04-23,0.007398015632117724,0.038315458326410604,0.007604409943787593,0.001571191295692678,-0.05242035846818984,-0.04152584482587703,-0.007601546888997013
2021-04-30,-0.013870515061191744,-0.034590067335308845,0.04013728810586144,-0.034951938720279525,0.00046479809347589623,-0.016895765102090527,-0.004222002185853635
2021-05-07,-0.035034502241328605,0.018915409846086834,-0.004753750835421822,0.0011096886626889735,-0.0010460769505571948,-0.013228904103385121,-0.011276707339357817
2021-05-14,-0.05503346051662482,-0.01655072588630184,-0.03501208372613974,-0.01721932920728223,-0.07584522950254642,-0.03918894738530034,-0.023646618105328907
2021-05-21,0.03400435587141458,-0.013271605284254194,0.01241739615772564,-0.0097751404545459,0.012716891236266403,0.05123446973996872,0.0018976983831426918
2021-05-28,0.03701540113031727,0.055160052387435037,0.02794592910095388,0.01822828400834835,0.04149582613185583,0.08025441003587368,0.020940848354606318
2021-06-04,0.01855799846202588,0.011525340588852554,0.016532160385110288,0.0044358223302350865,-0.004526649302727059,0.07890777148984847,0.004988407481410315
2021-06-11,-0.003315176140467229,0.01989450472843081,0.025041128117373804,0.027917424152062376,-0.05421326344769032,0.014182975899644937,0.01666614485255229
2021-06-18,0.04025614641104264,-0.037955104307886324,-0.0010267861334168117,0.005953520014380779,-0.030586526942787275,0.044626733057452524,0.004064973903884638
2021-06-25,0.011393806190658872,0.022310601417154224,0.011304278785350765,0.02131832368956041,0.06392945733273159,0.02082623343957681,0.02089756143778621
2021-07-02,0.10079503517095748,0.0019360237555693732,0.013483822085309372,0.0465559961859212,-0.020942176624698477,0.07372158387459538,0.025929862062483502
2021-07-09,-0.04095394999672111,0.0055406379639787685,0.006624452599597894,0.0010441075788886504,-0.019991693334987806,-0.02154905676784674,0.006586502152464601
2021-07-16,-0.05669261729784676,-0.005715174167741615,0.01737469759491805,0.010059141123614234,-0.04852979130355789,-0.09896490633774546,-0.0094907479627222
2021-07-23,0.0703503000025418,0.08464462995563522,0.04428865572390528,0.031277992131022565,0.012322163544715277,0.07410800222613328,0.029211500765796705
2021-07-30,0.14181226473220357,0.02455755036727439,-0.019008756739047915,-0.01656907201407209,0.02136593661848233,-0.003021258271844442,-0.009907925832616665
2021-08-06,0.03624990626192901,0.02134290283589026,0.013333031261939547,0.015843820744275598,0.05540959771117051,0.043503600010662,0.009500419228613149
2021-08-13,0.003988063240074456,0.007225012945877572,0.009947721222238371,0.011643451044132759,-0.14516683912109846,-0.008778550764965918,0.0020899038398860723
2021-08-20,-0.054846471435890325,-0.000989212395577016,0.00022397500452670498,0.040463178016855346,-0.009776760051901874,0.030633698322290168,-0.002959772593447293
