momentum_2w,momentum_4w,momentum_6w,positive_weeks_pct,price_dispersion,volume_sentiment,volume_surge,vol_regime,drawdown,market_fear,credit_sentiment,news_sentiment,date,ticker
0.5329907912989452,-0.24181879502863546,1.3463384062319532,-0.26923362717404914,-0.6538397836846594,1.5680621912801664,0.6185406131706893,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,1.0159158595984192,2020-01-03,NVDA
0.5329907912989452,-0.24181879502863546,1.3463384062319532,-0.26923362717404914,-0.6538397836846594,1.5680621912801664,0.6185406131706893,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,1.0159158595984192,2020-01-10,NVDA
0.5329907912989452,-0.24181879502863546,1.3463384062319532,-0.26923362717404914,-1.2598916293808409,1.5680621912801664,0.6185406131706893,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,1.0159158595984192,2020-01-17,NVDA
0.1414912052688553,-0.24181879502863546,1.3463384062319532,-0.26923362717404914,-1.7611442842555658,1.5680621912801664,0.6185406131706893,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,1.0159158595984192,2020-01-24,NVDA
-0.8359715541022537,-0.24181879502863546,1.3463384062319532,-0.26923362717404914,0.23513840489640023,1.5680621912801664,0.6185406131706893,0.24258759229895785,0.6307579141328231,-0.15634974712451352,-0.6307579141328231,1.0159158595984192,2020-01-31,NVDA
-0.12313683217941103,0.003899284936025476,1.3463384062319532,-0.26923362717404914,-0.8610379333482852,1.5680621912801664,0.6185406131706893,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,1.0159158595984192,2020-02-07,NVDA
2.6943226057007044,1.159342154519485,1.3463384062319532,-0.26923362717404914,1.4308043600279396,1.5680621912801664,0.6185406131706893,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,1.0159158595984192,2020-02-14,NVDA
1.970479540851966,1.2595899396862507,1.1719731199494559,-0.26923362717404914,-1.0444252543344468,1.5680621912801664,0.6185406131706893,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,1.0159158595984192,2020-02-21,NVDA
-1.0389892456056322,0.9892571218199452,0.3007865002128862,-0.26923362717404914,-0.5892970527720642,1.5680621912801664,0.6185406131706893,0.24258759229895785,0.4657551697680601,-0.15634974712451352,-0.4657551697680601,1.0159158595984192,2020-02-28,NVDA
-1.3864227840016683,0.250312900282478,0.145661749639268,-0.26923362717404914,0.4586841634818061,1.5680621912801664,0.6185406131706893,0.24258759229895785,0.375147942051486,-0.15634974712451352,-0.375147942051486,1.0159158595984192,2020-03-06,NVDA
-1.5577554351037615,-1.7209679411759409,-0.17121491661608038,-0.26923362717404914,1.0353698796296784,1.5680621912801664,0.6185406131706893,0.24258759229895785,-0.19142811074194302,-0.15634974712451352,0.19142811074194302,1.0159158595984192,2020-03-13,NVDA
-3.0652915316179485,-2.8655145485249167,-1.6354100662776911,-0.26923362717404914,-0.49287903898396024,1.5680621912801664,0.6185406131706893,0.24258759229895785,-0.9803630629333344,-0.15634974712451352,0.9803630629333344,1.0159158595984192,2020-03-20,NVDA
0.4490865939215785,-0.8139230079956093,-1.2394569089234273,0.2840063913536956,2.556635218003974,1.5680621912801664,0.6185406131706893,0.24258759229895785,0.0758969165697316,-0.15634974712451352,-0.0758969165697316,1.0159158595984192,2020-03-27,NVDA
2.1821405047763625,-0.9790972833404611,-1.5506302777221321,-0.26923362717404914,0.07259509649628064,1.5680621912801664,0.6185406131706893,0.24258759229895785,-0.12240405620781945,-0.15634974712451352,0.12240405620781945,1.0159158595984192,2020-04-03,NVDA
0.3353650181718051,0.5439460053303381,-0.5036195379378815,-0.26923362717404914,-0.6293119095905735,1.5680621912801664,0.6185406131706893,0.24258759229895785,0.3056736192800853,-0.15634974712451352,-0.3056736192800853,1.0159158595984192,2020-04-10,NVDA
2.3477632971593048,3.4070549676315145,0.40813037669888086,-0.26923362717404914,1.4300904615041787,1.5680621912801664,0.6185406131706893,0.24258759229895785,0.9660053337169008,-0.15634974712451352,-0.9660053337169008,1.0159158595984192,2020-04-17,NVDA
1.1105205977672372,1.0143318494384967,1.1631589673582634,-0.26923362717404914,-1.460590335672443,1.5680621912801664,0.6185406131706893,0.24258759229895785,0.9046263689476374,-0.15634974712451352,-0.9046263689476374,1.0159158595984192,2020-04-24,NVDA
-0.5951357560331337,1.1319609311274292,2.4160469709289774,-0.8224736457017935,1.1351011417530084,1.5680621912801664,0.6185406131706893,0.24258759229895785,0.7515166582024371,-0.15634974712451352,-0.7515166582024371,1.0159158595984192,2020-05-01,NVDA
0.8278291416985484,1.385043723027338,1.4114571273029268,-0.8224736457017935,-1.0131677270375266,1.5680621912801664,0.6185406131706893,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,1.0159158595984192,2020-05-08,NVDA
2.3804263117167177,1.1535581552604042,2.547573497194805,-0.8224736457017935,1.177143669584933,1.5680621912801664,0.6185406131706893,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,1.0159158595984192,2020-05-15,NVDA
1.7987512961783862,1.8926792778053425,2.4064927976359827,-0.26923362717404914,-0.17957385333525405,1.2761732681330573,1.160444258002814,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,2.604206200239757,2020-05-22,NVDA
0.3974557340528276,1.968411281577407,1.2511307436277066,-0.26923362717404914,-0.1700231491923673,-0.47057335562258773,0.6569177436487913,0.24258759229895785,0.8910428510866899,-0.15634974712451352,-0.8910428510866899,1.431260017601338,2020-05-29,NVDA
-0.32371289421858873,0.98329271051852,1.3834203922932922,0.2840063913536956,0.9770301059436098,-0.08667894422496021,-0.7348574945282474,0.24258759229895785,0.9265985700784866,-0.15634974712451352,-0.9265985700784866,-1.0448095672124738,2020-06-05,NVDA
-0.09194108786035447,0.20192071029537792,1.612576320733401,0.8372464098814396,0.36894324705979403,-0.12909724877081574,-0.2442202879947625,0.24258759229895785,0.9357524017063416,-0.15634974712451352,-0.9357524017063416,-0.18663507249188774,2020-06-12,NVDA
0.3075872245946399,-0.024410345908153833,1.043418757706916,0.8372464098814396,-1.286785468091953,0.27034750353305315,-0.8672935310929024,0.24258759229895785,1.0013983112206621,-0.15634974712451352,-1.0013983112206621,-0.2516923358157421,2020-06-19,NVDA
