#{"t_start": 1763831774.8091872, "env_id": "None"}
r,l,t
38.89554,79,244.644628
39.050835,79,245.385367
39.772087,79,245.417034
39.090996,79,245.447096
39.24189,79,246.230304
39.401176,79,246.291942
40.02815,79,246.322666
40.015022,79,247.126627
40.003654,79,247.159346
39.01739,79,247.193372
39.822678,79,247.225087
40.07447,79,248.178075
39.97252,79,248.210762
39.938713,79,248.242552
40.250885,79,249.028663
39.484776,79,249.060265
40.073566,79,249.092527
39.814724,79,249.870726
39.90951,79,249.901537
39.818733,79,249.935516
39.771496,79,250.749014
39.92794,79,250.783571
40.082653,79,250.818781
40.087463,79,250.851753
39.618797,79,251.706526
39.55815,79,251.738376
39.550953,79,251.770616
39.834644,79,252.568115
39.588814,79,252.599845
39.693596,79,252.631657
39.20809,79,253.469869
39.731293,79,253.50198
39.80872,79,253.531846
40.072945,79,254.283177
39.128372,79,254.314145
39.554756,79,254.346118
39.56034,79,255.193125
39.970413,79,255.223914
39.814964,79,255.254362
40.076164,79,255.28645
39.01699,79,256.083521
40.18531,79,256.113457
39.27294,79,256.145896
39.91502,79,256.85821
39.74698,79,256.888747
40.089954,79,256.920325
39.790806,79,257.683627
40.326233,79,257.715685
39.939445,79,257.746004
39.848343,79,258.49999
39.42119,79,258.530152
39.97989,79,258.56245
40.009323,79,258.592947
39.72374,79,259.366296
40.42946,79,259.398365
39.421017,79,259.428951
40.183098,79,260.207631
40.07182,79,260.23891
38.937565,79,260.268384
39.135975,79,261.036561
40.007217,79,261.066124
39.875225,79,261.098193
39.32517,79,261.833693
39.87664,79,261.864521
39.571953,79,261.895113
39.5146,79,261.92704
39.925865,79,262.798116
39.739292,79,262.827886
39.255806,79,262.857541
39.942017,79,263.591379
39.540718,79,263.623412
39.792023,79,263.654128
40.089493,79,264.416735
40.073944,79,264.449148
39.206482,79,264.480983
39.683224,79,265.320417
39.68992,79,265.351463
39.321804,79,265.38195
39.644306,79,265.414115
40.288765,79,266.199953
39.8079,79,266.229531
39.750893,79,266.289879
39.561497,79,267.028143
40.288498,79,267.05815
39.734474,79,267.088144
39.772327,79,267.845907
40.04926,79,267.875784
40.069084,79,267.905618
40.226498,79,268.67555
40.274185,79,268.706478
39.878647,79,268.737052
40.495956,79,268.76763
39.959534,79,269.570009
40.102398,79,269.59959
40.264137,79,269.631665
40.35431,79,270.371731
39.938847,79,270.402061
40.151535,79,270.432309
39.946033,79,271.193038
40.33081,79,271.22484
39.8802,79,271.254478
40.125988,79,271.972302
39.549156,79,272.002831
39.90403,79,272.033066
39.732872,79,272.065114
40.44451,79,272.990106
40.338448,79,273.051083
39.503067,79,273.081584
39.87037,79,273.827066
39.244137,79,273.857066
40.34754,79,273.891012
40.202896,79,274.634036
39.89886,79,274.664708
40.083054,79,274.695251
39.888992,79,275.453298
39.86722,79,275.483309
39.71515,79,275.513198
40.14904,79,275.543024
40.280037,79,276.304245
40.086002,79,276.334679
39.796875,79,276.365106
39.515526,79,277.143834
39.71929,79,277.173462
40.097416,79,277.202967
40.128365,79,277.983225
39.90229,79,278.015304
40.25556,79,278.047234
40.098186,79,278.881509
39.86552,79,278.921556
40.28901,79,278.957009
40.132557,79,280.027427
40.518074,79,280.086619
40.008545,79,280.119537
39.91819,79,280.151684
40.35877,79,281.0201
39.388763,79,281.053008
39.395035,79,281.087443
39.80001,79,281.85198
40.282932,79,281.881934
39.91452,79,281.913648
39.17081,79,282.676255
40.10395,79,282.706967
40.00692,79,282.737536
39.505165,79,283.491054
40.07155,79,283.522706
40.564537,79,283.553643
40.393135,79,283.586619
39.348915,79,284.400544
39.94281,79,284.432603
39.891838,79,284.463585
39.822186,79,285.216873
39.704323,79,285.24677
40.011147,79,285.278806
40.338642,79,286.04388
39.970963,79,286.074626
40.060257,79,286.105232
40.32852,79,286.953989
40.16768,79,287.014352
39.94037,79,287.044292
40.436333,79,287.076009
40.57036,79,287.874065
39.93348,79,287.905434
40.125565,79,287.935094
40.40207,79,288.6654
40.049294,79,288.695301
40.0355,79,288.725164
40.01458,79,289.508997
40.270515,79,289.539513
40.6588,79,289.569893
39.50245,79,290.315503
40.261322,79,290.347978
40.193134,79,290.378535
40.170555,79,290.408728
40.053665,79,291.209811
39.97893,79,291.239834
40.164864,79,291.26974
40.102608,79,292.010929
40.260437,79,292.042963
40.661827,79,292.073425
40.13082,79,292.841311
40.23494,79,292.873923
40.09619,79,292.905134
40.46701,79,293.718479
40.282303,79,293.749465
40.534843,79,293.780064
40.06215,79,293.812276
40.439663,79,294.73634
40.32115,79,294.766886
40.64881,79,294.799023
40.19515,79,295.550463
40.42803,79,295.580936
40.606262,79,295.611268
40.71202,79,296.386693
39.955353,79,296.416858
40.471924,79,296.447037
40.743813,79,297.208137
40.56029,79,297.23862
40.60881,79,297.269126
40.435516,79,297.301362
40.667145,79,298.10216
40.576828,79,298.135327
40.6304,79,298.166106
40.599472,79,298.914153
40.3907,79,298.945548
40.80876,79,298.977755
40.227573,79,299.752841
40.43264,79,299.783841
40.62304,79,299.844458
39.810097,79,300.657976
39.894836,79,300.69051
40.689713,79,300.721806
40.2262,79,301.617175
40.049522,79,301.648451
40.68828,79,301.681232
40.669804,79,301.711919
40.352993,79,302.523609
40.32467,79,302.554646
40.900383,79,302.585732
40.37349,79,303.34202
40.246178,79,303.371965
40.434166,79,303.401715
40.96432,79,304.142395
40.33348,79,304.174396
40.69846,79,304.204421
40.181305,79,304.962728
40.917343,79,304.995778
40.81084,79,305.027995
40.59629,79,305.059399
40.84889,79,305.930798
40.819115,79,305.964723
40.84449,79,305.996826
40.627056,79,308.064826
41.03608,79,308.111962
40.604492,79,308.374991
40.99385,79,310.637572
40.86812,79,310.689915
41.024162,79,310.748344
40.79989,79,312.874211
41.161686,79,312.9213
40.653496,79,312.973139
40.98768,79,313.023694
40.51809,79,314.131859
40.952217,79,314.179993
40.540894,79,314.239636
40.954823,79,316.848675
40.65507,79,316.942696
40.803932,79,317.002921
41.208813,79,319.185569
41.158096,79,319.254721
41.091347,79,319.303722
40.92176,79,321.103873
41.235535,79,321.137961
40.493755,79,321.173012
41.097366,79,321.206234
41.29124,79,322.372984
