#{"t_start": 1763831218.311906, "env_id": "None"}
r,l,t
6.944438,18,42.077073
6.9567633,18,42.083559
7.058163,18,42.089887
6.989075,18,42.098892
6.9482174,18,42.105571
6.912511,18,42.112074
6.6976027,18,42.118489
7.0637684,18,42.125247
6.9864483,18,42.131582
6.895481,18,42.138347
7.0599637,18,42.144569
6.747259,18,42.150646
6.797051,18,42.559317
7.013606,18,42.566438
6.677408,18,42.628223
7.078377,18,42.634637
7.0161304,18,42.641376
6.763547,18,42.647981
6.9198127,18,42.654462
6.600297,18,42.660786
7.029796,18,42.667588
6.833185,18,42.674358
7.0670843,18,42.681111
7.054933,18,42.687457
6.943949,18,42.693782
6.9182253,18,42.700307
7.073465,18,43.118722
6.9042783,18,43.125297
6.8700647,18,43.13152
6.8245707,18,43.137806
6.5627756,18,43.143888
6.974081,18,43.152497
6.945162,18,43.159096
7.0574884,18,43.165338
7.0446653,18,43.171641
6.9679832,18,43.177853
6.5998096,18,43.18405
6.989586,18,43.190345
6.8881783,18,43.196563
6.8751493,18,43.202799
6.9835687,18,43.591185
7.026509,18,43.597389
7.133622,18,43.603826
6.948035,18,43.610193
6.679663,18,43.616469
6.9453683,18,43.622757
7.0331936,18,43.628978
7.0150423,18,43.635282
7.0261364,18,43.641425
6.900095,18,43.647498
7.00976,18,43.653555
6.9965186,18,43.659668
6.9395776,18,43.665679
6.6407523,18,43.674784
7.0866523,18,43.681323
7.064068,18,44.070536
7.0286837,18,44.076975
6.9638906,18,44.083248
6.9702644,18,44.092256
6.9730787,18,44.09846
7.0490003,18,44.104938
7.0002713,18,44.111351
7.204949,18,44.117649
6.536334,18,44.124025
7.1228347,18,44.13022
7.1109195,18,44.136404
6.7745104,18,44.142418
6.8612723,18,44.148487
7.014878,18,44.15477
7.155176,18,44.539662
6.989855,18,44.545974
7.0736365,18,44.552233
6.996483,18,44.55851
6.783068,18,44.564742
7.056142,18,44.570998
6.93111,18,44.577185
7.135309,18,44.583337
7.0523767,18,44.589853
6.5816603,18,44.595991
6.891824,18,44.602056
7.02027,18,44.608125
6.9435673,18,44.616691
7.00255,18,44.622959
7.0097814,18,45.005848
7.0763416,18,45.01271
7.0844927,18,45.019247
6.765154,18,45.025564
7.0586863,18,45.034303
6.9792295,18,45.040861
7.1304417,18,45.047208
6.6819572,18,45.053683
7.1659765,18,45.060024
7.1103215,18,45.066231
7.1539955,18,45.072438
6.9229403,18,45.078514
7.035583,18,45.084526
7.047481,18,45.090595
7.0791745,18,45.474893
7.1565547,18,45.481196
6.7223883,18,45.487424
6.688159,18,45.493605
6.7459884,18,45.49974
6.9873567,18,45.505946
7.020096,18,45.512553
6.900334,18,45.518877
7.139956,18,45.525515
6.8428583,18,45.531856
7.0371184,18,45.53825
7.051231,18,45.544492
6.9725976,18,45.550713
7.0224943,18,45.556931
7.148289,18,45.944751
7.0771966,18,45.951225
7.029195,18,45.957541
7.052714,18,45.963783
7.1308556,18,45.970001
6.6820927,18,45.976213
6.660932,18,45.984979
7.0700803,18,45.991353
7.1784506,18,45.997526
7.0184393,18,46.003735
7.0384336,18,46.01008
7.035341,18,46.016194
7.161049,18,46.022737
7.0004396,18,46.02892
7.0139427,18,46.082679
7.0386,18,46.472341
6.7478075,18,46.478605
7.084278,18,46.484733
7.129526,18,46.490932
6.8404613,18,46.497082
7.1168833,18,46.503211
7.1411667,18,46.512232
6.909491,18,46.518427
7.011484,18,46.524566
6.836241,18,46.530645
7.124519,18,46.536858
7.016972,18,46.543045
7.1389627,18,46.549167
6.808921,18,46.555369
6.9908404,18,46.936213
7.0453753,18,46.942477
7.129703,18,46.948627
7.0460734,18,46.954799
6.8006334,18,46.960882
7.043029,18,46.966949
7.0459847,18,46.973109
6.9415464,18,46.979196
6.966975,18,46.985268
7.16889,18,46.991369
7.1147013,18,46.997434
7.0909414,18,47.003499
7.107557,18,47.010041
7.1421766,18,47.016126
7.1289105,18,47.401
7.1855083,18,47.407366
7.0704875,18,47.413486
7.19053,18,47.419609
7.082372,18,47.42574
7.0774136,18,47.431848
7.1496916,18,47.438031
6.9690237,18,47.444163
6.976969,18,47.450269
7.1556234,18,47.459292
7.0118713,18,47.465489
6.9826727,18,47.47167
6.993518,18,47.477777
7.27498,18,47.483876
7.0896516,18,47.867561
6.772922,18,47.877098
6.9661694,18,47.883612
6.966011,18,47.890035
6.859383,18,47.896447
7.14846,18,47.902808
7.075545,18,47.909221
7.1513834,18,47.915547
7.0760965,18,47.921898
7.0472245,18,47.928266
7.0767665,18,47.934577
7.202015,18,47.940961
6.972543,18,47.947297
7.0274153,18,47.953643
7.0299935,18,47.960028
6.778432,18,48.349918
7.0421376,18,48.356191
7.04053,18,48.36236
6.92869,18,48.368462
7.0977907,18,48.374593
7.0202365,18,48.380706
7.1196623,18,48.386802
7.1762943,18,48.394718
7.096983,18,48.402031
6.9213376,18,48.408458
7.067857,18,48.414754
7.134821,18,48.421061
7.124142,18,48.427314
7.1049037,18,48.433536
7.0825872,18,48.821034
7.057647,18,48.827347
6.676648,18,48.833519
7.0872765,18,48.839781
6.970927,18,48.845933
6.9903135,18,48.852031
7.1383557,18,48.889895
7.1293426,18,48.909202
7.098401,18,48.94504
7.072106,18,48.955499
7.1392217,18,48.975465
6.971649,18,48.98206
6.9967623,18,48.988382
7.164735,18,48.994496
7.067223,18,49.378866
7.054461,18,49.385136
7.07199,18,49.391338
7.053076,18,49.397498
7.097451,18,49.403716
7.2130213,18,49.40986
7.164604,18,49.415968
7.1812534,18,49.422125
7.0542116,18,49.428247
7.0825157,18,49.434348
7.0849924,18,49.440558
7.0430026,18,49.446667
7.1722126,18,49.454532
7.145827,18,49.461877
6.8371606,18,49.935154
7.0890584,18,49.941805
7.08264,18,49.95305
7.026239,18,50.016253
7.035659,18,50.075173
6.796735,18,50.104927
6.8798923,18,50.113325
7.195933,18,50.121531
7.074277,18,50.128379
7.180857,18,50.135076
6.7201734,18,50.141437
7.0931125,18,50.20598
7.044088,18,50.216722
7.2092924,18,50.224038
7.082849,18,50.664383
7.1008077,18,50.671647
7.15519,18,50.678814
7.045253,18,50.685318
7.188118,18,50.692071
6.716259,18,50.708251
7.0607963,18,50.71633
7.2184606,18,50.723542
7.0394316,18,50.730215
7.1292057,18,50.736825
7.157111,18,50.743512
7.13611,18,50.74991
7.125694,18,50.757023
6.956249,18,50.763585
7.2148137,18,50.770393
7.1346807,18,51.187511
7.11076,18,51.194092
7.0242696,18,51.200306
7.1476407,18,51.206709
7.181776,18,51.21303
7.146525,18,51.219385
7.2170134,18,51.228105
7.1440687,18,51.234419
7.0764403,18,51.240859
7.156332,18,51.247096
7.1036453,18,51.253487
7.2205105,18,51.259767
7.182796,18,51.26591
7.149774,18,51.27216
7.168176,18,51.675178
7.0698543,18,51.681703
7.092436,18,51.688134
7.104616,18,51.694745
7.1558685,18,51.700962
7.0989804,18,51.707665
6.8533163,18,51.713862
7.103178,18,51.720153
7.1171346,18,51.726602
7.0704455,18,51.732976
7.0223913,18,51.73937
7.1788983,18,51.747581
7.0984983,18,51.754813
7.0568094,18,51.761308
7.0494013,18,52.213127
7.0852647,18,52.219833
6.8748827,18,52.226433
7.180915,18,52.232753
7.1316013,18,52.239396
7.1666574,18,52.245588
7.117422,18,52.251761
6.906491,18,52.258322
7.2339544,18,52.264638
7.090149,18,52.272829
7.0895615,18,52.279656
7.1713433,18,52.285908
7.1293135,18,52.292144
7.1008058,18,52.298354
7.1991954,18,52.681358
7.1262407,18,52.688067
7.21261,18,52.696999
7.0523853,18,52.703295
7.154683,18,52.709507
7.1232843,18,52.715634
7.1291933,18,52.722133
7.078514,18,52.728486
7.2217455,18,52.734687
7.151755,18,52.74098
7.0355897,18,52.747204
7.0606546,18,52.753543
7.131886,18,52.759599
7.153611,18,52.765564
7.202374,18,52.77156
7.176627,18,53.15789
7.1372795,18,53.164163
7.1385403,18,53.170689
7.0552564,18,53.176943
6.8349566,18,53.183074
7.2275043,18,53.189257
7.1390557,18,53.195332
6.8635216,18,53.201378
6.7656116,18,53.208017
7.174129,18,53.21435
7.1970353,18,53.222345
7.127252,18,53.229197
6.9789486,18,53.235479
7.123337,18,53.241656
7.186488,18,53.627785
7.194158,18,53.636668
7.013887,18,53.643429
6.7195067,18,53.649717
6.7999187,18,53.655995
7.112695,18,53.662171
7.0199366,18,53.668366
7.0708246,18,53.674604
7.1796465,18,53.680755
7.1233473,18,53.687328
7.1723843,18,53.694145
6.9139433,18,53.700204
7.1437945,18,53.706231
6.9939504,18,53.712181
7.0500836,18,54.150962
7.1801167,18,54.159141
6.8843794,18,54.166316
7.1284018,18,54.173135
7.160962,18,54.179471
7.132427,18,54.185732
7.207412,18,54.192216
7.1472616,18,54.198615
7.120989,18,54.254376
7.1198096,18,54.261088
7.0868645,18,54.270065
7.1079006,18,54.276336
7.0794053,18,54.282476
7.2254477,18,54.288968
7.1445074,18,54.764238
6.9973087,18,54.770369
7.1349864,18,54.776328
7.1871147,18,54.782291
7.2090282,18,54.791102
7.2334204,18,54.797409
7.146692,18,54.803813
7.1175237,18,54.810213
7.1802483,18,54.816498
7.1432896,18,54.822699
7.1054244,18,54.828688
7.163393,18,54.834628
7.1622214,18,54.840603
6.898141,18,54.846529
7.136051,18,55.230541
7.1438317,18,55.237231
7.0652843,18,55.243419
7.2259245,18,55.249474
7.146608,18,55.255988
7.0797777,18,55.262232
7.136848,18,55.268432
7.164718,18,55.274453
7.200427,18,55.280419
7.023267,18,55.286439
7.0814447,18,55.292461
7.1074586,18,55.298431
7.0987067,18,55.304444
7.1076593,18,55.312895
7.1386385,18,55.319306
7.1865215,18,55.717605
7.027448,18,55.724882
7.166851,18,55.733703
7.211812,18,55.7404
7.1239266,18,55.747098
7.194084,18,55.753622
7.118858,18,55.760266
7.074152,18,55.766579
7.265891,18,55.773331
7.152713,18,55.779644
7.2118692,18,55.787247
6.9933796,18,55.794109
7.110431,18,55.800121
7.184361,18,55.806576
7.1571484,18,56.199755
7.1601853,18,56.206564
7.1546392,18,56.212913
7.0741024,18,56.219415
7.007212,18,56.225572
7.156663,18,56.231614
7.1695604,18,56.237817
7.1828895,18,56.244045
7.135807,18,56.252713
7.117615,18,56.259117
7.0133133,18,56.265257
7.1818266,18,56.271554
7.129022,18,56.27767
7.0762944,18,56.283675
7.122632,18,56.706562
7.23972,18,56.713221
7.131904,18,56.719714
6.790799,18,56.726155
7.09796,18,56.732966
7.1716137,18,56.739274
7.200672,18,56.745774
6.9916573,18,56.754519
7.1243687,18,56.760968
6.8441763,18,56.767333
7.214893,18,56.773753
7.144096,18,56.781697
7.1834626,18,56.788309
7.2095118,18,56.794817
7.207458,18,57.234101
7.1683517,18,57.240829
7.1350627,18,57.247455
7.1691246,18,57.254214
7.1504593,18,57.260756
7.2144604,18,57.267129
7.133111,18,57.273842
7.1352677,18,57.282041
7.240639,18,57.288281
7.0815015,18,57.294875
7.2507734,18,57.30135
7.159032,18,57.31071
7.155993,18,57.31706
7.1868954,18,57.3238
7.209275,18,57.330165
7.0747204,18,57.735501
7.1744614,18,57.742182
7.1205635,18,57.748261
7.1522703,18,57.754562
7.0328574,18,57.760555
7.030271,18,57.766509
7.150029,18,57.77325
6.900683,18,57.779542
7.1640654,18,57.785824
7.242466,18,57.792379
7.1631823,18,57.798633
7.2770643,18,57.804913
7.2105374,18,57.811158
7.181855,18,57.817336
7.1460357,18,58.292055
7.1231933,18,58.298342
7.207593,18,58.304576
7.100918,18,58.310745
7.1986437,18,58.316906
7.1731663,18,58.374661
7.1702075,18,58.381127
7.2057257,18,58.387813
7.0727377,18,58.394116
6.934457,18,58.400346
7.187521,18,58.406617
7.145411,18,58.412808
7.165166,18,58.419009
7.1721635,18,58.425186
7.19554,18,58.807005
7.217062,18,58.81326
7.185828,18,58.819727
7.002508,18,58.826179
6.966246,18,58.83249
7.2774196,18,58.839107
7.2137027,18,58.845425
7.1881566,18,58.851635
7.22776,18,58.857882
7.2345695,18,58.86407
7.191416,18,58.870295
7.1057343,18,58.87647
7.147645,18,58.884355
6.871293,18,58.891166
7.106263,18,59.271901
7.1977873,18,59.278352
7.139832,18,59.284634
7.165935,18,59.29114
7.1511903,18,59.297335
7.202402,18,59.306027
7.2592983,18,59.312404
7.1713457,18,59.318752
7.162303,18,59.324963
7.191847,18,59.33102
7.211573,18,59.337326
7.0827417,18,59.343648
7.138304,18,59.349907
7.1336527,18,59.356185
7.226977,18,59.742548
7.1809797,18,59.749286
7.193795,18,59.756643
7.2147937,18,59.763201
7.171607,18,59.769681
7.187454,18,59.77617
7.193284,18,59.782931
7.1448436,18,59.789909
7.12305,18,59.79637
7.1384788,18,59.802862
7.030387,18,59.808982
7.2178965,18,59.814947
7.0872245,18,59.821335
7.2241497,18,59.830085
7.176961,18,59.836509
7.157915,18,60.232095
7.140725,18,60.238398
6.8912964,18,60.244511
7.162893,18,60.25341
7.2043366,18,60.259565
7.0779037,18,60.265678
7.105669,18,60.272026
7.1668196,18,60.278351
6.828971,18,60.284645
7.1909194,18,60.291021
7.1955686,18,60.297047
7.196064,18,60.303198
7.052843,18,60.309319
7.129729,18,60.315395
7.186554,18,60.699531
7.149458,18,60.706397
7.066971,18,60.712789
7.186734,18,60.719112
7.069075,18,60.725423
7.1499643,18,60.731699
7.2226143,18,60.738255
7.1740656,18,60.744476
7.264989,18,60.750591
7.196191,18,60.756738
7.1746755,18,60.762836
7.1701107,18,60.768936
7.2143297,18,60.775051
7.18984,18,60.783715
7.2118173,18,61.169375
7.2393346,18,61.175884
7.2526183,18,61.182203
7.1879215,18,61.188477
7.1811876,18,61.196908
7.2243814,18,61.203046
7.1199107,18,61.209059
7.2213793,18,61.214999
7.17133,18,61.221381
7.1522408,18,61.227698
7.166647,18,61.233909
7.1664815,18,61.239978
7.118307,18,61.24591
7.2690244,18,61.251845
7.1382995,18,61.631806
7.247841,18,61.638515
7.1863813,18,61.644887
7.244302,18,61.65114
7.1452074,18,61.657418
7.1640215,18,61.663689
7.201083,18,61.670189
7.234016,18,61.676218
7.162163,18,61.682177
7.1583676,18,61.688354
7.1877403,18,61.69453
7.134787,18,61.70066
7.175623,18,61.706824
7.130118,18,61.712765
7.1958528,18,61.72031
7.2155457,18,62.099854
7.1093626,18,62.106303
7.163357,18,62.163064
7.153991,18,62.169425
7.1553125,18,62.176101
7.1896367,18,62.182521
7.123083,18,62.188867
7.2017303,18,62.195166
7.184439,18,62.201438
7.172144,18,62.207715
7.251549,18,62.213949
7.1404386,18,62.220203
7.206002,18,62.226471
7.2045326,18,62.232707
7.1978207,18,62.613692
7.209764,18,62.620186
7.2300353,18,62.626532
7.2318525,18,62.632784
7.2154865,18,62.639413
7.18423,18,62.645769
7.2453847,18,62.652024
7.2334023,18,62.658327
7.145232,18,62.664588
7.1205916,18,62.670941
7.1867304,18,62.679642
7.240749,18,62.685698
7.102385,18,62.691722
7.253009,18,62.697611
7.179945,18,63.078662
7.2728486,18,63.084791
7.194406,18,63.091201
7.18205,18,63.10034
7.1857285,18,63.106765
7.225081,18,63.113017
6.9737625,18,63.119336
7.171539,18,63.125397
7.208271,18,63.131336
7.147665,18,63.137305
7.1603546,18,63.14326
7.1671615,18,63.149157
7.2736096,18,63.15548
7.235132,18,63.161625
7.1822796,18,63.544147
7.283574,18,63.550556
7.1924787,18,63.556992
7.0841103,18,63.563094
7.136941,18,63.569436
7.253209,18,63.575723
7.2494974,18,63.581868
7.230709,18,63.588002
7.1571918,18,63.594087
7.224693,18,63.60016
6.9006743,18,63.606338
6.9627824,18,63.612328
7.1848774,18,63.619949
7.2049484,18,63.627352
7.245421,18,64.010691
7.20757,18,64.01696
6.8724895,18,64.023013
7.282926,18,64.028993
7.3015704,18,64.035113
7.1596656,18,64.043388
7.1584444,18,64.050376
7.2067256,18,64.056748
7.0139546,18,64.063027
7.1914077,18,64.069365
7.192418,18,64.075488
7.209941,18,64.081453
7.3196616,18,64.087642
7.1317596,18,64.093903
7.2481604,18,64.100148
7.223051,18,64.495966
7.224339,18,64.502419
7.303017,18,64.509103
7.2186036,18,64.515444
7.2077208,18,64.521814
7.268639,18,64.528038
7.17911,18,64.534197
7.284644,18,64.540879
7.213502,18,64.54725
7.1797924,18,64.553584
7.173051,18,64.55987
7.2378407,18,64.568161
7.192304,18,64.574983
7.2431755,18,64.581278
7.267794,18,64.981129
7.2453184,18,64.989891
7.2373543,18,64.997986
7.2485766,18,65.004465
7.217986,18,65.011126
7.2969503,18,65.017327
7.21097,18,65.023878
7.193944,18,65.030268
7.154757,18,65.036546
7.2278256,18,65.043152
7.188093,18,65.049452
7.2053013,18,65.055938
7.222714,18,65.062445
7.176745,18,65.068859
7.1928535,18,65.563368
7.2103596,18,65.570445
7.1710625,18,65.576854
7.3158464,18,65.583022
7.193512,18,65.589183
7.220091,18,65.59534
7.294379,18,65.60145
7.0036325,18,65.607572
7.2535663,18,65.613687
7.0626755,18,65.619855
7.1638255,18,65.628018
7.2516985,18,65.634953
7.204979,18,65.641209
7.266711,18,65.647386
7.2632437,18,66.078365
7.2190948,18,66.084706
7.2256827,18,66.091392
7.309458,18,66.097719
7.1742826,18,66.104315
6.9317937,18,66.110638
7.1232038,18,66.116821
7.323128,18,66.123082
7.243443,18,66.129239
7.235476,18,66.135665
7.2896514,18,66.141886
7.275865,18,66.147954
6.83412,18,66.15628
7.2285123,18,66.16239
7.245194,18,66.168474
7.3031397,18,66.551247
7.2898183,18,66.557605
7.234594,18,66.563587
7.202639,18,66.569718
6.947195,18,66.578652
7.191618,18,66.585095
6.991848,18,66.591663
7.2729363,18,66.598018
7.314425,18,66.604387
7.318941,18,66.61043
6.8873177,18,66.616365
7.2047787,18,66.622407
7.1588416,18,66.628351
7.294189,18,66.63427
7.200835,18,67.0166
7.2964745,18,67.023147
7.2263384,18,67.029193
7.3225307,18,67.035163
7.199196,18,67.041162
7.136495,18,67.047084
7.2055182,18,67.053244
7.212058,18,67.059546
7.2071075,18,67.065796
7.281904,18,67.071932
7.3009877,18,67.077893
7.268113,18,67.083793
7.1987915,18,67.090253
7.2580023,18,67.096419
7.328863,18,67.480744
7.2186937,18,67.487275
7.2601986,18,67.493316
7.3122168,18,67.499261
7.2905574,18,67.505485
7.2399387,18,67.511863
7.2247667,18,67.52053
7.290531,18,67.526976
7.2533727,18,67.532879
7.2747936,18,67.539386
7.2899504,18,67.545757
7.303757,18,67.552059
7.2314134,18,67.558352
7.250109,18,67.564619
7.2838173,18,67.953602
7.2523503,18,67.960059
7.238384,18,67.966355
7.21093,18,67.972881
7.1599846,18,67.978989
7.255567,18,67.98499
7.2773075,18,67.991037
7.322792,18,67.997052
7.3262815,18,68.003087
7.212338,18,68.009473
7.2020435,18,68.015786
7.2858305,18,68.022134
7.255553,18,68.0284
7.227218,18,68.034635
7.166141,18,68.443087
7.263361,18,68.449938
7.296574,18,68.458741
7.1208043,18,68.464941
7.275194,18,68.47147
7.161397,18,68.477814
7.212158,18,68.484068
7.2843075,18,68.490373
7.3286505,18,68.496585
7.2996573,18,68.50297
7.1500125,18,68.509462
7.2021575,18,68.515686
7.0071177,18,68.52191
7.2867875,18,68.528126
7.2984514,18,68.534302
7.273057,18,68.920477
7.2612166,18,68.927079
7.137219,18,68.933458
7.3505282,18,68.93987
7.345767,18,68.946163
7.235126,18,68.952715
7.3005447,18,68.959518
7.0337753,18,68.96577
7.1915016,18,68.972465
7.357836,18,68.981697
7.2593517,18,68.988127
7.2526455,18,68.994833
7.3594522,18,69.001306
7.382937,18,69.007558
7.0851736,18,69.411983
7.2068596,18,69.418358
7.2685432,18,69.424789
7.2683005,18,69.43092
7.008881,18,69.43743
7.338889,18,69.443831
7.132221,18,69.45013
7.265724,18,69.456435
7.314536,18,69.462702
7.278545,18,69.469028
7.2478085,18,69.475443
7.3398333,18,69.532931
7.3340435,18,69.539446
7.2300224,18,69.545803
7.3717275,18,70.034554
6.9574885,18,70.04127
7.300436,18,70.047625
7.215941,18,70.054146
7.318116,18,70.06019
7.308991,18,70.066123
7.308888,18,70.072403
7.290236,18,70.078663
7.284355,18,70.084857
7.151844,18,70.091092
6.9718466,18,70.097267
7.348452,18,70.103813
7.315771,18,70.110091
6.9394717,18,70.116235
7.336583,18,70.520158
7.211432,18,70.527036
7.3031797,18,70.533316
7.2841415,18,70.540054
7.3280687,18,70.549093
7.2289157,18,70.555603
7.225883,18,70.561855
7.2986026,18,70.568
7.2897434,18,70.574152
7.2409315,18,70.580285
7.2915344,18,70.586602
7.33753,18,70.592986
7.280365,18,70.599255
7.244437,18,70.605574
7.298284,18,70.611822
7.231349,18,70.999239
7.244157,18,71.005857
7.3502455,18,71.012117
7.27081,18,71.018059
7.2267942,18,71.024083
7.1963506,18,71.029998
7.3687468,18,71.036262
7.382657,18,71.042747
7.3342247,18,71.049032
7.2755,18,71.055345
7.21902,18,71.061567
7.333093,18,71.067751
7.0447226,18,71.076228
7.377963,18,71.082453
6.9609184,18,71.469762
6.879649,18,71.476659
7.2833915,18,71.483438
6.9727893,18,71.491703
7.3735194,18,71.500009
7.1322565,18,71.50665
6.9968505,18,71.513616
7.3041034,18,71.519982
7.29622,18,71.52646
7.358714,18,71.532795
7.303073,18,71.539446
7.3696256,18,71.546041
7.241908,18,71.552453
7.2645373,18,71.558886
7.250895,18,71.942898
7.3845363,18,71.949292
7.301327,18,71.955649
7.3268094,18,71.961961
7.2402563,18,71.968314
7.3858194,18,71.974618
7.2669544,18,71.980572
7.248338,18,71.987245
7.283796,18,71.993907
7.342157,18,72.001865
7.249441,18,72.008998
7.328941,18,72.018985
7.356361,18,72.026177
7.2928023,18,72.032927
7.30896,18,72.415483
7.3426905,18,72.421776
7.3108373,18,72.427997
7.1490736,18,72.436791
7.278423,18,72.443622
7.373416,18,72.449971
7.366849,18,72.456278
7.3273554,18,72.462392
7.3387823,18,72.46852
7.329852,18,72.474732
7.326688,18,72.480872
7.277079,18,72.487042
7.342916,18,72.493612
7.285909,18,72.4998
7.2152605,18,72.93596
7.397761,18,72.951376
7.3180165,18,72.964798
7.056505,18,72.972476
7.2947483,18,72.984106
7.2704473,18,72.992078
7.1452966,18,73.005676
7.451931,18,73.015768
7.1917534,18,73.025531
7.302443,18,73.032308
7.3543153,18,73.048074
7.3011603,18,73.057828
7.3314176,18,73.071862
7.0850005,18,73.078852
7.388856,18,73.086557
7.365629,18,73.692974
7.271163,18,73.699287
7.3337784,18,73.705551
7.33697,18,73.711855
7.21694,18,73.717907
7.3098006,18,73.728095
7.3572307,18,73.734584
7.4134083,18,73.741452
7.352864,18,73.747894
7.26041,18,73.805511
7.2920194,18,73.812235
7.30111,18,73.818551
7.2460318,18,73.82546
7.3336215,18,73.834321
7.364582,18,74.23557
7.331042,18,74.24214
7.321549,18,74.248489
7.2690215,18,74.257514
7.4210153,18,74.264037
7.3889904,18,74.270713
7.3093295,18,74.277094
7.3750267,18,74.283283
7.238031,18,74.289852
7.355995,18,74.296181
7.3160524,18,74.302393
7.1736655,18,74.308691
7.311729,18,74.314916
7.369723,18,74.321429
7.353016,18,74.705819
7.346653,18,74.712234
7.3980174,18,74.718533
7.3729534,18,74.724843
7.272153,18,74.731117
7.299391,18,74.737728
7.347012,18,74.74412
7.2710457,18,74.750341
7.243816,18,74.756607
7.372829,18,74.762826
7.393798,18,74.769019
7.350859,18,74.777271
7.3230515,18,74.78396
7.354778,18,74.790324
6.984052,18,75.18143
7.3855376,18,75.188116
7.375575,18,75.194456
7.3655596,18,75.203528
7.377323,18,75.210331
7.329759,18,75.216745
7.18762,18,75.22334
7.3464236,18,75.229717
7.4195666,18,75.236025
7.3424954,18,75.242534
6.8626037,18,75.248878
7.3905997,18,75.255253
7.3541203,18,75.26158
7.3704324,18,75.267849
7.296971,18,75.274486
7.287265,18,75.666425
7.378403,18,75.672526
7.4335303,18,75.678447
7.1009026,18,75.68495
7.091066,18,75.691389
7.329541,18,75.697721
7.3526196,18,75.704032
7.390883,18,75.710289
7.3043275,18,75.716508
7.359467,18,75.722629
7.359489,18,75.731029
7.366139,18,75.737338
7.394897,18,75.743382
7.343678,18,75.749305
7.294208,18,76.138513
7.3247213,18,76.145351
7.4272227,18,76.153355
7.2547774,18,76.161419
7.074744,18,76.167558
7.3558536,18,76.173706
7.2365146,18,76.180573
7.021704,18,76.187058
7.302533,18,76.193809
7.2353444,18,76.200138
7.338423,18,76.206465
7.3368444,18,76.212908
7.3560395,18,76.219234
7.3395214,18,76.226164
7.4461775,18,76.625758
7.2947507,18,76.632088
7.3098335,18,76.638348
7.3802743,18,76.644588
7.4208703,18,76.650805
7.380805,18,76.657264
7.351095,18,76.663361
7.426273,18,76.669347
7.4003057,18,76.675311
7.3822446,18,76.683292
7.147557,18,76.689931
7.3010597,18,76.696166
7.2421985,18,76.702392
7.359644,18,76.708593
7.4138756,18,77.115408
7.3433585,18,77.121833
7.252609,18,77.127998
7.3480263,18,77.134155
7.354361,18,77.140278
7.3393493,18,77.146416
7.362923,18,77.152541
7.386744,18,77.158625
7.269382,18,77.164712
7.3283253,18,77.170794
7.2927094,18,77.17689
7.148582,18,77.182946
7.3613095,18,77.18903
7.4036846,18,77.195079
7.2971106,18,77.592868
7.3165283,18,77.625451
7.3482,18,77.674855
7.0091605,18,77.702436
7.3706446,18,77.720887
7.2927628,18,77.731964
7.323736,18,77.748702
7.391463,18,77.814511
7.3657,18,77.822527
7.3920054,18,77.829069
7.4332647,18,77.83591
7.124167,18,77.842287
7.3283606,18,77.849349
7.2631025,18,77.855822
7.396114,18,77.862358
7.2294483,18,78.298992
7.0354695,18,78.30607
7.3129587,18,78.31261
7.4433994,18,78.319233
7.2887473,18,78.325873
7.269044,18,78.33247
7.379761,18,78.339409
7.406262,18,78.345969
7.4129677,18,78.352964
7.3640137,18,78.359706
7.3562083,18,78.36966
7.4226613,18,78.376084
7.369727,18,78.382439
7.3505197,18,78.389357
7.418981,18,78.83088
7.3197074,18,78.837612
7.36426,18,78.844114
7.2591677,18,78.851227
7.350571,18,78.858195
7.3902574,18,78.865202
7.406369,18,78.872204
7.3813095,18,78.878809
7.3133693,18,78.886052
7.3329163,18,78.89233
7.2977977,18,78.90159
7.2944193,18,78.907757
7.381165,18,78.914304
7.4112854,18,78.92279
7.370943,18,79.453964
7.3621597,18,79.469394
7.404613,18,79.48211
7.3832664,18,79.490024
7.379295,18,79.498988
7.281814,18,79.505672
7.363556,18,79.512277
7.376017,18,79.519331
7.3118873,18,79.526088
7.283687,18,79.533578
7.3722477,18,79.540307
7.4085608,18,79.547281
7.390772,18,79.554045
7.3524733,18,79.56061
7.321044,18,79.992548
7.3111243,18,79.999504
7.344321,18,80.006209
7.3174934,18,80.012604
7.316954,18,80.019036
7.42125,18,80.030173
7.3516355,18,80.036705
7.326383,18,80.04281
7.3289537,18,80.049009
7.357449,18,80.055896
7.2779365,18,80.062286
7.3776045,18,80.06912
7.357679,18,80.075231
7.356811,18,80.081366
7.3107505,18,80.087693
7.290808,18,80.528634
7.3777475,18,80.535321
7.4277377,18,80.541666
7.3148813,18,80.547844
7.308095,18,80.556272
7.3217897,18,80.562929
7.3805695,18,80.569476
7.3398333,18,80.57574
7.3490605,18,80.581934
6.990078,18,80.589269
7.371822,18,80.595837
7.424164,18,80.602358
7.351477,18,80.608404
7.3203115,18,80.614544
7.3930736,18,81.167445
7.4199576,18,81.174349
7.338633,18,81.180863
7.4156165,18,81.187477
7.3797665,18,81.193981
7.4520555,18,81.202009
7.3202043,18,81.208248
7.3391333,18,81.214439
7.39969,18,81.220647
7.2762265,18,81.226858
7.3844333,18,81.233894
7.0304556,18,81.240184
7.376454,18,81.248453
7.4286294,18,81.254785
7.3273253,18,81.71577
7.3585296,18,81.722479
7.404512,18,81.730917
7.0883813,18,81.737541
7.376594,18,81.743996
7.388536,18,81.752467
