#{"t_start": 1763831425.305771, "env_id": "None"}
r,l,t
14.878357,49,20.619474
16.615643,49,20.638212
17.313053,49,20.656624
16.588766,49,21.527973
17.893345,49,21.546298
17.953207,49,21.567066
18.99656,49,21.585093
17.40209,49,21.603063
18.178528,49,22.347567
17.480402,49,22.365775
17.570747,49,22.383477
18.387672,49,22.404545
16.99346,49,22.42274
15.788652,49,23.203597
17.956991,49,23.222187
16.832943,49,23.243327
17.187304,49,23.261905
16.860447,49,23.280253
16.94708,49,23.298281
16.863617,49,24.224019
18.035872,49,24.243145
17.89362,49,24.264993
16.850624,49,24.283968
16.860426,49,24.305848
17.656406,49,25.136727
16.580076,49,25.157562
15.871548,49,25.175934
17.9018,49,25.193788
16.365833,49,25.21167
16.02073,49,26.147468
16.200592,49,26.166738
16.467314,49,26.186333
16.903605,49,26.205106
18.152824,49,26.225813
18.18183,49,27.010389
18.608658,49,27.030519
16.923151,49,27.059631
16.749294,49,27.08558
16.4291,49,27.109783
16.60317,49,27.986393
17.462965,49,28.007846
17.646214,49,28.075538
17.60884,49,28.093951
16.075293,49,28.114698
18.344013,49,28.132743
17.475658,49,28.918497
17.92191,49,28.936627
17.610647,49,28.957673
17.750149,49,28.975873
17.926044,49,28.994049
18.153215,49,29.760016
17.13082,49,29.777694
19.16694,49,29.799176
17.316977,49,29.817679
19.169382,49,29.835831
17.289478,49,30.586427
18.20067,49,30.604355
17.9642,49,30.625628
18.62206,49,30.643978
17.325607,49,30.661759
18.156483,49,31.538837
19.162275,49,31.557662
17.82378,49,31.578445
18.080593,49,31.596492
16.999947,49,31.614454
18.328876,49,31.632296
18.747816,49,32.450627
20.18305,49,32.468398
16.699213,49,32.486286
18.229315,49,32.506504
18.339664,49,32.524937
19.528065,49,33.429673
18.071396,49,33.453973
17.880598,49,33.539681
18.182335,49,33.599865
18.644114,49,33.617938
19.308008,49,34.372499
17.75688,49,34.391298
18.600306,49,34.412446
18.829582,49,34.430364
18.044117,49,34.448055
18.169586,49,35.208323
17.426912,49,35.279371
19.471676,49,35.297314
17.82706,49,35.315483
19.218159,49,35.333692
18.417866,49,36.201001
18.063646,49,36.219633
20.375206,49,36.238056
19.751612,49,36.259183
17.94905,49,36.277568
18.19822,49,36.29574
18.321453,49,37.07189
18.859594,49,37.092426
19.06504,49,37.111038
18.061491,49,37.128852
18.671728,49,37.146953
17.918848,49,37.913666
19.526308,49,37.933865
19.36269,49,37.954107
17.569368,49,38.048517
17.747051,49,38.081239
18.899908,49,38.898475
19.12349,49,38.916517
18.538733,49,38.934837
19.042929,49,38.953037
18.363308,49,38.971114
18.476421,49,39.738768
18.045279,49,39.757025
19.175392,49,39.775695
19.120865,49,39.793428
18.743408,49,39.811355
18.645445,49,39.831141
19.79347,49,40.616163
19.101828,49,40.634199
19.264591,49,40.652113
19.247818,49,40.672739
18.759277,49,40.691562
18.337353,49,41.550049
19.464476,49,41.567777
19.130941,49,41.585275
19.526546,49,41.603403
19.616173,49,41.671624
18.512611,49,42.413884
19.790598,49,42.431791
19.794111,49,42.449968
20.37125,49,42.467648
18.910059,49,42.487975
19.137249,49,43.232367
19.509308,49,43.250689
19.386555,49,43.26861
19.30339,49,43.286507
19.7418,49,43.304335
18.588377,49,43.324784
18.179253,49,44.106054
17.526539,49,44.124409
19.23037,49,44.142192
19.749651,49,44.162346
18.601246,49,44.179802
19.85483,49,44.945125
19.617456,49,44.963622
20.903086,49,44.981756
19.321033,49,45.002474
19.374136,49,45.020435
19.39225,49,45.774869
20.273367,49,45.793299
17.972805,49,45.811339
18.466658,49,45.831865
18.867447,49,45.849927
18.740536,49,46.605298
19.845007,49,46.623931
20.01272,49,46.642193
19.153791,49,46.662723
19.008585,49,46.680675
20.609869,49,47.456667
19.786057,49,47.475312
18.341278,49,47.493568
19.703625,49,47.514263
20.045628,49,47.531946
19.659105,49,47.550132
20.190847,49,48.423536
18.588884,49,48.442164
20.484116,49,48.463154
18.991121,49,48.5285
19.6848,49,48.549176
20.61609,49,49.323354
19.747349,49,49.342115
19.73952,49,49.360263
19.257868,49,49.377858
20.747175,49,49.398442
19.537617,49,50.16466
20.10988,49,50.183096
20.16744,49,50.202063
20.142942,49,50.221016
19.887539,49,50.24132
20.415533,49,51.136641
19.080975,49,51.155866
21.76941,49,51.173901
19.289158,49,51.191491
19.52078,49,51.209025
19.950083,49,51.227332
18.941086,49,52.014366
19.458765,49,52.032895
19.111809,49,52.05164
19.470068,49,52.072292
20.174248,49,52.090708
20.176556,49,52.866503
20.364004,49,52.884638
19.401627,49,52.902394
19.64737,49,52.922979
19.645212,49,52.940692
19.293497,49,53.693716
19.59691,49,53.711932
20.59501,49,53.729979
19.461138,49,53.748131
19.923433,49,53.768714
20.05578,49,54.509517
20.848648,49,54.527581
19.989798,49,54.546338
20.216473,49,54.564554
18.423243,49,54.58247
21.090109,49,55.341022
19.317112,49,55.359858
20.191744,49,55.378102
20.115452,49,55.448562
19.377613,49,55.466909
20.603458,49,55.48505
20.977463,49,56.261639
20.46005,49,56.279633
20.711477,49,56.300323
20.763573,49,56.318782
20.924192,49,56.336778
21.06733,49,57.100861
20.41336,49,57.118875
20.661732,49,57.139588
20.697931,49,57.158142
18.998995,49,57.176585
19.774824,49,57.914627
18.854668,49,57.933351
20.220654,49,57.951756
20.999414,49,57.972349
21.015627,49,57.990631
20.159542,49,58.831739
20.92468,49,58.849954
21.504168,49,58.86819
21.496052,49,58.886099
20.737623,49,58.903993
20.98728,49,58.921761
20.532177,49,59.726877
19.531044,49,59.744819
21.76827,49,59.762665
19.202976,49,59.783372
21.358711,49,59.802429
19.869059,49,60.58017
21.11502,49,60.597839
21.031925,49,60.615312
20.4715,49,60.635527
21.03637,49,60.653038
20.803493,49,61.393532
20.910711,49,61.411574
20.545187,49,61.429889
20.936651,49,61.448398
20.800041,49,61.46861
20.805883,49,62.22385
20.902147,49,62.242123
21.164234,49,62.329619
20.596178,49,62.401041
21.747332,49,62.436671
20.517332,49,63.207833
20.345694,49,63.226453
20.49803,49,63.245046
20.054241,49,63.265799
21.4084,49,63.284204
20.513332,49,63.302202
20.854494,49,64.063262
21.314169,49,64.0815
20.912989,49,64.102541
21.35258,49,64.120914
21.37911,49,64.139042
21.077118,49,64.896744
20.868391,49,64.914665
20.744148,49,64.93413
21.246996,49,64.953712
21.074162,49,64.972016
21.538633,49,65.709714
21.650229,49,65.728198
20.32197,49,65.746606
20.861988,49,65.764981
20.144556,49,65.785963
21.112238,49,66.635498
21.66086,49,66.654026
20.937971,49,66.672099
20.35384,49,66.690012
20.57321,49,66.708
21.824986,49,66.729109
20.970306,49,67.524998
21.564371,49,67.543034
19.428474,49,67.56475
21.474834,49,67.583086
21.14303,49,67.601197
21.862516,49,68.380882
21.938635,49,68.402293
21.329365,49,68.420678
20.501366,49,68.43888
21.822895,49,68.456949
20.610786,49,69.207373
20.64306,49,69.27773
21.199133,49,69.296015
21.417784,49,69.314332
21.115026,49,69.334787
21.280088,49,70.073844
21.641712,49,70.092435
20.775368,49,70.110756
21.64988,49,70.128884
21.765364,49,70.147163
21.307032,49,71.021003
22.017267,49,71.03989
20.490921,49,71.05825
21.521866,49,71.076305
21.265453,49,71.09486
22.212784,49,71.114074
19.713312,49,71.901111
22.040487,49,71.919347
21.700254,49,71.937232
20.96861,49,71.958096
22.13078,49,71.976512
21.598864,49,72.732696
22.288,49,72.750365
20.870384,49,72.768833
21.670235,49,72.786679
21.558636,49,72.807782
21.881186,49,73.543937
21.923515,49,73.562807
21.771128,49,73.58079
21.333351,49,73.598646
21.841404,49,73.616865
21.490524,49,74.383994
22.110691,49,74.40246
21.81274,49,74.42064
21.468262,49,74.438219
20.705072,49,74.456669
21.847538,49,74.474406
21.88387,49,75.352604
20.91276,49,75.37044
21.196444,49,75.387964
21.577847,49,75.405341
21.480673,49,75.475055
21.516888,49,76.24085
22.693558,49,76.259085
21.76481,49,76.280082
21.788992,49,76.298579
21.877113,49,76.31685
21.463074,49,77.070807
22.252666,49,77.088812
21.077202,49,77.109846
21.633324,49,77.127954
22.436565,49,77.145944
21.851727,49,77.917852
21.9515,49,77.936246
21.556314,49,77.957483
21.876389,49,77.97563
21.291817,49,77.9938
22.012503,49,78.779985
21.557728,49,78.839431
21.713718,49,78.913669
21.681702,49,78.93218
21.197617,49,78.950604
21.999645,49,78.969039
20.89492,49,79.763521
22.164135,49,79.781954
21.318352,49,79.799923
21.121744,49,79.818452
21.065157,49,79.838869
22.315662,49,80.588585
21.626148,49,80.607311
22.590118,49,80.62563
21.852839,49,80.643772
21.99442,49,80.66162
21.505747,49,81.409281
21.552872,49,81.430262
21.76481,49,81.449224
21.687922,49,81.468139
21.261467,49,81.486874
21.4335,49,82.265045
22.40276,49,82.283517
22.556833,49,82.302395
22.103853,49,82.320372
21.565626,49,82.389167
21.505178,49,82.40738
21.897924,49,83.280638
21.87336,49,83.298739
22.51387,49,83.319545
21.892212,49,83.338053
21.852316,49,83.356451
22.1658,49,84.130328
20.959957,49,84.151423
21.608765,49,84.169416
21.8267,49,84.187923
22.386707,49,84.205467
22.177624,49,84.960877
22.288963,49,84.978451
22.249601,49,84.998721
22.643396,49,85.017048
22.004404,49,85.035365
21.654678,49,85.791507
21.451496,49,85.810186
22.249285,49,85.828219
22.002823,49,85.849218
21.720005,49,85.86758
22.388283,49,85.885489
22.604122,49,86.660847
22.215345,49,86.681905
22.053053,49,86.700239
21.696058,49,86.718304
22.242706,49,86.735743
22.75052,49,87.602563
21.512386,49,87.623086
21.958105,49,87.640927
22.85262,49,87.658936
21.78379,49,87.676939
21.650574,49,88.424363
22.035803,49,88.442526
21.434406,49,88.463546
22.574545,49,88.481735
21.648466,49,88.499871
21.284098,49,89.246026
21.903582,49,89.264382
21.945976,49,89.282308
21.840239,49,89.351877
21.673674,49,89.370435
21.964165,49,90.399616
22.23064,49,90.418313
22.5791,49,90.437574
21.936062,49,90.458839
22.660696,49,90.47704
22.247375,49,90.495443
22.099146,49,91.283784
21.486244,49,91.304514
22.199896,49,91.32277
22.040728,49,91.341223
21.997166,49,91.359238
22.612204,49,92.124717
21.17672,49,92.145544
22.030323,49,92.163234
21.480246,49,92.181405
21.070742,49,92.199598
22.753544,49,92.939683
22.718582,49,92.958006
21.578918,49,92.979101
22.281523,49,92.997477
22.751945,49,93.015558
22.414852,49,93.772456
21.698872,49,93.791282
21.888638,49,93.812239
21.525463,49,93.83062
22.63749,49,93.848992
22.240904,49,93.867617
22.72994,49,94.711608
21.750164,49,94.730468
21.963037,49,94.75184
22.21623,49,94.769891
21.420164,49,94.788464
22.295456,49,95.704086
22.342604,49,95.723751
22.678585,49,95.743
22.074306,49,95.76415
21.903978,49,95.782534
22.36822,49,96.763016
22.420021,49,96.786164
22.587173,49,96.858872
21.794046,49,96.878919
22.30832,49,96.900918
22.378025,49,97.866549
21.644762,49,97.888546
22.184753,49,97.9075
22.36642,49,97.925933
21.300827,49,97.944395
22.14357,49,98.839139
22.872952,49,98.861755
22.505127,49,98.881322
23.01395,49,98.903402
22.946688,49,98.924954
22.300121,49,98.946577
22.21754,49,99.972962
22.315321,49,99.993814
21.756794,49,100.015488
22.837667,49,100.034194
22.036106,49,100.056533
22.804905,49,101.045298
22.885487,49,101.069033
21.887184,49,101.088823
22.28989,49,101.107645
21.622393,49,101.129704
21.452364,49,101.957761
22.059458,49,101.976848
23.013552,49,102.092917
22.579617,49,102.131885
22.206223,49,102.151426
22.846207,49,103.017111
23.169037,49,103.038079
22.054892,49,103.060441
22.685656,49,103.079834
21.48582,49,103.102122
21.635712,49,103.1212
21.334238,49,104.161604
21.738853,49,104.181219
23.138218,49,104.203138
22.339447,49,104.222522
22.30126,49,104.245952
22.714966,49,105.101343
22.488823,49,105.17181
21.678463,49,105.19032
22.37205,49,105.208596
22.15888,49,105.226425
22.713575,49,105.999092
22.372787,49,106.016692
22.271397,49,106.034192
22.86109,49,106.051646
22.745464,49,106.069031
22.498104,49,106.942918
22.49933,49,106.960893
23.172306,49,106.978867
22.577526,49,106.996516
22.831747,49,107.014795
23.409393,49,107.806518
23.119959,49,107.824721
22.648146,49,107.842801
23.17906,49,107.860579
23.072649,49,107.881243
22.374298,49,107.898973
21.361506,49,108.695298
22.920734,49,108.713574
22.906923,49,108.734721
22.141373,49,108.752963
22.982805,49,108.770853
22.345854,49,109.540552
22.238039,49,109.558883
23.077667,49,109.579849
22.890587,49,109.597828
23.112898,49,109.615828
22.965866,49,110.38447
23.040663,49,110.403732
22.656698,49,110.422173
22.666641,49,110.440552
21.850582,49,110.458985
22.569,49,111.343674
22.963737,49,111.366808
22.35355,49,111.385388
22.6489,49,111.403755
22.864052,49,111.421943
23.101467,49,111.440155
23.285791,49,112.302844
22.241915,49,112.321286
22.912056,49,112.339255
22.906027,49,112.3576
22.275347,49,112.37588
22.686762,49,113.157534
22.883202,49,113.17642
22.761185,49,113.194819
22.68519,49,113.212902
22.604269,49,113.231143
22.594765,49,113.989723
22.627779,49,114.008056
22.28783,49,114.026531
22.864683,49,114.044661
22.994043,49,114.062732
23.1966,49,114.880814
22.25337,49,114.899229
22.711857,49,114.917836
22.211187,49,114.93615
21.99742,49,114.957097
22.73419,49,115.755688
23.232792,49,115.77431
21.91712,49,115.794894
22.446821,49,115.812664
22.32289,49,115.830628
23.216932,49,115.84854
23.29906,49,116.626116
22.684065,49,116.645435
23.398342,49,116.66381
22.734787,49,116.681979
22.349607,49,116.699867
22.8018,49,117.460489
23.344427,49,117.481655
22.46525,49,117.50028
22.960989,49,117.51831
22.752445,49,117.536006
23.225168,49,118.377256
22.625662,49,118.395137
23.026173,49,118.415868
22.341768,49,118.434206
23.508732,49,118.500015
23.140882,49,119.275619
23.473955,49,119.294425
22.853584,49,119.312507
23.277933,49,119.330896
23.91375,49,119.348784
22.645864,49,119.369542
23.604862,49,120.166628
22.703947,49,120.185109
22.958017,49,120.206094
23.493025,49,120.224487
23.33543,49,120.242183
23.5331,49,121.011694
22.821154,49,121.029393
22.99292,49,121.049792
22.929235,49,121.068039
23.820595,49,121.085729
22.907675,49,121.84006
23.22722,49,121.858836
23.164417,49,121.880013
22.654919,49,121.898284
22.690996,49,121.916521
23.13756,49,122.762153
22.859888,49,122.78319
23.565376,49,122.801446
22.964989,49,122.819659
23.125156,49,122.837909
23.6006,49,123.645306
22.627687,49,123.663845
22.903,49,123.681977
23.486443,49,123.700637
22.956251,49,123.721553
22.934977,49,123.74019
23.256622,49,124.549948
22.626015,49,124.568587
23.060854,49,124.586723
23.232744,49,124.6044
23.440907,49,124.621993
23.154737,49,125.378342
22.271156,49,125.399137
23.144804,49,125.4177
23.361809,49,125.484025
23.10337,49,125.505221
22.906536,49,126.35028
22.985525,49,126.368491
22.97087,49,126.38657
23.459528,49,126.404679
22.169533,49,126.423524
23.042385,49,127.196839
23.055744,49,127.214908
22.762089,49,127.232783
23.064634,49,127.251306
22.946972,49,127.269485
22.848753,49,127.290379
22.71389,49,128.083027
23.229183,49,128.101106
23.04405,49,128.120458
23.191944,49,128.139259
22.957792,49,128.15807
23.390854,49,128.966905
23.352243,49,128.985663
22.942142,49,129.003505
23.212494,49,129.022172
23.208467,49,129.040518
23.638733,49,129.80531
23.274773,49,129.823723
22.209646,49,129.842538
23.129633,49,129.86027
23.36831,49,129.878225
23.491924,49,130.754943
23.482464,49,130.772975
23.520308,49,130.790696
23.67877,49,130.808732
23.286684,49,130.827309
23.268366,49,130.845997
23.031635,49,131.644851
23.664116,49,131.663067
22.578123,49,131.681892
23.65637,49,131.702508
23.18451,49,131.720754
23.047071,49,132.510047
23.906708,49,132.528668
22.88906,49,132.59803
23.285397,49,132.616146
22.519886,49,132.634367
22.946934,49,133.419374
23.340855,49,133.438526
22.950691,49,133.456904
23.331131,49,133.476775
23.17737,49,133.496483
22.934002,49,134.373345
23.392437,49,134.39136
23.354021,49,134.409222
23.642084,49,134.430303
23.517078,49,134.448536
23.763323,49,135.229156
23.888237,49,135.247601
23.206083,49,135.268692
23.422176,49,135.28693
23.93325,49,135.305061
23.20625,49,135.323191
23.51309,49,136.137069
23.465313,49,136.15528
23.292038,49,136.173744
23.923672,49,136.194282
23.467836,49,136.212446
23.219744,49,137.0088
23.752932,49,137.027436
23.42532,49,137.048435
23.138178,49,137.066488
23.75319,49,137.084231
23.33739,49,137.837077
23.683868,49,137.855284
23.48112,49,137.875318
23.318684,49,137.895223
23.427713,49,137.913256
23.298332,49,138.769027
22.997433,49,138.78777
22.971468,49,138.806182
23.903276,49,138.824379
22.889387,49,138.845468
23.666706,49,138.863811
23.851027,49,139.657861
23.657654,49,139.728253
23.855444,49,139.747268
23.486929,49,139.765265
23.795464,49,139.785847
23.734999,49,140.5603
23.754503,49,140.578801
23.320585,49,140.596794
23.656704,49,140.615653
23.4422,49,140.636123
23.73269,49,141.397154
23.383478,49,141.416066
23.68205,49,141.434692
23.551802,49,141.452978
23.729027,49,141.473754
23.955883,49,142.326068
23.67937,49,142.344619
23.441053,49,142.362166
24.158257,49,142.380389
23.354477,49,142.398185
23.97642,49,143.182638
23.77197,49,143.201139
24.056868,49,143.219572
23.421888,49,143.240078
23.862326,49,143.258474
23.528473,49,143.276988
24.212984,49,144.060346
23.659824,49,144.081062
24.006302,49,144.099597
24.124882,49,144.117698
23.69771,49,144.135713
23.930187,49,144.892626
23.81097,49,144.910902
24.119398,49,144.932196
24.1247,49,144.950661
24.068024,49,144.969006
24.112846,49,145.72329
23.572803,49,145.741706
23.839012,49,145.762471
23.798939,49,145.781339
23.345453,49,145.799538
23.822676,49,146.668222
23.672596,49,146.738405
24.104012,49,146.757184
23.487179,49,146.775415
23.67222,49,146.79352
23.834595,49,146.811811
23.551254,49,147.609564
24.019686,49,147.627996
23.482727,49,147.646285
23.697058,49,147.667292
23.89765,49,147.685492
24.126022,49,148.479691
23.564465,49,148.500451
23.985355,49,148.518852
23.94483,49,148.537145
24.385397,49,148.555043
24.218964,49,149.318766
23.872599,49,149.339832
24.020332,49,149.357604
24.188826,49,149.375401
23.946789,49,149.394061
24.046982,49,150.253415
23.583378,49,150.271853
24.567501,49,150.29306
24.046225,49,150.311028
24.538065,49,150.329481
23.89862,49,151.127825
24.507662,49,151.147069
23.727291,49,151.165604
24.01159,49,151.184364
23.85678,49,151.202743
24.121628,49,151.222409
24.060995,49,152.017743
23.923304,49,152.035632
24.02344,49,152.054452
23.810322,49,152.075282
23.893738,49,152.093766
24.1939,49,152.867868
24.226332,49,152.886729
24.11567,49,152.908209
23.797262,49,152.926845
24.332338,49,152.994601
24.333944,49,153.768851
23.717936,49,153.787829
23.555754,49,153.806746
23.286854,49,153.825438
24.244255,49,153.846158
24.130224,49,154.7155
23.003181,49,154.734214
23.171112,49,154.752466
24.069637,49,154.770767
24.30949,49,154.791157
24.176517,49,154.809887
23.784815,49,155.624966
24.291103,49,155.646219
24.335049,49,155.66479
24.472477,49,155.683251
24.503841,49,155.701441
23.813246,49,156.479454
23.905876,49,156.497969
24.123722,49,156.516403
24.714144,49,156.534986
24.466043,49,156.553486
23.98768,49,157.305582
24.33318,49,157.324054
24.602161,49,157.342724
24.237318,49,157.360506
23.36931,49,157.378809
23.567389,49,158.126757
24.421232,49,158.189514
23.316624,49,158.24003
23.17716,49,158.277618
24.041609,49,158.295648
23.907223,49,159.07856
24.02685,49,159.098998
24.319958,49,159.116605
24.298594,49,159.134641
24.679132,49,159.152689
23.889051,49,159.17131
24.064342,49,159.957495
23.62279,49,159.97591
24.148708,49,159.994028
24.088854,49,160.063493
24.829075,49,160.082163
24.498573,49,160.841041
24.578306,49,160.859134
24.826267,49,160.877184
23.859806,49,160.89853
24.383196,49,160.917002
24.378235,49,161.661602
24.6666,49,161.680099
24.645702,49,161.698414
24.375364,49,161.716615
23.862059,49,161.736834
24.446476,49,162.590085
23.416674,49,162.608846
24.428629,49,162.627275
23.113314,49,162.645596
24.3181,49,162.663658
24.430012,49,162.684537
24.076496,49,163.482476
24.698158,49,163.500819
24.26674,49,163.519306
24.524164,49,163.540334
24.520718,49,163.558962
24.452154,49,164.353064
24.43115,49,164.374419
24.358814,49,164.393024
24.84418,49,164.411245
24.268166,49,164.429611
24.167465,49,165.184038
23.372887,49,165.20332
24.562304,49,165.222819
23.866186,49,165.241676
24.303934,49,165.260159
24.059668,49,166.016934
24.059929,49,166.035682
24.634136,49,166.056816
24.425068,49,166.075681
24.006077,49,166.093822
24.511837,49,166.954779
24.045582,49,166.973492
24.014433,49,166.994434
24.414177,49,167.061122
24.112724,49,167.079711
24.621284,49,167.10056
24.287718,49,167.893346
24.008087,49,167.911712
23.674942,49,167.929359
24.363993,49,167.949549
24.283741,49,167.967633
24.324902,49,168.753638
24.549755,49,168.77572
24.61977,49,168.795198
24.30909,49,168.813025
23.847433,49,168.831003
24.728697,49,169.572754
24.407972,49,169.591228
23.96904,49,169.609503
24.140854,49,169.630305
24.229897,49,169.648505
24.943283,49,170.449241
24.690094,49,170.467723
24.602715,49,170.486042
24.053457,49,170.504306
24.640532,49,170.522271
23.827759,49,170.540287
24.34992,49,171.48642
24.338278,49,171.505059
24.789253,49,171.523578
24.370655,49,171.542397
24.84532,49,171.560793
24.559967,49,172.357769
24.228127,49,172.375639
24.887922,49,172.393216
24.260174,49,172.413757
24.863209,49,172.431788
24.25468,49,173.183891
24.188791,49,173.20227
24.57334,49,173.221042
24.475842,49,173.239285
24.645124,49,173.260616
23.585426,49,174.023808
23.84917,49,174.042265
24.060059,49,174.111992
24.335691,49,174.129907
24.441261,49,174.147928
24.074656,49,174.16629
24.357336,49,174.953279
24.60541,49,174.971607
24.006477,49,174.989425
24.503473,49,175.006868
24.848595,49,175.02747
24.489643,49,175.81754
24.396334,49,175.835574
23.86295,49,175.853771
24.49318,49,175.874795
24.39664,49,175.893066
24.812849,49,176.66866
24.505219,49,176.686782
24.018694,49,176.704668
24.82629,49,176.726264
23.965195,49,176.744652
25.046349,49,177.496775
24.91999,49,177.515672
23.538836,49,177.53431
24.457565,49,177.555175
24.699377,49,177.573688
23.978271,49,178.460529
23.96752,49,178.478891
24.44856,49,178.497083
24.960096,49,178.517602
24.959816,49,178.536291
24.81002,49,178.554806
24.279572,49,179.350073
24.851496,49,179.368679
24.13804,49,179.386774
24.585024,49,179.405462
25.047056,49,179.423568
24.880125,49,180.231304
24.60903,49,180.250132
24.652443,49,180.268942
25.061602,49,180.288634
24.48893,49,180.307908
24.452988,49,181.090938
24.997814,49,181.164084
24.739277,49,181.183317
24.804245,49,181.202308
25.001846,49,181.220918
24.63713,49,182.008435
24.915808,49,182.026722
24.45423,49,182.044886
24.855114,49,182.062756
24.097797,49,182.083577
24.50542,49,182.117635
24.634182,49,183.011981
24.627314,49,183.032429
24.574339,49,183.050131
24.70516,49,183.068322
24.715496,49,183.086109
24.265247,49,183.890283
23.980907,49,183.908181
24.612577,49,183.926446
24.905369,49,183.944836
24.959795,49,183.96517
24.622238,49,184.739165
24.483583,49,184.757754
24.304626,49,184.776279
24.127567,49,184.795161
24.64908,49,184.816251
24.956573,49,185.574986
24.576723,49,185.593574
24.377666,49,185.611905
24.208784,49,185.629869
24.108541,49,185.649608
25.06583,49,186.536907
24.148632,49,186.554945
24.882458,49,186.572745
24.599998,49,186.59354
25.044111,49,186.613451
24.30693,49,186.631786
24.822414,49,187.44484
24.529549,49,187.463401
24.687338,49,187.481111
24.72754,49,187.499345
24.484308,49,187.517672
24.341827,49,188.358895
24.152157,49,188.379749
24.687515,49,188.398223
23.709682,49,188.416152
24.469915,49,188.434417
24.692137,49,189.179136
24.905127,49,189.197121
24.7367,49,189.217625
23.990877,49,189.236159
23.837536,49,189.254674
24.170774,49,190.015818
25.162687,49,190.034448
25.059978,49,190.05518
24.908308,49,190.075108
24.87908,49,190.093402
24.71317,49,190.111457
25.224466,49,190.986252
24.845076,49,191.007553
24.63547,49,191.026052
25.180084,49,191.044303
24.78631,49,191.062648
25.332775,49,191.837899
24.287062,49,191.855724
24.68375,49,191.87418
24.571142,49,191.892518
24.576973,49,191.911123
24.413544,49,192.740102
24.960533,49,192.758395
24.89589,49,192.776561
24.558918,49,192.797365
24.56731,49,192.815505
24.282196,49,193.566628
24.533018,49,193.584347
24.904804,49,193.601943
24.38824,49,193.62288
23.219616,49,193.641306
25.264177,49,194.512973
24.48944,49,194.531515
24.698912,49,194.549432
24.530857,49,194.57031
24.076782,49,194.636746
25.066393,49,194.656301
25.014086,49,195.449592
24.819979,49,195.467577
24.706419,49,195.485804
24.959658,49,195.506389
24.825394,49,195.524276
24.694883,49,196.282764
24.297697,49,196.300958
24.676014,49,196.319137
24.601091,49,196.337423
25.0259,49,196.358621
24.145103,49,197.098392
24.654926,49,197.117041
24.480778,49,197.134976
24.451561,49,197.153299
24.979918,49,197.171608
24.492165,49,197.936992
24.91656,49,197.956276
