treasury_10y,fed_funds_rate,yield_curve_2_10,real_yield_10y,vix,vix_regime,credit_spread,unemployment_rate,month_sin,month_cos,quarter_sin,quarter_cos,date,ticker
-1.2722984274423905,-0.7149969286894641,-0.1418561765989565,-1.2722984274423905,2.860700424879615,-0.30953241157167943,0.018390741472449873,0.0,1.1230745306363978,-0.6673449246479406,-0.08555196456080294,-1.3235547847189433,2020-04-03,NVDA
-1.1465914607348233,-0.6313811227711518,-0.15217651306134217,-1.1465914607348233,2.2294545718359373,-0.30953241157167943,0.018390741472449873,0.0,1.1230745306363978,-0.6673449246479406,-0.08555196456080294,-1.3235547847189433,2020-04-10,NVDA
-1.2129859935792717,-0.6902422475261004,-0.11915154710651658,-1.2129859935792717,1.7963195190045167,-0.30953241157167943,0.018390741472449873,0.0,1.1230745306363978,-0.6673449246479406,-0.08555196456080294,-1.3235547847189433,2020-04-17,NVDA
-1.2643310792798053,-0.6918925587839392,-0.17591316697295326,-1.2643310792798053,1.5231487056433386,-0.30953241157167943,0.018390741472449873,0.0,1.1230745306363978,-0.6673449246479406,-0.08555196456080294,-1.3235547847189433,2020-04-24,NVDA
-1.2236090892856237,-0.6957432864184276,-0.1212155728771905,-1.2236090892856237,1.6781913079253004,-0.30953241157167943,0.018390741472449873,0.0,0.5990468238054848,-1.182518225318957,-0.08555196456080294,-1.3235547847189433,2020-05-01,NVDA
-1.1881986999102605,-0.6946430802793999,-0.08199846809656063,-1.1881986999102605,0.5449023180371522,-0.30953241157167943,0.018390741472449873,0.0,0.5990468238054848,-1.182518225318957,-0.08555196456080294,-1.3235547847189433,2020-05-08,NVDA
-1.2253796404137773,-0.6902422475261004,-0.13359996586714137,-1.2253796404137773,1.0260272059871494,-0.30953241157167943,0.018390741472449873,0.0,0.5990468238054848,-1.182518225318957,-0.08555196456080294,-1.3235547847189433,2020-05-15,NVDA
-1.2103301932698625,-0.686391519891612,-0.12327964478320133,-1.2103301932698625,0.5670513282771352,-0.30953241157167943,0.018390741472449873,0.0,0.5990468238054848,-1.182518225318957,-0.08555196456080294,-1.3235547847189433,2020-05-22,NVDA
-1.2182975414324477,-0.6764896441473912,-0.15114446557450253,-1.2182975414324477,0.487068973843054,-0.30953241157167943,0.018390741472449873,0.0,0.5990468238054848,-1.182518225318957,-0.08555196456080294,-1.3235547847189433,2020-05-29,NVDA
-0.9916708489206821,-0.6671378817191698,0.09551070084295844,-0.9916708489206821,0.11914995568711265,-0.30953241157167943,0.018390741472449873,0.0,-0.116788336012446,-1.3710847407160278,-0.08555196456080294,-1.3235547847189433,2020-06-05,NVDA
-1.1731492527663459,-0.6643873561251149,-0.12121559594485895,-1.1731492527663459,1.5428366625902212,-0.30953241157167943,0.018390741472449873,0.0,-0.116788336012446,-1.3710847407160278,-0.08555196456080294,-1.3235547847189433,2020-06-12,NVDA
-1.174919751128857,-0.6682380837596034,-0.1160554200244433,-1.174919751128857,1.4234781595634147,-0.30953241157167943,0.018390741472449873,0.0,-0.116788336012446,-1.3710847407160278,-0.08555196456080294,-1.3235547847189433,2020-06-19,NVDA
-1.228920689904442,-0.6737391267505247,-0.16868899603875498,-1.228920689904442,1.375488793842758,-0.30953241157167943,0.018390741472449873,0.0,-0.116788336012446,-1.3710847407160278,-0.08555196456080294,-1.3235547847189433,2020-06-26,NVDA
-1.1997070447978682,-0.6737391267505247,-0.13463195184019847,-1.1997070447978682,0.5079874574364869,-0.30953241157167943,0.018390741472449873,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2020-07-03,NVDA
-1.231576437448209,-0.6808904809992848,-0.15836865188714647,-1.231576437448209,0.45999809171583017,-0.30953241157167943,0.018390741472449873,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2020-07-10,NVDA
-1.2360027361201293,-0.6891420413870727,-0.14804834618165205,-1.2360027361201293,0.2618877609014926,-0.30953241157167943,0.018390741472449873,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2020-07-17,NVDA
-1.2705279290798792,-0.6929927690215612,-0.18107334289336893,-1.2705279290798792,0.2815757178483753,-0.30953241157167943,0.018390741472449873,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2020-07-24,NVDA
-1.3174467161084926,-0.701244329409349,-0.22029045536322162,-1.3174467161084926,0.11176679580781172,-0.30953241157167943,0.018390741472449873,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2020-07-31,NVDA
-1.2944299735676348,-0.6984938079138884,-0.19861786566839854,-1.2944299735676348,-0.16509536279405693,-0.30953241157167943,0.018390741472449873,0.0,-1.3566512026612896,-0.6673449246479415,-1.5088255567996192,0.09288103752413615,2020-08-07,NVDA
-1.164296655422505,-0.6984938079138884,-0.04690943792494703,-1.164296655422505,-0.18478331974093967,-0.30953241157167943,0.018390741472449873,0.0,-1.3566512026612896,-0.6673449246479415,-1.5088255567996192,0.09288103752413615,2020-08-14,NVDA
-1.2253796404137773,-0.6984938079138884,-0.11811951499812258,-1.2253796404137773,-0.12448868755478139,-0.30953241157167943,0.018390741472449873,0.0,-1.3566512026612896,-0.6673449246479415,-1.5088255567996192,0.09288103752413615,2020-08-21,NVDA
-1.1465914607348233,-0.6946430802793999,-0.03349306665116188,-1.1465914607348233,-0.07280797659343403,-0.30953241157167943,0.018390741472449873,0.0,-1.3566512026612896,-0.6673449246479415,-1.5088255567996192,0.09288103752413615,2020-08-28,NVDA
-1.1536735069505106,-0.6902422475261004,-0.05000550349323776,-1.1536735069505106,0.8857504540658696,-0.30953241157167943,0.018390741472449873,0.0,-1.5484586556483084,0.03639489142014585,-1.5088255567996192,0.09288103752413615,2020-09-04,NVDA
-1.1997070447978682,-0.6902422475261004,-0.10367105010216088,-1.1997070447978682,0.40831714605552294,-0.30953241157167943,0.018390741472449873,0.0,-1.5484586556483084,0.03639489142014585,-1.5088255567996192,0.09288103752413615,2020-09-11,NVDA
-1.1775755514382662,-0.701244329409349,-0.05722972056277297,-1.1775755514382662,0.28034519120182516,-0.30953241157167943,0.018390741472449873,0.0,-1.5484586556483084,0.03639489142014585,-1.5088255567996192,0.09288103752413615,2020-09-18,NVDA
-1.2085596949073514,-0.6973935976762664,-0.10057501529076142,-1.2085596949073514,0.34802251386936467,-0.30953241157167943,0.018390741472449873,0.0,-1.5484586556483084,0.03639489142014585,-1.5088255567996192,0.09288103752413615,2020-09-25,NVDA
-1.175805053075755,-0.700144119171727,-0.05722975131966425,-1.175805053075755,0.5018348242037362,-0.30953241157167943,0.018390741472449873,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2020-10-02,NVDA
-1.1058694707406418,-0.6957432864184276,0.016044374591853674,-1.1058694707406418,0.1782138265277609,-0.30953241157167943,0.018390741472449873,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2020-10-09,NVDA
-1.1333125119534198,-0.6973935976762664,-0.012852424483281796,-1.1333125119534198,0.4747639420765123,-0.30953241157167943,0.018390741472449873,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2020-10-16,NVDA
-1.0474422332931361,-0.701244329409349,0.09447870718067854,-1.0474422332931361,0.4919908457302948,-0.30953241157167943,0.018390741472449873,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2020-10-23,NVDA
-1.0306222877867102,-0.701244329409349,0.1140872711048277,-1.0306222877867102,1.7803229072983244,-0.30953241157167943,0.018390741472449873,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2020-10-30,NVDA
-1.0660327299277157,-0.701244329409349,0.07280604828285009,-1.0660327299277157,0.16098692287397848,-0.30953241157167943,0.018390741472449873,0.0,-0.8326234958303779,1.255308008159249,-0.08555196456080345,1.5093168597672162,2020-11-06,NVDA
-1.0014086954457786,-0.701244329409349,0.14814425378960167,-1.0014086954457786,-0.05558083824069173,-0.30953241157167943,0.018390741472449873,0.0,-0.8326234958303779,1.255308008159249,-0.08555196456080345,1.5093168597672162,2020-11-13,NVDA
-1.0580653817651307,-0.7149969286894641,0.10789507076524087,-1.0580653817651307,0.018249117659598545,-0.30953241157167943,0.018390741472449873,0.0,-0.8326234958303779,1.255308008159249,-0.08555196456080345,1.5093168597672162,2020-11-20,NVDA
-1.0465569841118807,-0.7067453683016762,0.10583102192689849,-1.0465569841118807,-0.3336735234891105,-0.30953241157167943,0.018390741472449873,0.0,-0.8326234958303779,1.255308008159249,-0.08555196456080345,1.5093168597672162,2020-11-27,NVDA
-0.9341289134200745,-0.7056451580640543,0.2348347432856819,-0.9341289134200745,-0.3398259220229014,-0.30953241157167943,0.018390741472449873,0.0,-0.11678833601244652,1.4438745235563202,-0.08555196456080345,1.5093168597672162,2020-12-04,NVDA
-1.0014086954457786,-0.7111462010549756,0.16672079329457964,-1.0014086954457786,-0.029740482760018058,-0.30953241157167943,0.018390741472449873,0.0,-0.11678833601244652,1.4438745235563202,-0.08555196456080345,1.5093168597672162,2020-12-11,NVDA
-0.9527193572890118,-0.7028946406671878,0.20800200073811162,-0.9527193572890118,-0.24384719058158794,-0.30953241157167943,0.018390741472449873,0.0,-0.11678833601244652,1.4438745235563202,-0.08555196456080345,1.5093168597672162,2020-12-18,NVDA
-0.9704246047423357,-0.7056451580640543,0.19252150373375593,-0.9704246047423357,-0.2487690624688287,-0.30953241157167943,0.018390741472449873,0.0,-0.11678833601244652,1.4438745235563202,-0.08555196456080345,1.5093168597672162,2020-12-25,NVDA
-0.9801624512674322,-0.7111462010549756,0.19148950238225318,-0.9801624512674322,-0.09864833207410771,-0.06479140749895573,0.09034296230278448,0.0,0.5990468238054848,1.2553080081592494,1.3377216276780128,0.09288103752413648,2021-01-01,NVDA
-0.813733441800041,-0.7028946406671878,0.3700307188086119,-0.8137334418000411,-0.2450777172281381,-0.37071766258986033,-0.020888887658272966,0.0,0.5990468238054848,1.2553080081592494,1.3377216276780128,0.09288103752413648,2021-01-08,NVDA
-0.8208155407813706,-0.7056451580640543,0.36693460710498427,-0.8208155407813708,0.09700094544712957,0.17994959657376802,0.1652632640849441,0.0,0.5990468238054848,1.2553080081592494,1.3377216276780128,0.09288103752413648,2021-01-15,NVDA
-0.826127141400189,-0.7083956795595149,0.36590253655047617,-0.8261271414001891,-0.20201022339472213,-0.37071766258986033,-0.042450445968622526,0.0,0.5990468238054848,1.2553080081592494,1.3377216276780128,0.09288103752413648,2021-01-22,NVDA
-0.8243565375063931,-0.7204979675817913,0.39067135328726915,-0.8243565375063931,1.1736871177877297,1.3424693659192057,0.8195282737422818,0.0,0.5990468238054848,1.2553080081592494,1.3377216276780128,0.09288103752413648,2021-01-29,NVDA
-0.7561915590650758,-0.7342505678865549,0.49593831500762775,-0.7561915590650758,-0.32998194354946003,-0.676643917680765,-0.1674459492506131,0.0,1.1230745306363976,0.7401347074882332,1.3377216276780128,0.09288103752413648,2021-02-05,NVDA
-0.7296336615022687,-0.7276493197812542,0.5145149487055852,-0.7296336615022688,-0.4407269947493754,-0.8601996707353078,-0.2606285302372916,0.0,1.1230745306363976,0.7401347074882332,1.3377216276780128,0.09288103752413648,2021-02-12,NVDA
-0.6012708944852924,-0.7342505678865549,0.6765436417861114,-0.6012708944852924,-0.18478331974093967,-0.40131028809895086,-0.10484845928430754,0.0,1.1230745306363976,0.7401347074882332,1.3377216276780128,0.09288103752413648,2021-02-19,NVDA
-0.4994659194998384,-0.7276493197812542,0.7828427432639834,-0.49946591949983843,0.5412109727964615,1.0977283618464821,0.39787997693495575,0.0,1.1230745306363976,0.7401347074882332,1.3377216276780128,0.09288103752413648,2021-02-26,NVDA
-0.41625144114896395,-0.7315000474157427,0.8870777555350933,-0.41625144114896406,0.1363768593408951,0.30232009861013,0.14802753707702074,0.0,1.314881983623416,0.036394891420146194,1.3377216276780128,0.09288103752413648,2021-03-05,NVDA
-0.34454536045133954,-0.73315035969823,0.9737682469534792,-0.3445453604513396,-0.3521309537894431,-0.8601996707353078,-0.1771970219854393,0.0,1.314881983623416,0.036394891420146194,1.3377216276780128,0.09288103752413648,2021-03-12,NVDA
-0.25867508179105597,-0.7441524400445058,1.0945157623862118,-0.258675081791056,-0.32013796507601866,-0.6154586666625841,-0.19259347541581656,0.0,1.314881983623416,0.036394891420146194,1.3377216276780128,0.09288103752413648,2021-03-19,NVDA
-0.3224138670917375,-0.73865140012753,1.0098892736708314,-0.3224138670917376,-0.5773121667310045,-0.9213849217534889,-0.5873861557342347,0.0,1.314881983623416,0.036394891420146194,1.3377216276780128,0.09288103752413648,2021-03-26,NVDA
-0.30559386881966916,-0.7425021277620184,1.0367221084890754,-0.30559386881966927,-0.7655785190719008,-0.9213849217534889,-0.841003541421548,0.0,1.1230745306363978,-0.6673449246479406,-0.08555196456080294,-1.3235547847189433,2021-04-02,NVDA
-0.31710226647291917,-0.7452526479766685,1.028465856908264,-0.3171022664729193,-0.8443303468594318,-0.9213849217534889,-0.9362401112706944,0.0,1.1230745306363978,-0.6673449246479406,-0.08555196456080294,-1.3235547847189433,2021-04-09,NVDA
-0.3994315484081803,-0.7425021277620184,0.9273268587837673,-0.39943154840818035,-0.8984723458128393,-0.9213849217534889,-0.9736772627261009,0.0,1.1230745306363978,-0.6673449246479406,-0.08555196456080294,-1.3235547847189433,2021-04-16,NVDA
-0.404743043495714,-0.73865140012753,0.9139105490237647,-0.40474304349571405,-0.7655785190719008,-0.7684217942080365,-0.7597343415505273,0.0,1.1230745306363978,-0.6673449246479406,-0.08555196456080294,-1.3235547847189433,2021-04-23,NVDA
-0.348086357176362,-0.7452526479766685,0.9923448407635934,-0.3480863571763621,-0.6080746287978789,-0.676643917680765,-0.5292360663509205,0.0,1.1230745306363978,-0.6673449246479406,-0.08555196456080294,-1.3235547847189433,2021-04-30,NVDA
-0.39589044615187313,-0.7425021277620184,0.9314550487311258,-0.39589044615187324,-0.8443303468594318,-0.8296070452262174,-0.7994436903694708,0.0,0.5990468238054848,-1.182518225318957,-0.08555196456080294,-1.3235547847189433,2021-05-07,NVDA
-0.34454536045133954,-0.7441524400445058,0.9944088477917866,-0.3445453604513396,-0.5834647999637553,-0.5542734156444032,-0.40163750032972245,0.0,0.5990468238054848,-1.182518225318957,-0.08555196456080294,-1.3235547847189433,2021-05-14,NVDA
-0.3472011607607487,-0.7452526479766685,0.9933767959797591,-0.3472011607607488,-0.4185779845093923,-0.37071766258986033,-0.14274777771445282,0.0,0.5990468238054848,-1.182518225318957,-0.08555196456080294,-1.3235547847189433,2021-05-21,NVDA
-0.3923494494268507,-0.7425021277620184,0.9355831156509193,-0.3923494494268508,-0.8357168950325405,-0.737829168698946,-0.6742359142384844,0.0,0.5990468238054848,-1.182518225318957,-0.08555196456080294,-1.3235547847189433,2021-05-28,NVDA
-0.41093994606143025,-0.73865140012753,0.9066862473727785,-0.41093994606143036,-0.8775538622194063,-0.8601996707353078,-0.6804398969928137,0.0,-0.116788336012446,-1.3710847407160278,-0.08555196456080294,-1.3235547847189433,2021-06-04,NVDA
-0.4976954211373271,-0.737001088357367,0.8024512879650755,-0.49769542113732723,-0.9723023017131296,-0.9213849217534889,-0.7894927041481044,0.0,-0.116788336012446,-1.3710847407160278,-0.08555196456080294,-1.3235547847189433,2021-06-11,NVDA
-0.5083185168436791,-0.7315000474157427,0.779746662317247,-0.5083185168436792,-0.350900427142893,-0.06479140749895573,0.10786012370584638,0.0,-0.116788336012446,-1.3710847407160278,-0.08555196456080294,-1.3235547847189433,2021-06-18,NVDA
-0.4321861374741343,-0.7232484870279549,0.8530207574718737,-0.4321861374741344,-0.9759937643033001,-0.9213849217534889,-0.8046176833085179,0.0,-0.116788336012446,-1.3710847407160278,-0.08555196456080294,-1.3235547847189433,2021-06-25,NVDA
-0.5251385151157475,-0.7259990085234155,0.7498177388630437,-0.5251385151157476,-1.0436712043203196,-0.9213849217534889,-0.8426905410616637,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2021-07-02,NVDA
-0.5915331007258382,-0.7232484870279549,0.6672552855298657,-0.5915331007258383,-0.9070857976397305,-0.737829168698946,-0.5873857694331213,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2021-07-09,NVDA
-0.6411076880638606,-0.7259990085234155,0.6146217633401138,-0.6411076880638608,-0.6277625857447616,-0.24834716055349843,-0.13872232224647085,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2021-07-16,NVDA
-0.6535012821327238,-0.72214827883963,0.5929491928683477,-0.653501282132724,-0.7815748960791331,-0.37071766258986033,-0.3363693726933547,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2021-07-23,NVDA
-0.6951085740738034,-0.7248988003350907,0.5496038827619136,-0.6951085740738036,-0.6536031759243951,-0.18716190953531753,-0.1197315102012743,0.0,-0.8326234958303769,-1.1825182253189572,-1.5088255567996192,0.09288103752413615,2021-07-30,NVDA
-0.6499602854077015,-0.7232484870279549,0.5991413201603177,-0.6499602854077016,-0.910777377579381,-0.737829168698946,-0.4694844461770415,0.0,-1.3566512026612896,-0.6673449246479415,-1.5088255567996192,0.09288103752413615,2021-08-06,NVDA
-0.6437633828419851,-0.72214827883963,0.6043015614391274,-0.6437633828419852,-0.996912247896733,-0.8601996707353078,-0.5555053367991537,0.0,-1.3566512026612896,-0.6673449246479415,-1.5088255567996192,0.09288103752413615,2021-08-13,NVDA
-0.6765180774392239,-0.7232484870279549,0.5681804491791714,-0.676518077439224,-0.6142272620306296,0.057579094537406235,0.016475806484387914,0.0,-1.3566512026612896,-0.6673449246479415,-1.5088255567996192,0.09288103752413615,2021-08-20,NVDA
-0.6304844868262239,-0.7232484870279549,0.6218460573018771,-0.630484486826224,-0.8812454421590569,-0.49308816462622224,-0.3393134906863086,0.0,-1.3566512026612896,-0.6673449246479415,-1.5088255567996192,0.09288103752413615,2021-08-27,NVDA
-0.6216318894823831,-0.7248988003350907,0.6352624401094965,-0.6216318894823832,-0.8787843888659566,-0.4319029136080413,-0.3104144281497807,0.0,-1.5484586556483084,0.03639489142014585,-1.5088255567996192,0.09288103752413615,2021-09-03,NVDA
-0.6048119967415995,-0.7259990085234155,0.6569350028920397,-0.6048119967415996,-0.32013796507601866,0.883579983282849,0.5342490816788231,0.0,-1.5484586556483084,0.03639489142014585,-1.5088255567996192,0.09288103752413615,2021-09-10,NVDA
-0.5791394011256903,-0.7315000474157427,0.6971842166732918,-0.5791394011256904,-0.33736510342876097,0.7306168557373964,0.5260152561817061,0.0,-1.5484586556483084,0.03639489142014585,-1.5088255567996192,0.09288103752413615,2021-09-17,NVDA
-0.4994659194998384,-0.73315035969823,0.7931630432025607,-0.49946591949983843,-0.7138975734115935,0.057579094537406235,-0.01811157918319769,0.0,-1.5484586556483084,0.03639489142014585,-1.5088255567996192,0.09288103752413615,2021-09-24,NVDA
-0.48264602675905466,-0.7315000474157427,0.8096754550546624,-0.48264602675905477,-0.30168053477568607,1.0977283618464821,0.6370885746046133,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2021-10-01,NVDA
-0.37110315248286196,-0.7248988003350907,0.9273269270256198,-0.3711031524828621,-0.588386671850996,0.3635053496283109,0.20957883442789038,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2021-10-08,NVDA
-0.3967757480987711,-0.7259990085234155,0.899462071632816,-0.3967757480987712,-0.8923199472790484,-0.49308816462622224,-0.24004351011105274,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2021-10-15,NVDA
-0.32684016576365793,-0.7193977593934664,0.9686080767999806,-0.326840165763658,-0.9993731838403535,-0.8601996707353078,-0.38034540090971475,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2021-10-22,NVDA
-0.4135956408395548,-0.7204979675817913,0.8695332673615663,-0.41359564083955486,-0.8972418191662892,-0.4319029136080413,-0.2809592601672198,0.0,-1.35665120266129,0.7401347074882332,-0.08555196456080345,1.5093168597672162,2021-10-29,NVDA
-0.5056628220655547,-0.7248988003350907,0.7704582926048614,-0.5056628220655547,-0.8701709370390653,-0.12597665851713663,-0.1985662135550131,0.0,-0.8326234958303779,1.255308008159249,-0.08555196456080345,1.5093168597672162,2021-11-05,NVDA
-0.39146414747995273,-0.7232484870279549,0.900494142187324,-0.39146414747995284,-0.8935502392266387,-0.37071766258986033,-0.2154667339802134,0.0,-0.8326234958303779,1.255308008159249,-0.08555196456080345,1.5093168597672162,2021-11-12,NVDA
-0.4321861374741343,-0.72214827883963,0.8509566970996971,-0.4321861374741344,-0.6942096164647108,0.42469060064649183,0.21044931009905868,0.0,-0.8326234958303779,1.255308008159249,-0.08555196456080345,1.5093168597672162,2021-11-19,NVDA
-0.4799902264496455,-0.7232484870279549,0.7972911158892713,-0.4799902264496456,0.623654380523643,2.1378776291555583,2.7279467765931864,0.0,-0.8326234958303779,1.255308008159249,-0.08555196456080345,1.5093168597672162,2021-11-26,NVDA
-0.6030413928478036,-0.7232484870279549,0.6538390065267543,-0.6030413928478037,0.8759064755924283,2.1378776291555583,2.9603324763574115,0.0,-0.11678833601244652,1.4438745235563202,-0.08555196456080345,1.5093168597672162,2021-12-03,NVDA
-0.47379342941521385,-0.7193977593934664,0.79729108513238,-0.47379342941521396,-0.5982306503244375,0.7306168557373964,0.37048419609430605,0.0,-0.11678833601244652,1.4438745235563202,-0.08555196456080345,1.5093168597672162,2021-12-10,NVDA
-0.5508111107316567,-0.7303998402520664,0.7281450626644639,-0.5508111107316568,-0.24384719058158794,1.6483956210101103,1.0026497451769487,0.0,-0.11678833601244652,1.4438745235563202,-0.08555196456080345,1.5093168597672162,2021-12-17,NVDA
-0.47025232715890675,-0.7149969286894641,0.7931630374356435,-0.47025232715890686,-0.6880572179309199,0.4858758516646729,0.2249100858353843,0.0,-0.11678833601244652,1.4438745235563202,-0.08555196456080345,1.5093168597672162,2021-12-24,NVDA
-0.4534324344181231,-0.7287495279695791,0.8385722887313005,-0.45343243441812314,-0.7791140774849926,0.24113484759194911,0.08367773942444043,0.0,-0.11678833601244652,1.4438745235563202,-0.08555196456080345,1.5093168597672162,2021-12-31,NVDA
-0.22414988883130602,-0.6984938079138884,1.049106477450205,-0.2241498888313061,-0.5896171984975462,0.9141726087919394,0.43511777969960813,0.0,0.5990468238054848,1.2553080081592494,1.3377216276780128,0.09288103752413648,2022-01-07,NVDA
-0.22326469241569272,-0.6819906871383126,1.0191775309283333,-0.2232646924156928,-0.5367057261906889,1.1589136128646633,0.5523203300397355,0.0,0.5990468238054848,1.2553080081592494,1.3377216276780128,0.09288103752413648,2022-01-14,NVDA
-0.24539618577529473,-0.6599865233718154,0.9520955976671793,-0.24539618577529484,0.651955789297417,2.0766923781373774,2.586015537654467,0.0,0.5990468238054848,1.2553080081592494,1.3377216276780128,0.09288103752413648,2022-01-21,NVDA
-0.2144120950718519,-0.651734971181216,0.9727361783212768,-0.21441209507185197,0.5055264041433866,1.9543218761010153,2.499464939270637,0.0,0.5990468238054848,1.2553080081592494,1.3377216276780128,0.09288103752413648,2022-01-28,NVDA
-0.08339352774546634,-0.6242297644237975,1.0738751096456502,-0.08339352774546642,-0.04081498788000959,1.8319513740646531,1.4565778803705645,0.0,1.1230745306363976,0.7401347074882332,1.3377216276780128,0.09288103752413648,2022-02-04,NVDA
-0.06126192885457966,-0.5609678069155494,0.9809925120806571,-0.06126192885457975,0.4686115435427214,1.8931366250828345,2.295616949403242,0.0,1.1230745306363976,0.7401347074882332,1.3377216276780128,0.09288103752413648,2022-02-11,NVDA
-0.08162292385167046,-0.5719698928973922,0.9778964311339207,-0.08162292385167054,0.5166009092633781,1.9543218761010153,2.2905525032334624,0.0,1.1230745306363976,0.7401347074882332,1.3377216276780128,0.09288103752413648,2022-02-18,NVDA
-0.03381894040744394,-0.5829719624848582,1.0542665303430554,-0.03381894040744402,0.4969129523164954,1.8931366250828345,2.264175261535013,0.0,1.1230745306363976,0.7401347074882332,1.3377216276780128,0.09288103752413648,2022-02-25,NVDA
-0.2657571807723855,-0.5791212348503697,0.7766504929444482,-0.26575718077238564,1.0371017111071408,2.199062880173739,2.988059042490209,0.0,1.314881983623416,0.036394891420146194,1.3377216276780128,0.09288103752413648,2022-03-04,NVDA
